,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,updateSchema.0,String.0,kind.0,SchemaTO.0,schemaTO.0,try.0,restTemplate.0,postForObject.0,baseURL.0,+.0,"""schema/"".0",+.1,kind.1,+.2,"""/update"".0",schemaTO.1,SchemaTO.1,class.0,catch.0,SyncopeClientCompositeErrorException.0,e.0,LOG.0,error.0,"""While updating a user schema"".100",e.1,code,participant_summary
0,136,updateSchema,4627680,1211325483700,19839876399,1,1,"(0.4525706171989441, 0.23424312472343445)","(0.43628305196762085, 0.21478423476219177)",1,1,2.4683990478515625,2.52862548828125,Fixation,POINT (0.4444268345832825 0.2245136797428131),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325492034,19839884732,1,1,"(0.4498392641544342, 0.2275678962469101)","(0.4326617121696472, 0.21942824125289917)",1,1,2.4790191650390625,2.5316619873046875,Fixation,POINT (0.4412504881620407 0.2234980687499046),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325500367,19839893065,1,1,"(0.45237940549850464, 0.23433059453964233)","(0.43524694442749023, 0.21896511316299438)",1,1,2.48553466796875,2.544403076171875,Fixation,POINT (0.4438131749629974 0.2266478538513184),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325508701,19839901399,1,1,"(0.45188868045806885, 0.22788679599761963)","(0.43202337622642517, 0.21616117656230927)",1,1,2.4780731201171875,2.5299224853515625,Fixation,POINT (0.441956028342247 0.2220239862799644),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325517034,19839909732,1,1,"(0.4498354494571686, 0.22642427682876587)","(0.43670907616615295, 0.21266858279705048)",1,1,2.485107421875,2.519775390625,Fixation,POINT (0.4432722628116608 0.2195464298129082),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325525367,19839918065,1,1,"(0.4439464807510376, 0.2186368852853775)","(0.43132245540618896, 0.21463453769683838)",1,1,2.4575653076171875,2.52764892578125,Fixation,POINT (0.4376344680786133 0.2166357114911079),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325533701,19839926399,1,1,"(0.44982755184173584, 0.21620626747608185)","(0.4302496612071991, 0.2113051414489746)",1,1,2.4722137451171875,2.5235748291015625,Fixation,POINT (0.4400386065244675 0.2137557044625282),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325542034,19839934732,1,1,"(0.4501816928386688, 0.220116525888443)","(0.4304732084274292, 0.20605966448783875)",1,1,2.494247436523437,2.53424072265625,Fixation,POINT (0.440327450633049 0.2130880951881409),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325550367,19839943065,1,1,"(0.4471474885940552, 0.21696072816848755)","(0.4360831677913666, 0.2148353010416031)",1,1,2.4694061279296875,2.510772705078125,Fixation,POINT (0.4416153281927109 0.2158980146050453),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325558701,19839951399,1,1,"(0.4485466480255127, 0.22916950285434723)","(0.4349898099899292, 0.2108895629644394)",1,1,2.492340087890625,2.5288543701171875,Fixation,POINT (0.441768229007721 0.2200295329093933),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325567034,19839959732,1,1,"(0.44271209836006165, 0.21723638474941254)","(0.43689095973968506, 0.21595735847949982)",1,1,2.4652099609375,2.529296875,Fixation,POINT (0.4398015290498734 0.2165968716144562),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325575367,19839968065,1,1,"(0.4432971477508545, 0.22362814843654633)","(0.4392887353897095, 0.22361277043819427)",1,1,2.4702606201171875,2.5155181884765625,Fixation,POINT (0.441292941570282 0.2236204594373703),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325583701,19839976399,1,1,"(0.4468744397163391, 0.2290218621492386)","(0.44151899218559265, 0.21912328898906708)",1,1,2.4821319580078125,2.521453857421875,Fixation,POINT (0.4441967159509659 0.2240725755691528),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325592040,19839984738,1,1,"(0.44508451223373413, 0.23379068076610565)","(0.433910071849823, 0.21472133696079254)",1,1,2.50213623046875,2.52734375,Fixation,POINT (0.4394972920417786 0.2242560088634491),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325600373,19839993071,1,1,"(0.44930970668792725, 0.23867644369602203)","(0.43501028418540955, 0.20905530452728271)",1,1,2.4681549072265625,2.527328491210937,Fixation,POINT (0.4421599954366684 0.2238658741116524),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325608707,19840001405,1,1,"(0.4454830586910248, 0.22546248137950897)","(0.43364906311035156, 0.2142191231250763)",1,1,2.46710205078125,2.5266876220703125,Fixation,POINT (0.4395660609006882 0.2198408022522926),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325617040,19840009738,1,1,"(0.45109879970550537, 0.21654324233531952)","(0.43121805787086487, 0.2051514983177185)",1,1,2.447235107421875,2.52490234375,Fixation,POINT (0.4411584287881851 0.210847370326519),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325625373,19840018071,1,1,"(0.45334190130233765, 0.21908614039421082)","(0.44977638125419617, 0.21728946268558502)",1,1,2.472442626953125,2.5024871826171875,Fixation,POINT (0.4515591412782669 0.2181878015398979),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325650373,19840043071,1,1,"(0.5127364993095398, 0.2276378720998764)","(0.4961022734642029, 0.21571195125579834)",1,1,2.46917724609375,2.480819702148437,Fixation,POINT (0.5044193863868713 0.2216749116778374),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325658707,19840051405,1,1,"(0.5111470818519592, 0.23400764167308807)","(0.5001159906387329, 0.21451382339000702)",1,1,2.4655303955078125,2.4729766845703125,Fixation,POINT (0.5056315362453461 0.2242607325315476),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325667040,19840059738,1,1,"(0.5121158957481384, 0.23388239741325378)","(0.501370370388031, 0.22339469194412231)",1,1,2.45855712890625,2.4787139892578125,Fixation,POINT (0.5067431330680847 0.228638544678688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211325675373,19840068071,1,1,"(0.514592170715332, 0.2275705635547638)","(0.4979080855846405, 0.21267133951187134)",1,1,2.4646759033203125,2.47021484375,Fixation,POINT (0.5062501281499863 0.2201209515333176),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325683707,19840076405,1,1,"(0.5088427662849426, 0.2384878545999527)","(0.5004395842552185, 0.21354778110980988)",1,1,2.4546051025390625,2.470062255859375,Fixation,POINT (0.5046411752700806 0.2260178178548813),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325692040,19840084738,1,1,"(0.5068325400352478, 0.23212502896785736)","(0.5044388175010681, 0.21477925777435303)",1,1,2.468048095703125,2.48431396484375,Fixation,POINT (0.505635678768158 0.2234521433711052),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325700373,19840093071,1,1,"(0.5054339170455933, 0.2319251149892807)","(0.5016016960144043, 0.21299010515213013)",1,1,2.4503326416015625,2.468048095703125,Fixation,POINT (0.5035178065299988 0.2224576100707054),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325708706,19840101404,1,1,"(0.5060612559318542, 0.2245856076478958)","(0.504948079586029, 0.21849937736988068)",1,1,2.466400146484375,2.479354858398437,Fixation,POINT (0.5055046677589417 0.2215424925088882),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325717040,19840109738,1,1,"(0.5097941160202026, 0.23678381741046906)","(0.5032802224159241, 0.21949075162410736)",1,1,2.468597412109375,2.4763336181640625,Fixation,POINT (0.5065371692180634 0.2281372845172882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211325725378,19840118076,1,1,"(0.5109816193580627, 0.22935427725315094)","(0.5055297613143921, 0.21434226632118225)",1,1,2.4577789306640625,2.4749755859375,Fixation,POINT (0.5082556903362274 0.2218482717871666),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325733711,19840126409,1,1,"(0.5120302438735962, 0.23291073739528656)","(0.5038264989852905, 0.21393725275993347)",1,1,2.4677886962890625,2.47589111328125,Fixation,POINT (0.5079283714294434 0.22342399507761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211325742045,19840134743,1,1,"(0.5135483145713806, 0.227395698428154)","(0.5014048218727112, 0.21855679154396057)",1,1,2.456298828125,2.4662322998046875,Fixation,POINT (0.5074765682220459 0.2229762449860573),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325750378,19840143076,1,1,"(0.5135480761528015, 0.2280525267124176)","(0.5018310546875, 0.222903773188591)",1,1,2.451522827148437,2.484466552734375,Fixation,POINT (0.5076895654201508 0.2254781499505043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211325758713,19840151410,1,1,"(0.5112740993499756, 0.22686894237995148)","(0.5038286447525024, 0.21551108360290527)",1,1,2.44281005859375,2.4762725830078125,Fixation,POINT (0.507551372051239 0.2211900129914284),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325767046,19840159743,1,1,"(0.5111401677131653, 0.22595182061195374)","(0.503531277179718, 0.21873243153095245)",1,1,2.4498291015625,2.464630126953125,Fixation,POINT (0.5073357224464417 0.2223421260714531),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325775379,19840168076,1,1,"(0.5117886066436768, 0.21819613873958588)","(0.4976103901863098, 0.21330790221691132)",1,1,2.472808837890625,2.463592529296875,Fixation,POINT (0.5046994984149933 0.2157520204782486),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325783713,19840176410,1,1,"(0.5072702765464783, 0.2130766361951828)","(0.5040327906608582, 0.22283904254436493)",1,1,2.4496307373046875,2.4904327392578125,Fixation,POINT (0.5056515336036682 0.2179578393697739),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325792046,19840184743,1,1,"(0.5053958296775818, 0.2202567458152771)","(0.5030389428138733, 0.2195570468902588)",1,1,2.4485626220703125,2.474822998046875,Fixation,POINT (0.5042173862457275 0.2199068963527679),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325800379,19840193076,1,1,"(0.5048384070396423, 0.2121070921421051)","(0.5023718476295471, 0.2169867604970932)",1,1,2.444061279296875,2.4845123291015625,Fixation,POINT (0.5036051273345947 0.2145469263195992),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325808712,19840201409,1,1,"(0.5032081604003906, 0.2226233184337616)","(0.5021378397941589, 0.21403615176677704)",1,1,2.465927124023437,2.4771728515625,Fixation,POINT (0.5026730000972748 0.2183297351002693),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325817046,19840209743,1,1,"(0.5112076997756958, 0.21837186813354492)","(0.5023140907287598, 0.21886080503463745)",1,1,2.4580078125,2.4920196533203125,Fixation,POINT (0.5067608952522278 0.2186163365840912),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325825379,19840218076,1,1,"(0.5085456371307373, 0.22941219806671143)","(0.5033853650093079, 0.21334561705589294)",1,1,2.451324462890625,2.4771728515625,Fixation,POINT (0.5059655010700226 0.2213789075613022),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325833713,19840226410,1,1,"(0.5074855089187622, 0.2376767247915268)","(0.504233717918396, 0.21984072029590607)",1,1,2.477264404296875,2.4974365234375,Fixation,POINT (0.5058596134185791 0.2287587225437164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211325842046,19840234743,1,1,"(0.5070494413375854, 0.23462846875190735)","(0.5010013580322266, 0.2108110785484314)",1,1,2.4717254638671875,2.492340087890625,Fixation,POINT (0.504025399684906 0.2227197736501694),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325850379,19840243076,1,1,"(0.5080472230911255, 0.24005216360092163)","(0.5080740451812744, 0.21694621443748474)",1,1,2.441680908203125,2.48846435546875,Fixation,POINT (0.5080606341362 0.2284991890192032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211325858716,19840251413,1,1,"(0.5059963464736938, 0.23278173804283142)","(0.5021030306816101, 0.21324904263019562)",1,1,2.4507293701171875,2.477691650390625,Fixation,POINT (0.504049688577652 0.2230153903365135),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325867050,19840259747,1,1,"(0.5077546834945679, 0.23563049733638763)","(0.5034930109977722, 0.2141934335231781)",1,1,2.4586334228515625,2.4788818359375,Fixation,POINT (0.50562384724617 0.2249119654297829),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325875383,19840268080,1,1,"(0.5116978287696838, 0.2259839028120041)","(0.5017079710960388, 0.21632830798625946)",1,1,2.4541168212890625,2.4720611572265625,Fixation,POINT (0.5067028999328613 0.2211561053991318),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325883717,19840276414,1,1,"(0.5100144743919373, 0.22648313641548157)","(0.5022369623184204, 0.2149752974510193)",1,1,2.460113525390625,2.455795288085937,Fixation,POINT (0.5061257183551788 0.2207292169332504),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325950383,19840343080,1,1,"(0.13236857950687408, 0.1887120008468628)","(0.14422407746315002, 0.1967918574810028)",1,1,2.4097442626953125,2.4676666259765625,Fixation,POINT (0.138296328485012 0.1927519291639328),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325958716,19840351413,1,1,"(0.1213274747133255, 0.1794871836900711)","(0.14278201758861542, 0.18222954869270325)",1,1,2.434555053710937,2.497711181640625,Fixation,POINT (0.1320547461509705 0.1808583661913872),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325967050,19840359747,1,1,"(0.11778519302606583, 0.1897936314344406)","(0.1351943016052246, 0.18476372957229614)",1,1,2.4345703125,2.4829864501953125,Fixation,POINT (0.1264897473156452 0.1872786805033684),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325975383,19840368080,1,1,"(0.12279077619314194, 0.18615320324897766)","(0.13454045355319977, 0.1916099488735199)",1,1,2.422592163085937,2.4794158935546875,Fixation,POINT (0.1286656148731708 0.1888815760612488),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325983720,19840376417,1,1,"(0.1302664577960968, 0.1916489601135254)","(0.13276566565036774, 0.1792144626379013)",1,1,2.4121856689453125,2.4635162353515625,Fixation,POINT (0.1315160617232323 0.1854317113757134),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325992054,19840384751,1,1,"(0.13064971566200256, 0.18255497515201569)","(0.13272209465503693, 0.1804979145526886)",1,1,2.428680419921875,2.4618377685546875,Fixation,POINT (0.1316859051585197 0.1815264448523521),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326000387,19840393084,1,1,"(0.12689560651779175, 0.19550755620002747)","(0.1377786099910736, 0.1859622597694397)",1,1,2.4110107421875,2.4787750244140625,Fixation,POINT (0.1323371082544327 0.1907349079847336),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326008720,19840401417,1,1,"(0.1242518275976181, 0.1990523785352707)","(0.1380055695772171, 0.17842470109462738)",1,1,2.4109649658203125,2.458358764648437,Fixation,POINT (0.1311286985874176 0.188738539814949),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326017055,19840409751,1,1,"(0.12496170401573181, 0.19474203884601593)","(0.14293257892131805, 0.1837216168642044)",1,1,2.401153564453125,2.4388427734375,Fixation,POINT (0.1339471414685249 0.1892318278551102),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326025388,19840418084,1,1,"(0.12444023042917252, 0.18466272950172424)","(0.14316897094249725, 0.18096107244491577)",1,1,2.4200897216796875,2.4569244384765625,Fixation,POINT (0.1338046006858349 0.18281190097332),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326033721,19840426417,1,1,"(0.12703543901443481, 0.18071027100086212)","(0.1373930722475052, 0.18238797783851624)",1,1,2.393768310546875,2.476669311523437,Fixation,POINT (0.13221425563097 0.1815491244196892),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326042055,19840434751,1,1,"(0.1323135793209076, 0.1828371286392212)","(0.13841202855110168, 0.17665986716747284)",1,1,2.410400390625,2.470947265625,Fixation,POINT (0.1353628039360046 0.179748497903347),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326050388,19840443084,1,1,"(0.12885406613349915, 0.17756934463977814)","(0.13598988950252533, 0.17701202630996704)",1,1,2.4038238525390625,2.47265625,Fixation,POINT (0.1324219778180122 0.1772906854748726),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326058721,19840451417,1,1,"(0.12968820333480835, 0.1685747653245926)","(0.1333383172750473, 0.1846410185098648)",1,1,2.4139556884765625,2.4642333984375,Fixation,POINT (0.1315132603049278 0.1766078919172287),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326067055,19840459751,1,1,"(0.13060927391052246, 0.16644875705242157)","(0.1310919225215912, 0.17751841247081757)",1,1,2.4204559326171875,2.46112060546875,Fixation,POINT (0.1308505982160568 0.1719835847616196),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326075388,19840468084,1,1,"(0.12372634559869766, 0.16882221400737762)","(0.133743554353714, 0.1858835518360138)",1,1,2.4246063232421875,2.473617553710937,Fixation,POINT (0.1287349499762058 0.1773528829216957),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326083721,19840476417,1,1,"(0.12213466316461563, 0.17942193150520325)","(0.13740430772304535, 0.18010321259498596)",1,1,2.4238739013671875,2.4696807861328125,Fixation,POINT (0.1297694854438305 0.1797625720500946),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326092055,19840484751,1,1,"(0.12236177176237106, 0.1837623566389084)","(0.1398313194513321, 0.18320734798908234)",1,1,2.4042510986328125,2.4642791748046875,Fixation,POINT (0.1310965456068516 0.1834848523139954),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326100388,19840493084,1,1,"(0.12884365022182465, 0.18810908496379852)","(0.14061039686203003, 0.17513689398765564)",1,1,2.409393310546875,2.4602508544921875,Fixation,POINT (0.1347270235419273 0.1816229894757271),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326125396,19840518092,1,1,"(0.09403467923402786, 0.19480055570602417)","(0.09156033396720886, 0.1952129602432251)",1,1,2.41534423828125,2.4541168212890625,Fixation,POINT (0.0927975066006184 0.1950067579746246),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326133729,19840526425,1,1,"(0.0869860053062439, 0.1884755939245224)","(0.09545984119176865, 0.1990412175655365)",1,1,2.429916381835937,2.45465087890625,Fixation,POINT (0.0912229232490063 0.1937584057450294),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326142062,19840534758,1,1,"(0.08606524765491486, 0.17965109646320343)","(0.09555257111787796, 0.2009558528661728)",1,1,2.4310302734375,2.4386444091796875,Fixation,POINT (0.0908089093863964 0.1903034746646881),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326150396,19840543092,1,1,"(0.09234512597322464, 0.17859698832035065)","(0.09681239724159241, 0.20183883607387543)",1,1,2.443084716796875,2.4569854736328125,Fixation,POINT (0.0945787616074085 0.190217912197113),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326158729,19840551425,1,1,"(0.08785741776227951, 0.17641326785087585)","(0.0994919165968895, 0.20283380150794983)",1,1,2.4501953125,2.451766967773437,Fixation,POINT (0.0936746671795845 0.1896235346794128),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326167062,19840559758,1,1,"(0.09032374620437622, 0.17755408585071564)","(0.10431618988513947, 0.20325660705566406)",1,1,2.432037353515625,2.42877197265625,Fixation,POINT (0.0973199680447578 0.1904053464531898),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326175396,19840568092,1,1,"(0.09054206311702728, 0.18262429535388947)","(0.10517638176679611, 0.20832222700119019)",1,1,2.428573608398437,2.42767333984375,Fixation,POINT (0.0978592224419117 0.1954732611775398),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326183729,19840576425,1,1,"(0.08899909257888794, 0.1861465573310852)","(0.098525270819664, 0.20279575884342194)",1,1,2.43994140625,2.425140380859375,Fixation,POINT (0.093762181699276 0.1944711580872536),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326192063,19840584759,1,1,"(0.084145188331604, 0.1939900666475296)","(0.0967823937535286, 0.20362043380737305)",1,1,2.4254913330078125,2.442733764648437,Fixation,POINT (0.0904637910425663 0.1988052502274513),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211326200396,19840593092,1,1,"(0.08228900283575058, 0.19019661843776703)","(0.09703602641820908, 0.19776923954486847)",1,1,2.447509765625,2.4376220703125,Fixation,POINT (0.0896625146269798 0.1939829289913178),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
