,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,BFSdist.0,Node.0,n.0,Vector.0,ToDo.0,int.0,indirConn.0,Node.1,n2.0,=.0,nan.0,for.0,Enumeration.0,es.0,=.1,n.1,adjEdges.0,elements.0,es.1,hasMoreElements.0,n2.1,=.2,n.2,adjNode.0,Edge.0,es.2,nextElement.0,if.0,n2.2,dist.0,<.0,0.0,n2.3,dist.1,=.3,n.3,dist.2,+.0,1.0,indirConn.1,n2.4,dist.3,++.0,// important add adds to the end of the list.200,ToDo.1,add.0,n2.5,if.1,ToDo.2,isEmpty.0,n2.6,=.4,Node.2,ToDo.3,remove.0,0.1,BFSdist.1,n2.7,ToDo.4,indirConn.2,code,participant_summary
0,136,BFSdist,44521080,1212100055627,20614445230,1,1,"(0.09297939389944077, 0.46264398097991943)","(0.10136819630861282, 0.42206284403800964)",1,1,2.489532470703125,2.4937744140625,Fixation,POINT (0.0971737951040268 0.4423534125089645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100063961,20614453563,1,1,"(0.08998000621795654, 0.45482248067855835)","(0.09545194357633591, 0.4243985414505005)",1,1,2.47418212890625,2.476654052734375,Fixation,POINT (0.0927159748971462 0.4396105110645294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100072294,20614461896,1,1,"(0.09010531008243561, 0.44742557406425476)","(0.0924767404794693, 0.42176809906959534)",1,1,2.495513916015625,2.49835205078125,Fixation,POINT (0.0912910252809524 0.434596836566925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100080628,20614470230,1,1,"(0.09488365799188614, 0.45122864842414856)","(0.09581073373556137, 0.42895328998565674)",1,1,2.507659912109375,2.500732421875,Fixation,POINT (0.0953471958637238 0.4400909692049026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100088961,20614478563,1,1,"(0.09217866510152817, 0.43705424666404724)","(0.09648094326257706, 0.42547085881233215)",1,1,2.4977264404296875,2.5026397705078125,Fixation,POINT (0.0943298041820526 0.4312625527381897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100097294,20614486896,1,1,"(0.09392191469669342, 0.44314152002334595)","(0.10164563357830048, 0.42829883098602295)",1,1,2.499862670898437,2.4902496337890625,Fixation,POINT (0.097783774137497 0.4357201755046844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100105628,20614495230,1,1,"(0.0960225909948349, 0.445565789937973)","(0.09660863876342773, 0.42110905051231384)",1,1,2.486480712890625,2.4885711669921875,Fixation,POINT (0.0963156148791313 0.4333374202251434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100113961,20614503563,1,1,"(0.09250533580780029, 0.44985494017601013)","(0.10232137888669968, 0.42502641677856445)",1,1,2.499252319335937,2.5047607421875,Fixation,POINT (0.09741335734725 0.4374406784772873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100122294,20614511896,1,1,"(0.09514452517032623, 0.4457100033760071)","(0.09964803606271744, 0.4211234748363495)",1,1,2.50091552734375,2.4993438720703125,Fixation,POINT (0.0973962806165218 0.4334167391061783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100130633,20614520235,1,1,"(0.09457586705684662, 0.45150935649871826)","(0.10132858902215958, 0.42394211888313293)",1,1,2.505889892578125,2.486801147460937,Fixation,POINT (0.0979522280395031 0.4377257376909256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100138966,20614528568,1,1,"(0.09213156253099442, 0.45693910121917725)","(0.09196590632200241, 0.4270416498184204)",1,1,2.48760986328125,2.511871337890625,Fixation,POINT (0.0920487344264984 0.4419903755187988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100147299,20614536901,1,1,"(0.09836359322071075, 0.4550383985042572)","(0.0972018837928772, 0.4189663231372833)",1,1,2.51019287109375,2.489410400390625,Fixation,POINT (0.097782738506794 0.4370023608207703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100155633,20614545235,1,1,"(0.09920314699411392, 0.45451533794403076)","(0.10132241994142532, 0.42334842681884766)",1,1,2.496307373046875,2.5059356689453125,Fixation,POINT (0.1002627834677696 0.4389318823814392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100163966,20614553568,1,1,"(0.09537025541067123, 0.44530025124549866)","(0.10032020509243011, 0.4175526201725006)",1,1,2.52557373046875,2.508270263671875,Fixation,POINT (0.0978452302515507 0.4314264357089996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100172299,20614561901,1,1,"(0.09464516490697861, 0.44719216227531433)","(0.10109153389930725, 0.41628119349479675)",1,1,2.51336669921875,2.491943359375,Fixation,POINT (0.0978683494031429 0.4317366778850555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100180633,20614570235,1,1,"(0.0923953428864479, 0.45948824286460876)","(0.10295149683952332, 0.4184938669204712)",1,1,2.5368194580078125,2.4940948486328125,Fixation,POINT (0.0976734198629856 0.43899105489254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100188966,20614578568,1,1,"(0.08908671885728836, 0.4501933157444)","(0.1043625921010971, 0.4244403839111328)",1,1,2.500732421875,2.51239013671875,Fixation,POINT (0.0967246554791927 0.4373168498277664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100197299,20614586901,1,1,"(0.0958525538444519, 0.4531477093696594)","(0.10183429718017578, 0.42744070291519165)",1,1,2.5009002685546875,2.5087890625,Fixation,POINT (0.0988434255123138 0.4402942061424255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100205633,20614595235,1,1,"(0.09149911254644394, 0.45515820384025574)","(0.1028197631239891, 0.42070528864860535)",1,1,2.5188751220703125,2.509918212890625,Fixation,POINT (0.0971594378352165 0.4379317462444305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100213966,20614603568,1,1,"(0.094109907746315, 0.44936251640319824)","(0.10291344672441483, 0.42384567856788635)",1,1,2.5095367431640625,2.515625,Fixation,POINT (0.0985116772353649 0.4366040974855423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100222299,20614611901,1,1,"(0.09646578133106232, 0.44931018352508545)","(0.10281561315059662, 0.42796826362609863)",1,1,2.5009002685546875,2.5045928955078125,Fixation,POINT (0.0996406972408295 0.438639223575592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100230633,20614620235,1,1,"(0.0979992151260376, 0.4541814923286438)","(0.0991920530796051, 0.42583441734313965)",1,1,2.503326416015625,2.5089874267578125,Fixation,POINT (0.0985956341028214 0.4400079548358917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100238966,20614628568,1,1,"(0.10224620252847672, 0.44881758093833923)","(0.09756262600421906, 0.4243587255477905)",1,1,2.4803924560546875,2.51129150390625,Fixation,POINT (0.0999044142663479 0.4365881532430649),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100247299,20614636901,1,1,"(0.09585079550743103, 0.4654337763786316)","(0.0934702530503273, 0.42592206597328186)",1,1,2.503173828125,2.51324462890625,Fixation,POINT (0.0946605242788792 0.4456779211759567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100255637,20614645239,1,1,"(0.09985297918319702, 0.4563301205635071)","(0.09451349079608917, 0.42213553190231323)",1,1,2.5286865234375,2.534423828125,Fixation,POINT (0.0971832349896431 0.4392328262329102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100263970,20614653572,1,1,"(0.09732323884963989, 0.4643135368824005)","(0.09666000306606293, 0.42121461033821106)",1,1,2.523910522460937,2.512908935546875,Fixation,POINT (0.0969916209578514 0.4427640736103058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100272303,20614661905,1,1,"(0.0975094735622406, 0.462607204914093)","(0.09844565391540527, 0.42818087339401245)",1,1,2.521026611328125,2.5232086181640625,Fixation,POINT (0.0979775637388229 0.4453940391540527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100280637,20614670239,1,1,"(0.09468375891447067, 0.4543686807155609)","(0.10225223004817963, 0.4203948378562927)",1,1,2.521148681640625,2.51513671875,Fixation,POINT (0.0984679944813252 0.4373817592859268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100288970,20614678572,1,1,"(0.09203718602657318, 0.4549567997455597)","(0.10208703577518463, 0.4201105237007141)",1,1,2.5238800048828125,2.506698608398437,Fixation,POINT (0.0970621109008789 0.4375336617231369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100297304,20614686905,1,1,"(0.08970749378204346, 0.4556176960468292)","(0.10438553988933563, 0.42015665769577026)",1,1,2.5283355712890625,2.5150604248046875,Fixation,POINT (0.0970465168356895 0.4378871768712997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100305638,20614695239,1,1,"(0.08682983368635178, 0.44097670912742615)","(0.10216794162988663, 0.41688451170921326)",1,1,2.5412750244140625,2.5169830322265625,Fixation,POINT (0.0944988876581192 0.4289306104183197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100313971,20614703572,1,1,"(0.09132607281208038, 0.4384237825870514)","(0.10280890017747879, 0.4151638150215149)",1,1,2.534942626953125,2.51171875,Fixation,POINT (0.0970674864947796 0.4267937988042831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100322304,20614711905,1,1,"(0.09447010606527328, 0.4435322880744934)","(0.10161755979061127, 0.4209551215171814)",1,1,2.5189361572265625,2.532257080078125,Fixation,POINT (0.0980438329279423 0.4322437047958374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100330638,20614720239,1,1,"(0.09844864904880524, 0.43522006273269653)","(0.09734205901622772, 0.42748865485191345)",1,1,2.5255279541015625,2.5289459228515625,Fixation,POINT (0.0978953540325165 0.431354358792305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100338971,20614728572,1,1,"(0.09861280769109726, 0.4358157515525818)","(0.09721405059099197, 0.42146268486976624)",1,1,2.5216522216796875,2.5233612060546875,Fixation,POINT (0.0979134291410446 0.428639218211174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100347304,20614736905,1,1,"(0.09614884853363037, 0.42971277236938477)","(0.09756715595722198, 0.4192161560058594)",1,1,2.508270263671875,2.4946746826171875,Fixation,POINT (0.0968580022454262 0.4244644641876221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100355638,20614745239,1,1,"(0.09574581682682037, 0.43884527683258057)","(0.09837402403354645, 0.41988828778266907)",1,1,2.51995849609375,2.529815673828125,Fixation,POINT (0.0970599204301834 0.4293667823076248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100363971,20614753572,1,1,"(0.09708248823881149, 0.44996964931488037)","(0.09927509725093842, 0.4270293712615967)",1,1,2.5279541015625,2.534088134765625,Fixation,POINT (0.098178792744875 0.4384995102882385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100372304,20614761905,1,1,"(0.09041771292686462, 0.45707669854164124)","(0.10063987225294113, 0.4131408929824829)",1,1,2.52276611328125,2.5108642578125,Fixation,POINT (0.0955287925899029 0.4351087957620621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100380638,20614770239,1,1,"(0.08961732685565948, 0.45749321579933167)","(0.09730891138315201, 0.42697015404701233)",1,1,2.5335693359375,2.517364501953125,Fixation,POINT (0.0934631191194058 0.442231684923172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100388975,20614778576,1,1,"(0.09205760061740875, 0.45544305443763733)","(0.094932921230793, 0.4243282079696655)",1,1,2.526840209960937,2.5462646484375,Fixation,POINT (0.0934952609241009 0.4398856312036514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100397308,20614786909,1,1,"(0.09655983746051788, 0.45009586215019226)","(0.0864901915192604, 0.4261074662208557)",1,1,2.5071258544921875,2.502655029296875,Fixation,POINT (0.0915250144898891 0.438101664185524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100405642,20614795243,1,1,"(0.10243818163871765, 0.4308319687843323)","(0.0796455442905426, 0.4514268636703491)",1,1,2.5424346923828125,2.36761474609375,Fixation,POINT (0.0910418629646301 0.4411294162273407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100588983,20614978582,1,1,"(0.0830589160323143, 0.45196670293807983)","(0.09076730161905289, 0.4323942959308624)",1,1,2.4990692138671875,2.4607696533203125,,POINT (0.0869131088256836 0.4421804994344711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100597316,20614986915,1,1,"(0.0820087343454361, 0.4527541399002075)","(0.06525421887636185, 0.43348440527915955)",1,1,2.4831695556640625,2.4285888671875,Fixation,POINT (0.073631476610899 0.4431192725896835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100605649,20614995248,1,1,"(0.08658482134342194, 0.45856404304504395)","(0.09304488450288773, 0.44039151072502136)",1,1,2.4957427978515625,2.504058837890625,Fixation,POINT (0.0898148529231548 0.4494777768850326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100613983,20615003582,1,1,"(0.08097647875547409, 0.46185502409935)","(0.09856582432985306, 0.4338042736053467)",1,1,2.485595703125,2.5503387451171875,Fixation,POINT (0.0897711515426636 0.4478296488523483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100622316,20615011915,1,1,"(0.07804999500513077, 0.4616187810897827)","(0.10014998912811279, 0.4348262846469879)",1,1,2.4974365234375,2.5050048828125,Fixation,POINT (0.0890999920666218 0.4482225328683853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100630649,20615020248,1,1,"(0.08006108552217484, 0.44846034049987793)","(0.09698823094367981, 0.43643718957901)",1,1,2.5310516357421875,2.5131988525390625,Fixation,POINT (0.0885246582329273 0.442448765039444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100638983,20615028582,1,1,"(0.0818280279636383, 0.4316919147968292)","(0.08764079958200455, 0.4379209280014038)",1,1,2.524627685546875,2.50390625,Fixation,POINT (0.0847344137728214 0.4348064213991165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100647316,20615036915,1,1,"(0.08107756823301315, 0.4389588534832001)","(0.08501717448234558, 0.4308552145957947)",1,1,2.5245513916015625,2.5172882080078125,Fixation,POINT (0.0830473713576794 0.4349070340394974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100655653,20615045252,1,1,"(0.07836461812257767, 0.43246936798095703)","(0.08502043038606644, 0.42197588086128235)",1,1,2.5256805419921875,2.5018310546875,Fixation,POINT (0.081692524254322 0.4272226244211197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100663987,20615053586,1,1,"(0.07616720348596573, 0.43723902106285095)","(0.08489899337291718, 0.4239889979362488)",1,1,2.5290985107421875,2.500213623046875,Fixation,POINT (0.0805330984294414 0.4306140094995499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100672320,20615061919,1,1,"(0.07937481999397278, 0.42800870537757874)","(0.08473321795463562, 0.4189850986003876)",1,1,2.521087646484375,2.529296875,Fixation,POINT (0.0820540189743042 0.4234969019889832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100680653,20615070252,1,1,"(0.08200037479400635, 0.42995089292526245)","(0.08096538484096527, 0.4087774157524109)",1,1,2.537139892578125,2.523056030273437,Fixation,POINT (0.0814828798174858 0.4193641543388367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100688987,20615078586,1,1,"(0.08456724137067795, 0.42684200406074524)","(0.08366421610116959, 0.40969163179397583)",1,1,2.5227508544921875,2.507919311523437,Fixation,POINT (0.0841157287359238 0.4182668179273605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100697320,20615086919,1,1,"(0.08169125765562057, 0.4401363134384155)","(0.07961216568946838, 0.4146713614463806)",1,1,2.5059051513671875,2.51507568359375,Fixation,POINT (0.0806517116725445 0.4274038374423981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100705653,20615095252,1,1,"(0.08141009509563446, 0.456720769405365)","(0.07998467236757278, 0.41000187397003174)",1,1,2.51513671875,2.516937255859375,Fixation,POINT (0.0806973837316036 0.4333613216876984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100713987,20615103586,1,1,"(0.08708608895540237, 0.4508315324783325)","(0.08424054086208344, 0.42231807112693787)",1,1,2.5010223388671875,2.521728515625,Fixation,POINT (0.0856633149087429 0.4365748018026352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100722320,20615111919,1,1,"(0.08927944302558899, 0.44441574811935425)","(0.08327072113752365, 0.41605710983276367)",1,1,2.52642822265625,2.502044677734375,Fixation,POINT (0.0862750820815563 0.430236428976059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100730653,20615120252,1,1,"(0.0851130485534668, 0.4433647394180298)","(0.0855683907866478, 0.4143374562263489)",1,1,2.527374267578125,2.4818878173828125,Fixation,POINT (0.0853407196700573 0.4288510978221893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100738987,20615128586,1,1,"(0.07599465548992157, 0.43803277611732483)","(0.0833413153886795, 0.4072333872318268)",1,1,2.5328369140625,2.4825897216796875,Fixation,POINT (0.0796679854393005 0.4226330816745758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100747320,20615136919,1,1,"(0.07785136252641678, 0.45101726055145264)","(0.09413882344961166, 0.4163529574871063)",1,1,2.5452423095703125,2.481475830078125,Fixation,POINT (0.0859950929880142 0.4336851090192795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100755654,20615145252,1,1,"(0.0786425769329071, 0.44559943675994873)","(0.09228113293647766, 0.4079916179180145)",1,1,2.505950927734375,2.4886016845703125,Fixation,POINT (0.0854618549346924 0.4267955273389816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100763988,20615153586,1,1,"(0.07446534186601639, 0.4703345000743866)","(0.08737649768590927, 0.43249544501304626)",1,1,2.523406982421875,2.472503662109375,Fixation,POINT (0.0809209197759628 0.4514149725437164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100772321,20615161919,1,1,"(0.07388512045145035, 0.460543692111969)","(0.09231549501419067, 0.44487297534942627)",1,1,2.531585693359375,2.4768829345703125,Fixation,POINT (0.0831003077328205 0.4527083337306976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100780657,20615170255,1,1,"(0.07016023993492126, 0.46057501435279846)","(0.0876184031367302, 0.4418836534023285)",1,1,2.5220947265625,2.508895874023437,Fixation,POINT (0.0788893215358257 0.4512293338775635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,BFSdist,44521080,1212100788991,20615178589,1,1,"(0.07814963907003403, 0.4498356580734253)","(0.09216970205307007, 0.4278865158557892)",1,1,2.5431671142578125,2.49066162109375,Fixation,POINT (0.085159670561552 0.4388610869646072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100797324,20615186922,1,1,"(0.08211495727300644, 0.4374805688858032)","(0.08741728961467743, 0.42645204067230225)",1,1,2.54058837890625,2.5001983642578125,Fixation,POINT (0.0847661234438419 0.4319663047790527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100805657,20615195255,1,1,"(0.08779244869947433, 0.43595337867736816)","(0.08608793467283249, 0.4235304296016693)",1,1,2.5405731201171875,2.5075836181640625,Fixation,POINT (0.0869401916861534 0.4297419041395187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100813991,20615203589,1,1,"(0.0851619616150856, 0.4552403390407562)","(0.07868094742298126, 0.42101675271987915)",1,1,2.5590972900390625,2.509872436523437,Fixation,POINT (0.0819214545190334 0.4381285458803177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100822324,20615211922,1,1,"(0.07391654700040817, 0.441319078207016)","(0.07732683420181274, 0.4255964159965515)",1,1,2.5459136962890625,2.5119171142578125,Fixation,POINT (0.0756216906011105 0.4334577471017838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,BFSdist,44521080,1212100830657,20615220255,1,1,"(0.07388486713171005, 0.4543534815311432)","(0.08928941935300827, 0.41780757904052734)",1,1,2.5410308837890625,2.5219879150390625,Fixation,POINT (0.0815871432423592 0.4360805302858353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
