,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,WordFormGenerator.0,getFastestGenerator.0,final.0,Locale.0,locale.0,throws.0,MorphologyException.0,if.0,locale.1,==.0,nan.0,throw.0,new.0,IllegalArgumentException.0,"""The 'loc' argument cannot be nan "".100",WordFormGenerator.1,component.0,=.0,WordFormGenerator.2,fastestGenerators.0,get.0,locale.2,if.1,component.1,==.1,nan.1,throw.1,new.1,MorphologyException.1,"""Cannot find generator for locales : "".101",+.0,locale.3,toString.0,return.0,component.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getFastestGenerator,34609355,1209936346853,18450744682,1,1,"(0.2848450243473053, 0.12628047168254852)","(0.28011202812194824, 0.1348714530467987)",1,1,2.590316772460937,2.600616455078125,Fixation,POINT (0.2824785262346268 0.1305759623646736),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936355186,18450753015,1,1,"(0.286101758480072, 0.1263328492641449)","(0.278608113527298, 0.13499371707439423)",1,1,2.5856170654296875,2.58612060546875,Fixation,POINT (0.282354936003685 0.1306632831692696),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936363520,18450761349,1,1,"(0.28520306944847107, 0.12570375204086304)","(0.2815738320350647, 0.13433530926704407)",1,1,2.583480834960937,2.583770751953125,Fixation,POINT (0.2833884507417679 0.1300195306539536),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936371854,18450769683,1,1,"(0.2867475152015686, 0.1267765313386917)","(0.2806774973869324, 0.13510924577713013)",1,1,2.57647705078125,2.5846099853515625,Fixation,POINT (0.2837125062942505 0.1309428885579109),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936380187,18450778016,1,1,"(0.28803932666778564, 0.12768007814884186)","(0.2821953296661377, 0.12858045101165771)",1,1,2.5762939453125,2.56048583984375,Fixation,POINT (0.2851173281669617 0.1281302645802498),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936388520,18450786349,1,1,"(0.2875443696975708, 0.11912202835083008)","(0.27772048115730286, 0.1252550631761551)",1,1,2.56524658203125,2.588287353515625,Fixation,POINT (0.2826324254274368 0.1221885457634926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936396853,18450794682,1,1,"(0.283086359500885, 0.11901277303695679)","(0.2762456238269806, 0.13358691334724426)",1,1,2.55224609375,2.585922241210937,Fixation,POINT (0.2796659916639328 0.1262998431921005),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936405186,18450803015,1,1,"(0.28462377190589905, 0.1243215873837471)","(0.27665975689888, 0.12647868692874908)",1,1,2.572296142578125,2.5576324462890625,Fixation,POINT (0.2806417644023895 0.1254001371562481),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936413520,18450811349,1,1,"(0.2861182987689972, 0.12109359353780746)","(0.2806491255760193, 0.1296580582857132)",1,1,2.554779052734375,2.546005249023437,Fixation,POINT (0.2833837121725082 0.1253758259117603),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936421853,18450819682,1,1,"(0.2863556146621704, 0.12284039705991745)","(0.27999287843704224, 0.12753236293792725)",1,1,2.571624755859375,2.574371337890625,Fixation,POINT (0.2831742465496063 0.1251863799989224),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936430186,18450828015,1,1,"(0.2865179777145386, 0.12018533051013947)","(0.27829721570014954, 0.13218341767787933)",1,1,2.568939208984375,2.5449981689453125,Fixation,POINT (0.2824075967073441 0.1261843740940094),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936438524,18450836353,1,1,"(0.28640681505203247, 0.113809734582901)","(0.28089964389801025, 0.13204528391361237)",1,1,2.5440826416015625,2.566314697265625,Fixation,POINT (0.2836532294750214 0.1229275092482567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936446857,18450844686,1,1,"(0.2850334346294403, 0.11839830130338669)","(0.2812880575656891, 0.12820445001125336)",1,1,2.544296264648437,2.544784545898437,Fixation,POINT (0.2831607460975647 0.12330137565732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936455192,18450853021,1,1,"(0.2851773202419281, 0.12263613194227219)","(0.2779005467891693, 0.1303234100341797)",1,1,2.5432891845703125,2.5666656494140625,Fixation,POINT (0.2815389335155487 0.1264797709882259),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936463526,18450861355,1,1,"(0.28770753741264343, 0.11550954729318619)","(0.28305745124816895, 0.134751096367836)",1,1,2.54583740234375,2.543930053710937,Fixation,POINT (0.2853824943304062 0.1251303218305111),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936471858,18450869687,1,1,"(0.28292661905288696, 0.12409515678882599)","(0.27876177430152893, 0.13035419583320618)",1,1,2.561859130859375,2.5572052001953125,Fixation,POINT (0.280844196677208 0.1272246763110161),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936480193,18450878022,1,1,"(0.2886839807033539, 0.11944867670536041)","(0.2800610661506653, 0.12862178683280945)",1,1,2.533966064453125,2.550537109375,Fixation,POINT (0.2843725234270096 0.1240352317690849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936488526,18450886355,1,1,"(0.28248703479766846, 0.12834756076335907)","(0.279866486787796, 0.13161270320415497)",1,1,2.53912353515625,2.5472412109375,Fixation,POINT (0.2811767607927322 0.129980131983757),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936496859,18450894688,1,1,"(0.2879546284675598, 0.11843303591012955)","(0.28278908133506775, 0.13344408571720123)",1,1,2.546737670898437,2.546981811523437,Fixation,POINT (0.2853718549013138 0.1259385608136654),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936505192,18450903021,1,1,"(0.28547340631484985, 0.11566653102636337)","(0.2778511941432953, 0.12361820787191391)",1,1,2.5412750244140625,2.5294189453125,Fixation,POINT (0.2816623002290726 0.1196423694491386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936513526,18450911355,1,1,"(0.28398922085762024, 0.12486711889505386)","(0.28266042470932007, 0.13627375662326813)",1,1,2.5411529541015625,2.5459442138671875,Fixation,POINT (0.2833248227834702 0.130570437759161),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936521859,18450919688,1,1,"(0.2863143980503082, 0.12305795401334763)","(0.27615126967430115, 0.1297662854194641)",1,1,2.5471649169921875,2.55780029296875,Fixation,POINT (0.2812328338623047 0.1264121197164059),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936530193,18450928022,1,1,"(0.2851071357727051, 0.11747162789106369)","(0.2815571129322052, 0.12963084876537323)",1,1,2.52838134765625,2.509262084960937,Fixation,POINT (0.2833321243524551 0.1235512383282185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936538526,18450936355,1,1,"(0.28494924306869507, 0.12078337371349335)","(0.27971625328063965, 0.1269894391298294)",1,1,2.5144195556640625,2.526718139648437,Fixation,POINT (0.2823327481746674 0.1238864064216614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936546859,18450944688,1,1,"(0.2837378978729248, 0.11910411715507507)","(0.28167712688446045, 0.1327880173921585)",1,1,2.52569580078125,2.51922607421875,Fixation,POINT (0.2827075123786926 0.1259460672736168),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936555193,18450953022,1,1,"(0.28660205006599426, 0.12461263686418533)","(0.28058260679244995, 0.12831078469753265)",1,1,2.5256500244140625,2.5215606689453125,Fixation,POINT (0.2835923284292221 0.126461710780859),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936563526,18450961355,1,1,"(0.2842135727405548, 0.11691097170114517)","(0.27901628613471985, 0.1228577196598053)",1,1,2.515350341796875,2.5090789794921875,Fixation,POINT (0.2816149294376373 0.1198843456804752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936571864,18450969693,1,1,"(0.28634417057037354, 0.11583288013935089)","(0.28186169266700745, 0.13638640940189362)",1,1,2.502227783203125,2.520111083984375,Fixation,POINT (0.2841029316186905 0.1261096447706222),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936580198,18450978027,1,1,"(0.2826370894908905, 0.1170244812965393)","(0.28201666474342346, 0.12579458951950073)",1,1,2.5176544189453125,2.535507202148437,Fixation,POINT (0.282326877117157 0.12140953540802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936588531,18450986360,1,1,"(0.2869090139865875, 0.12189987301826477)","(0.2820141613483429, 0.13104434311389923)",1,1,2.523284912109375,2.523056030273437,Fixation,POINT (0.2844615876674652 0.126472108066082),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936596865,18450994693,1,1,"(0.2816302478313446, 0.12351249158382416)","(0.2815123498439789, 0.13275255262851715)",1,1,2.516952514648437,2.51470947265625,Fixation,POINT (0.2815712988376617 0.1281325221061706),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936605198,18451003026,1,1,"(0.28535139560699463, 0.11290435492992401)","(0.2784816026687622, 0.13369841873645782)",1,1,2.5145721435546875,2.5033721923828125,Fixation,POINT (0.2819164991378784 0.1233013868331909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936613532,18451011360,1,1,"(0.2811514735221863, 0.12162148207426071)","(0.2795920968055725, 0.13012062013149261)",1,1,2.521224975585937,2.50439453125,Fixation,POINT (0.2803717851638794 0.1258710511028767),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936621865,18451019693,1,1,"(0.28530144691467285, 0.10572167485952377)","(0.27911755442619324, 0.12241175770759583)",1,1,2.4978485107421875,2.4981231689453125,Fixation,POINT (0.282209500670433 0.1140667162835598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936630199,18451028027,1,1,"(0.2832615077495575, 0.11473093926906586)","(0.2797994911670685, 0.13119538128376007)",1,1,2.4978179931640625,2.5007781982421875,Fixation,POINT (0.281530499458313 0.122963160276413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936638531,18451036360,1,1,"(0.2833254337310791, 0.12034380435943604)","(0.2764454782009125, 0.12496773898601532)",1,1,2.5020294189453125,2.51275634765625,Fixation,POINT (0.2798854559659958 0.1226557716727257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936646864,18451044693,1,1,"(0.2951320707798004, 0.11396361142396927)","(0.2890508770942688, 0.13129490613937378)",1,1,2.49658203125,2.49615478515625,Fixation,POINT (0.2920914739370346 0.1226292587816715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936655197,18451053026,1,1,"(0.3066858649253845, 0.12240459024906158)","(0.30158957839012146, 0.13119609653949738)",1,1,2.5134429931640625,2.4995269775390625,Fixation,POINT (0.304137721657753 0.1268003433942795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936663531,18451061360,1,1,"(0.30281758308410645, 0.12004963308572769)","(0.2982480227947235, 0.1252470463514328)",1,1,2.5118865966796875,2.4902801513671875,Fixation,POINT (0.300532802939415 0.1226483397185802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936671864,18451069693,1,1,"(0.2996368110179901, 0.12264160066843033)","(0.2989213764667511, 0.13061480224132538)",1,1,2.500839233398437,2.510604858398437,Fixation,POINT (0.2992790937423706 0.1266282014548778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936680197,18451078026,1,1,"(0.3038003444671631, 0.1252509504556656)","(0.29462701082229614, 0.1268368661403656)",1,1,2.512420654296875,2.5027313232421875,Fixation,POINT (0.2992136776447296 0.1260439082980156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936688531,18451086360,1,1,"(0.3037950098514557, 0.11836257576942444)","(0.2989862561225891, 0.1315995752811432)",1,1,2.4855499267578125,2.4866180419921875,Fixation,POINT (0.3013906329870224 0.1249810755252838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936696868,18451094697,1,1,"(0.30566683411598206, 0.12396322190761566)","(0.29705914855003357, 0.1371125876903534)",1,1,2.498565673828125,2.5085906982421875,Fixation,POINT (0.3013629913330078 0.1305379047989845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936705202,18451103031,1,1,"(0.30373716354370117, 0.12061388790607452)","(0.29934364557266235, 0.1322985142469406)",1,1,2.481796264648437,2.483993530273437,Fixation,POINT (0.3015404045581818 0.1264562010765076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936713535,18451111364,1,1,"(0.30242106318473816, 0.1220405325293541)","(0.29788345098495483, 0.13723644614219666)",1,1,2.49786376953125,2.496063232421875,Fixation,POINT (0.3001522570848465 0.1296384893357754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936721868,18451119697,1,1,"(0.3053039014339447, 0.11930157989263535)","(0.2961941063404083, 0.13918457925319672)",1,1,2.505523681640625,2.491424560546875,Fixation,POINT (0.3007490038871765 0.129243079572916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936730202,18451128031,1,1,"(0.30194705724716187, 0.12203172594308853)","(0.3004084527492523, 0.128386989235878)",1,1,2.4929962158203125,2.464752197265625,Fixation,POINT (0.3011777549982071 0.1252093575894833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936738534,18451136363,1,1,"(0.3040570020675659, 0.12054893374443054)","(0.2976111173629761, 0.13386483490467072)",1,1,2.4752197265625,2.4848175048828125,Fixation,POINT (0.300834059715271 0.1272068843245506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936746868,18451144697,1,1,"(0.3018350601196289, 0.11962849646806717)","(0.29765766859054565, 0.13186050951480865)",1,1,2.506927490234375,2.463958740234375,Fixation,POINT (0.2997463643550873 0.1257445029914379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936755201,18451153030,1,1,"(0.30555444955825806, 0.1202339306473732)","(0.2982576787471771, 0.13623996078968048)",1,1,2.491912841796875,2.4951934814453125,Fixation,POINT (0.3019060641527176 0.1282369457185268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936763534,18451161363,1,1,"(0.30218127369880676, 0.12815864384174347)","(0.2973175048828125, 0.13086861371994019)",1,1,2.499130249023437,2.483749389648437,Fixation,POINT (0.2997493892908096 0.1295136287808418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936771868,18451169697,1,1,"(0.3055099546909332, 0.12773075699806213)","(0.2981798052787781, 0.13631609082221985)",1,1,2.4823455810546875,2.48516845703125,Fixation,POINT (0.3018448799848556 0.132023423910141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936780203,18451178031,1,1,"(0.30366992950439453, 0.12079593539237976)","(0.29830557107925415, 0.13737791776657104)",1,1,2.4954071044921875,2.487777709960937,Fixation,POINT (0.3009877502918243 0.1290869265794754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936788535,18451186363,1,1,"(0.30551788210868835, 0.12779392302036285)","(0.2992743253707886, 0.13628652691841125)",1,1,2.493988037109375,2.482635498046875,Fixation,POINT (0.3023961037397385 0.132040224969387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936796869,18451194697,1,1,"(0.30358317494392395, 0.12613731622695923)","(0.29919925332069397, 0.1377687156200409)",1,1,2.490997314453125,2.4813385009765625,Fixation,POINT (0.301391214132309 0.1319530159235001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936805203,18451203031,1,1,"(0.30136144161224365, 0.12314780801534653)","(0.29953694343566895, 0.13707874715328217)",1,1,2.50189208984375,2.4751129150390625,Fixation,POINT (0.3004491925239563 0.1301132775843144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936813536,18451211364,1,1,"(0.3043968081474304, 0.1168668195605278)","(0.30138474702835083, 0.13450849056243896)",1,1,2.477523803710937,2.467498779296875,Fixation,POINT (0.3028907775878906 0.1256876550614834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936821869,18451219697,1,1,"(0.30166009068489075, 0.12074299901723862)","(0.30024489760398865, 0.1309160590171814)",1,1,2.4976348876953125,2.4701690673828125,Fixation,POINT (0.3009524941444397 0.12582952901721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936830206,18451228034,1,1,"(0.30057570338249207, 0.12028814107179642)","(0.30120864510536194, 0.13195131719112396)",1,1,2.5006866455078125,2.474609375,Fixation,POINT (0.300892174243927 0.1261197291314602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936838539,18451236367,1,1,"(0.30402928590774536, 0.11733151972293854)","(0.29931846261024475, 0.1352442353963852)",1,1,2.4774169921875,2.474594116210937,Fixation,POINT (0.3016738742589951 0.1262878775596619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936846873,18451244701,1,1,"(0.3062687814235687, 0.12423590570688248)","(0.29990893602371216, 0.1321999579668045)",1,1,2.464111328125,2.48480224609375,Fixation,POINT (0.3030888587236404 0.1282179318368435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936855206,18451253034,1,1,"(0.30455440282821655, 0.1211017295718193)","(0.3016025722026825, 0.1311332881450653)",1,1,2.485198974609375,2.469757080078125,Fixation,POINT (0.3030784875154495 0.1261175088584423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936863539,18451261367,1,1,"(0.300033301115036, 0.1257748156785965)","(0.29880261421203613, 0.12690427899360657)",1,1,2.471954345703125,2.458282470703125,Fixation,POINT (0.2994179576635361 0.1263395473361015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936880207,18451278035,1,1,"(0.33092767000198364, 0.12552788853645325)","(0.333030641078949, 0.14170105755329132)",1,1,2.477279663085937,2.483505249023437,Fixation,POINT (0.3319791555404663 0.1336144730448723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936888540,18451286368,1,1,"(0.3303183317184448, 0.12535767257213593)","(0.3265749216079712, 0.13787078857421875)",1,1,2.50299072265625,2.486724853515625,Fixation,POINT (0.328446626663208 0.1316142305731773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936896873,18451294701,1,1,"(0.3286077678203583, 0.11970417946577072)","(0.32616421580314636, 0.13700775802135468)",1,1,2.4881744384765625,2.489501953125,Fixation,POINT (0.3273859918117523 0.1283559687435627),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936905206,18451303034,1,1,"(0.3294185996055603, 0.12532131373882294)","(0.33116579055786133, 0.14054057002067566)",1,1,2.482452392578125,2.4679412841796875,Fixation,POINT (0.3302921950817108 0.1329309418797493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936913539,18451311367,1,1,"(0.3293628394603729, 0.12152877449989319)","(0.32764360308647156, 0.14088748395442963)",1,1,2.484588623046875,2.4721832275390625,Fixation,POINT (0.3285032212734222 0.1312081292271614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936921873,18451319701,1,1,"(0.3289015293121338, 0.12599511444568634)","(0.3275444805622101, 0.14479701220989227)",1,1,2.48211669921875,2.47784423828125,Fixation,POINT (0.3282230049371719 0.1353960633277893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936930206,18451328034,1,1,"(0.3282250463962555, 0.1287456899881363)","(0.3267837464809418, 0.1356191188097)",1,1,2.487579345703125,2.4722900390625,Fixation,POINT (0.3275043964385986 0.1321824043989182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936938540,18451336368,1,1,"(0.32631316781044006, 0.1249445378780365)","(0.3265582323074341, 0.14449286460876465)",1,1,2.474105834960937,2.4593505859375,Fixation,POINT (0.3264357000589371 0.1347187012434006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936946873,18451344701,1,1,"(0.32746192812919617, 0.12061680853366852)","(0.32528412342071533, 0.14485393464565277)",1,1,2.485382080078125,2.46795654296875,Fixation,POINT (0.3263730257749558 0.1327353715896606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936955206,18451353034,1,1,"(0.329084575176239, 0.12440522015094757)","(0.3256130516529083, 0.1435113102197647)",1,1,2.495758056640625,2.47540283203125,Fixation,POINT (0.3273488134145737 0.1339582651853561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
