,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,addPKColumn.0,String.0,aPKColName.0,throws.0,IllegalArgumentException.0,Column.0,col.0,=.0,Column.1,colMap.0,get.0,aPKColName.1,if.0,col.1,==.0,nan.0,throw.0,new.0,IllegalArgumentException.1,"""The column |"".100",+.0,aPKColName.2,+.1,"""| does not belong to the table |"".101",+.2,name.0,+.3,"""|"".0",pkColumns.0,add.0,col.2,code,participant_summary
0,136,addPKColumn,51577053,1211474556169,19988948290,1,1,"(0.2433895766735077, 0.17759454250335693)","(0.24848249554634094, 0.14638878405094147)",1,1,2.452972412109375,2.4784393310546875,Fixation,POINT (0.2459360361099243 0.1619916632771492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474564502,19988956623,1,1,"(0.24664609134197235, 0.1685677319765091)","(0.24786201119422913, 0.1516420990228653)",1,1,2.4803009033203125,2.453598022460937,Fixation,POINT (0.2472540512681007 0.1601049154996872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474572837,19988964957,1,1,"(0.2466607242822647, 0.18735124170780182)","(0.24950075149536133, 0.15601639449596405)",1,1,2.4658660888671875,2.478988647460937,Fixation,POINT (0.248080737888813 0.1716838181018829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474622839,19989014959,1,1,"(0.07077089697122574, 0.31887224316596985)","(0.09476743638515472, 0.2924807071685791)",1,1,2.435455322265625,2.4808349609375,Fixation,POINT (0.0827691666781902 0.3056764751672745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474631172,19989023292,1,1,"(0.06725367158651352, 0.3187088072299957)","(0.09190638363361359, 0.28888407349586487)",1,1,2.4232635498046875,2.473114013671875,Fixation,POINT (0.0795800276100636 0.3037964403629303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474639505,19989031625,1,1,"(0.06726246327161789, 0.32330358028411865)","(0.08999724686145782, 0.29310211539268494)",1,1,2.40484619140625,2.4579010009765625,Fixation,POINT (0.0786298550665379 0.3082028478384018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474647839,19989039959,1,1,"(0.08184769004583359, 0.3284783363342285)","(0.08635111153125763, 0.29089775681495667)",1,1,2.443603515625,2.456649780273437,Fixation,POINT (0.0840994007885456 0.3096880465745926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474656172,19989048292,1,1,"(0.07525315880775452, 0.3312413990497589)","(0.08550840616226196, 0.287324458360672)",1,1,2.430908203125,2.4455108642578125,Fixation,POINT (0.0803807824850082 0.3092829287052154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474664505,19989056625,1,1,"(0.07441720366477966, 0.3335019052028656)","(0.08587808907032013, 0.28073248267173767)",1,1,2.41253662109375,2.449813842773437,Fixation,POINT (0.0801476463675499 0.3071171939373016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474672830,19989064950,1,1,"(0.07171589881181717, 0.33468079566955566)","(0.09395535290241241, 0.2746207118034363)",1,1,2.4077911376953125,2.44085693359375,Fixation,POINT (0.0828356258571148 0.304650753736496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474681172,19989073292,1,1,"(0.07672182470560074, 0.33193764090538025)","(0.10326286405324936, 0.2824211120605469)",1,1,2.413482666015625,2.452728271484375,Fixation,POINT (0.089992344379425 0.3071793764829636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474689497,19989081617,1,1,"(0.07486744970083237, 0.32578667998313904)","(0.09851717203855515, 0.29093366861343384)",1,1,2.406951904296875,2.4871368408203125,Fixation,POINT (0.0866923108696938 0.3083601742982864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474697830,19989089950,1,1,"(0.0781407356262207, 0.3275519907474518)","(0.0927448719739914, 0.2888268530368805)",1,1,2.4346160888671875,2.4481353759765625,Fixation,POINT (0.085442803800106 0.3081894218921661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474706164,19989098284,1,1,"(0.07337425649166107, 0.3349514901638031)","(0.0819665938615799, 0.27957460284233093)",1,1,2.4248199462890625,2.4539031982421875,Fixation,POINT (0.0776704251766205 0.307263046503067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474714497,19989106617,1,1,"(0.06795201450586319, 0.326300710439682)","(0.09375908225774765, 0.2826519012451172)",1,1,2.415512084960937,2.445297241210937,Fixation,POINT (0.0808555483818054 0.3044763058423996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474722830,19989114950,1,1,"(0.080240897834301, 0.3196863830089569)","(0.10138704627752304, 0.2808883488178253)",1,1,2.408782958984375,2.436248779296875,Fixation,POINT (0.090813972055912 0.3002873659133911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,addPKColumn,51577053,1211474731172,19989123292,1,1,"(0.07617800682783127, 0.32272663712501526)","(0.09704337269067764, 0.27875345945358276)",1,1,2.4405975341796875,2.4473419189453125,Fixation,POINT (0.0866106897592545 0.300740048289299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474764510,19989156630,1,1,"(0.04306010901927948, 0.32759347558021545)","(0.07259713858366013, 0.28790050745010376)",1,1,2.4092254638671875,2.461044311523437,Fixation,POINT (0.0578286238014698 0.3077469915151596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474772844,19989164964,1,1,"(0.03719678521156311, 0.3347645401954651)","(0.07074976712465286, 0.29685455560684204)",1,1,2.4329833984375,2.4699249267578125,Fixation,POINT (0.053973276168108 0.3158095479011536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474781177,19989173297,1,1,"(0.05201232433319092, 0.34553995728492737)","(0.07189818471670151, 0.3068462908267975)",1,1,2.442489624023437,2.4493408203125,Fixation,POINT (0.0619552545249462 0.3261931240558624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474789510,19989181630,1,1,"(0.05401451140642166, 0.3501014709472656)","(0.062204305082559586, 0.28844356536865234)",1,1,2.4357147216796875,2.459564208984375,Fixation,POINT (0.0581094082444906 0.319272518157959),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474797844,19989189964,1,1,"(0.04913553223013878, 0.3429506719112396)","(0.06714963912963867, 0.29901251196861267)",1,1,2.4255523681640625,2.45806884765625,Fixation,POINT (0.0581425856798887 0.3209815919399262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474806177,19989198297,1,1,"(0.05414782837033272, 0.3359934985637665)","(0.06412756443023682, 0.2811180055141449)",1,1,2.437255859375,2.438095092773437,Fixation,POINT (0.0591376964002848 0.3085557520389557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474814511,19989206630,1,1,"(0.047471921890974045, 0.34403544664382935)","(0.06621885299682617, 0.26983901858329773)",1,1,2.431427001953125,2.45916748046875,Fixation,POINT (0.0568453874439001 0.3069372326135635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474822845,19989214964,1,1,"(0.051260970532894135, 0.3313716650009155)","(0.0715218186378479, 0.27459537982940674)",1,1,2.4273681640625,2.4467010498046875,Fixation,POINT (0.061391394585371 0.3029835224151611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474831178,19989223297,1,1,"(0.0537683442234993, 0.32580021023750305)","(0.06937553733587265, 0.29749104380607605)",1,1,2.4051513671875,2.44549560546875,Fixation,POINT (0.061571940779686 0.3116456270217896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474839511,19989231630,1,1,"(0.05664341151714325, 0.32971465587615967)","(0.06965381652116776, 0.27771905064582825)",1,1,2.4234771728515625,2.4416961669921875,Fixation,POINT (0.0631486140191555 0.303716853260994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474847845,19989239964,1,1,"(0.055972132831811905, 0.33326151967048645)","(0.07036763429641724, 0.27354854345321655)",1,1,2.4154052734375,2.458847045898437,Fixation,POINT (0.0631698835641146 0.3034050315618515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474856178,19989248297,1,1,"(0.05357132479548454, 0.3415898382663727)","(0.06380204856395721, 0.26876401901245117)",1,1,2.424102783203125,2.4388427734375,Fixation,POINT (0.0586866866797209 0.3051769286394119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474864511,19989256630,1,1,"(0.05332259461283684, 0.33957532048225403)","(0.06055343896150589, 0.2748278081417084)",1,1,2.4125213623046875,2.42840576171875,Fixation,POINT (0.0569380167871714 0.3072015643119812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474872845,19989264964,1,1,"(0.05446256697177887, 0.33913949131965637)","(0.06234027072787285, 0.2829461991786957)",1,1,2.399688720703125,2.459457397460937,Fixation,POINT (0.0584014188498259 0.311042845249176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474881178,19989273297,1,1,"(0.05314166098833084, 0.34159055352211)","(0.06134970113635063, 0.27425718307495117)",1,1,2.4037017822265625,2.419281005859375,Fixation,POINT (0.0572456810623407 0.3079238682985306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474889517,19989281636,1,1,"(0.049379680305719376, 0.35219401121139526)","(0.0588475726544857, 0.2884759306907654)",1,1,2.4136199951171875,2.445556640625,Fixation,POINT (0.0541136264801025 0.3203349709510803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474897851,19989289970,1,1,"(0.04623149707913399, 0.35769122838974)","(0.06060762703418732, 0.2873234152793884)",1,1,2.415008544921875,2.424057006835937,Fixation,POINT (0.0534195620566606 0.3225073218345642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474906184,19989298303,1,1,"(0.05229746177792549, 0.34831735491752625)","(0.05953124538064003, 0.2976952791213989)",1,1,2.39202880859375,2.453720092773437,Fixation,POINT (0.0559143535792828 0.3230063170194626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474914517,19989306636,1,1,"(0.04977700114250183, 0.34806737303733826)","(0.06586156785488129, 0.2898837625980377)",1,1,2.4375,2.4548492431640625,Fixation,POINT (0.0578192844986916 0.318975567817688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474922851,19989314970,1,1,"(0.047144126147031784, 0.35748401284217834)","(0.06346441805362701, 0.2850610017776489)",1,1,2.414337158203125,2.4298553466796875,Fixation,POINT (0.0553042721003294 0.3212725073099136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474931184,19989323303,1,1,"(0.05004784092307091, 0.352811336517334)","(0.06002449989318848, 0.2835441529750824)",1,1,2.406600952148437,2.419830322265625,Fixation,POINT (0.0550361704081297 0.3181777447462082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474939517,19989331636,1,1,"(0.05383582413196564, 0.3544881343841553)","(0.06770265102386475, 0.29398414492607117)",1,1,2.3860015869140625,2.4459686279296875,Fixation,POINT (0.0607692375779152 0.3242361396551132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474947851,19989339970,1,1,"(0.051074013113975525, 0.3569313585758209)","(0.06059791520237923, 0.29066863656044006)",1,1,2.417449951171875,2.438262939453125,Fixation,POINT (0.0558359641581774 0.3237999975681305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474956184,19989348303,1,1,"(0.04979152977466583, 0.34594663977622986)","(0.05907488614320755, 0.28557536005973816)",1,1,2.39263916015625,2.413558959960937,Fixation,POINT (0.0544332079589367 0.315760999917984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474964517,19989356636,1,1,"(0.05138682201504707, 0.33976253867149353)","(0.059494923800230026, 0.2849149703979492)",1,1,2.40496826171875,2.41998291015625,Fixation,POINT (0.0554408729076386 0.3123387545347214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474972851,19989364970,1,1,"(0.05475955083966255, 0.3350197374820709)","(0.06585703790187836, 0.278765469789505)",1,1,2.40753173828125,2.4409942626953125,Fixation,POINT (0.0603082943707705 0.306892603635788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474981184,19989373303,1,1,"(0.05537286028265953, 0.33223757147789)","(0.06626514345407486, 0.2691335082054138)",1,1,2.4020233154296875,2.434814453125,Fixation,POINT (0.0608190018683672 0.3006855398416519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211474989517,19989381636,1,1,"(0.052218567579984665, 0.333114892244339)","(0.07013306021690369, 0.2647742033004761)",1,1,2.420440673828125,2.4444122314453125,Fixation,POINT (0.0611758138984442 0.2989445477724075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211474997851,19989389970,1,1,"(0.051584675908088684, 0.33039361238479614)","(0.06684951484203339, 0.2719624638557434)",1,1,2.428314208984375,2.430892944335937,Fixation,POINT (0.059217095375061 0.3011780381202698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475006184,19989398303,1,1,"(0.050194937735795975, 0.32990017533302307)","(0.0648762658238411, 0.2817271053791046)",1,1,2.403427124023437,2.433349609375,Fixation,POINT (0.0575356017798185 0.3058136403560638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475014517,19989406636,1,1,"(0.049148790538311005, 0.32582753896713257)","(0.07025611400604248, 0.28456276655197144)",1,1,2.414337158203125,2.430908203125,Fixation,POINT (0.0597024522721767 0.305195152759552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475022856,19989414975,1,1,"(0.04976878687739372, 0.33665770292282104)","(0.06960359960794449, 0.29577457904815674)",1,1,2.41259765625,2.4208984375,Fixation,POINT (0.0596861932426691 0.3162161409854889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475031189,19989423308,1,1,"(0.052295904606580734, 0.3418339192867279)","(0.06452027708292007, 0.29127225279808044)",1,1,2.4083404541015625,2.4737091064453125,Fixation,POINT (0.0584080908447504 0.3165530860424042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475039522,19989431641,1,1,"(0.05163036659359932, 0.3456941843032837)","(0.06214391440153122, 0.29187819361686707)",1,1,2.3922576904296875,2.4353485107421875,Fixation,POINT (0.0568871404975653 0.3187861889600754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475047855,19989439974,1,1,"(0.04888365790247917, 0.34903472661972046)","(0.06636680662631989, 0.30267202854156494)",1,1,2.392196655273437,2.447372436523437,Fixation,POINT (0.0576252322643995 0.3258533775806427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211475056190,19989448308,1,1,"(0.04319097474217415, 0.3444913327693939)","(0.0745575800538063, 0.29819855093955994)",1,1,2.4165496826171875,2.4326324462890625,Fixation,POINT (0.0588742773979902 0.3213449418544769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475064523,19989456641,1,1,"(0.04421011358499527, 0.3372052311897278)","(0.0755414068698883, 0.28934934735298157)",1,1,2.407745361328125,2.457061767578125,Fixation,POINT (0.0598757602274418 0.3132772892713547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475072857,19989464975,1,1,"(0.05195729807019234, 0.3414752185344696)","(0.06524188816547394, 0.2850255072116852)",1,1,2.3908233642578125,2.422698974609375,Fixation,POINT (0.0585995931178331 0.3132503628730774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475081190,19989473308,1,1,"(0.05764107406139374, 0.3274311125278473)","(0.06312869489192963, 0.2951808571815491)",1,1,2.422958374023437,2.4417877197265625,Fixation,POINT (0.0603848844766617 0.3113059848546982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211475089523,19989481641,1,1,"(0.04981159418821335, 0.33439770340919495)","(0.07236512005329132, 0.2992725968360901)",1,1,2.41534423828125,2.436798095703125,Fixation,POINT (0.0610883571207523 0.3168351501226425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475097856,19989489974,1,1,"(0.04827060550451279, 0.3244865834712982)","(0.0730670690536499, 0.2908279597759247)",1,1,2.44305419921875,2.4259033203125,Fixation,POINT (0.0606688372790813 0.3076572716236114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475106190,19989498308,1,1,"(0.05237128213047981, 0.32569676637649536)","(0.05981684476137161, 0.29643169045448303)",1,1,2.4068603515625,2.4485321044921875,Fixation,POINT (0.0560940634459257 0.3110642284154892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211475114523,19989506641,1,1,"(0.05288160219788551, 0.32301265001296997)","(0.06788917630910873, 0.2978355288505554)",1,1,2.4165191650390625,2.440399169921875,Fixation,POINT (0.0603853892534971 0.3104240894317627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475122857,19989514975,1,1,"(0.04214324429631233, 0.33422428369522095)","(0.07152983546257019, 0.2913358807563782)",1,1,2.409454345703125,2.415985107421875,Fixation,POINT (0.0568365398794413 0.3127800822257996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211475131190,19989523308,1,1,"(0.04532935842871666, 0.3203426003456116)","(0.06290990859270096, 0.29261499643325806)",1,1,2.384750366210937,2.4395904541015625,Fixation,POINT (0.0541196335107088 0.3064787983894348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475139523,19989531641,1,1,"(0.0487389862537384, 0.31976208090782166)","(0.06507305800914764, 0.29033905267715454)",1,1,2.40606689453125,2.427398681640625,Fixation,POINT (0.056906022131443 0.3050505667924881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475147857,19989539975,1,1,"(0.04312332347035408, 0.33173850178718567)","(0.07294569164514542, 0.27307453751564026)",1,1,2.400360107421875,2.444122314453125,Fixation,POINT (0.0580345075577498 0.302406519651413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475156193,19989548311,1,1,"(0.04303537681698799, 0.3382441997528076)","(0.0632578581571579, 0.27493882179260254)",1,1,2.4019775390625,2.4097137451171875,Fixation,POINT (0.0531466174870729 0.3065915107727051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475164526,19989556644,1,1,"(0.05320985987782478, 0.32815641164779663)","(0.06627450883388519, 0.2632755935192108)",1,1,2.4051666259765625,2.431304931640625,Fixation,POINT (0.059742184355855 0.2957160025835037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addPKColumn,51577053,1211475172859,19989564977,1,1,"(0.04907422140240669, 0.354635626077652)","(0.07389353960752487, 0.2739681899547577)",1,1,2.4151763916015625,2.39105224609375,Fixation,POINT (0.0614838805049658 0.3143019080162048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,addPKColumn,51577053,1211475206184,19989598302,1,1,"(0.2241712212562561, 0.19311192631721497)","(0.23430085182189941, 0.15609483420848846)",1,1,2.426483154296875,2.445587158203125,Fixation,POINT (0.2292360365390778 0.1746033802628517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211475222851,19989614969,1,1,"(0.23860347270965576, 0.18868879973888397)","(0.2489202916622162, 0.15293577313423157)",1,1,2.43414306640625,2.4541168212890625,Fixation,POINT (0.243761882185936 0.1708122864365578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211475231193,19989623311,1,1,"(0.2413312941789627, 0.190068781375885)","(0.25222089886665344, 0.1347399652004242)",1,1,2.426177978515625,2.4481201171875,Fixation,POINT (0.2467760965228081 0.1624043732881546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211475239526,19989631644,1,1,"(0.23940213024616241, 0.1751508265733719)","(0.2440555840730667, 0.1321616917848587)",1,1,2.4256744384765625,2.416259765625,Fixation,POINT (0.2417288571596146 0.1536562591791153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211475247859,19989639977,1,1,"(0.24585376679897308, 0.18934336304664612)","(0.2526490092277527, 0.13830392062664032)",1,1,2.409576416015625,2.4482574462890625,Fixation,POINT (0.2492513880133629 0.1638236418366432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211475256184,19989648302,1,1,"(0.24172645807266235, 0.1910773664712906)","(0.2512979507446289, 0.14525339007377625)",1,1,2.41259765625,2.4453125,Fixation,POINT (0.2465122044086456 0.1681653782725334),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211475264526,19989656644,1,1,"(0.24201324582099915, 0.18730129301548004)","(0.24862445890903473, 0.1403641700744629)",1,1,2.4079132080078125,2.424545288085937,Fixation,POINT (0.2453188523650169 0.1638327315449715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211475272851,19989664969,1,1,"(0.2417575716972351, 0.18530766665935516)","(0.2529393434524536, 0.14516016840934753)",1,1,2.4095001220703125,2.4487762451171875,Fixation,POINT (0.2473484575748444 0.1652339175343514),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211475281190,19989673308,1,1,"(0.25173628330230713, 0.1829073131084442)","(0.24778541922569275, 0.15055550634860992)",1,1,2.40057373046875,2.4273834228515625,Fixation,POINT (0.2497608512639999 0.1667314097285271),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211475289524,19989681642,1,1,"(0.24271464347839355, 0.18098556995391846)","(0.2461339831352234, 0.13877703249454498)",1,1,2.434539794921875,2.4362030029296875,Fixation,POINT (0.2444243133068085 0.1598813012242317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
