,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setPhoto.0,JdaiPhoto.0,photo.0,String.0,text.0,=.0,nan.0,if.0,photo.1,!=.0,nan.1,label.0,setText.0,""""".0",try.0,text.1,=.1,photo.2,getSection.0,getInfoStore.0,getCaption.0,photo.3,catch.0,JdaiReadException.0,e.0,JdaiGuiHelpers.0,reportException.0,"""Unable to read caption"".100",e.1,if.1,text.2,==.0,nan.2,||.0,text.3,equals.0,""""".1",text.4,=.2,"""No caption set"".101",else.0,label.1,setIcon.0,nan.3,label.2,setToolTipText.0,text.5,setNewPhoto.0,photo.4,code,participant_summary
0,136,setPhoto,50994916,1211123909219,19638302676,1,1,"(0.09668776392936707, 0.13278573751449585)","(0.12289495021104813, 0.10834453254938126)",1,1,2.403915405273437,2.471466064453125,Fixation,POINT (0.1097913570702076 0.1205651350319386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211123975886,19638369343,1,1,"(0.6890372633934021, 0.1303386688232422)","(0.7019421458244324, 0.13821080327033997)",1,1,2.4467926025390625,2.4728546142578125,,POINT (0.6954897046089172 0.1342747360467911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211123984219,19638377676,1,1,"(0.6953686475753784, 0.14663012325763702)","(0.7101233601570129, 0.13314872980117798)",1,1,2.5020904541015625,2.477264404296875,Fixation,POINT (0.7027460038661957 0.1398894265294075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211123992552,19638386009,1,1,"(0.6976869106292725, 0.11522269994020462)","(0.7170251607894897, 0.12429282814264297)",1,1,2.535995483398437,2.493804931640625,Fixation,POINT (0.7073560357093811 0.1197577640414238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124000891,19638394348,1,1,"(0.7048362493515015, 0.12363307178020477)","(0.7127335667610168, 0.13348646461963654)",1,1,2.4976348876953125,2.495223999023437,Fixation,POINT (0.7087849080562592 0.1285597681999206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124009224,19638402681,1,1,"(0.6963288187980652, 0.13459354639053345)","(0.7075023055076599, 0.12830255925655365)",1,1,2.4853973388671875,2.4974517822265625,Fixation,POINT (0.7019155621528625 0.1314480528235436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124017557,19638411014,1,1,"(0.7078850269317627, 0.12294863164424896)","(0.715208113193512, 0.1293964684009552)",1,1,2.507080078125,2.483612060546875,Fixation,POINT (0.7115465700626373 0.1261725500226021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124025891,19638419348,1,1,"(0.7021602988243103, 0.13522855937480927)","(0.7110984325408936, 0.1395139992237091)",1,1,2.4976806640625,2.49713134765625,Fixation,POINT (0.7066293656826019 0.1373712792992592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124034224,19638427681,1,1,"(0.7050043344497681, 0.13424116373062134)","(0.7150554656982422, 0.14857260882854462)",1,1,2.492645263671875,2.4719390869140625,Fixation,POINT (0.7100299000740051 0.141406886279583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124042557,19638436014,1,1,"(0.7129074931144714, 0.12429120391607285)","(0.7132105827331543, 0.13433973491191864)",1,1,2.5057830810546875,2.4875946044921875,Fixation,POINT (0.7130590379238129 0.1293154694139957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124050891,19638444348,1,1,"(0.7047988176345825, 0.1434115767478943)","(0.7127836346626282, 0.13107457756996155)",1,1,2.4855194091796875,2.4926910400390625,Fixation,POINT (0.7087912261486053 0.1372430771589279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124059224,19638452681,1,1,"(0.6990706920623779, 0.13005824387073517)","(0.7099815011024475, 0.1528138965368271)",1,1,2.5231170654296875,2.5025177001953125,Fixation,POINT (0.7045260965824127 0.1414360702037811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124067549,19638461006,1,1,"(0.7078661322593689, 0.13848407566547394)","(0.7103686332702637, 0.13692007958889008)",1,1,2.51861572265625,2.5029754638671875,Fixation,POINT (0.7091173827648163 0.137702077627182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124075882,19638469339,1,1,"(0.7094740867614746, 0.1420501321554184)","(0.7123435139656067, 0.13692113757133484)",1,1,2.517684936523437,2.51092529296875,Fixation,POINT (0.7109088003635406 0.1394856348633766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124084225,19638477681,1,1,"(0.7111042141914368, 0.1204642504453659)","(0.7155614495277405, 0.14092545211315155)",1,1,2.501068115234375,2.520477294921875,Fixation,POINT (0.7133328318595886 0.1306948512792587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124092558,19638486014,1,1,"(0.7108327150344849, 0.1316189467906952)","(0.7140218615531921, 0.1309286653995514)",1,1,2.509979248046875,2.524322509765625,Fixation,POINT (0.7124272882938385 0.1312738060951233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124100891,19638494347,1,1,"(0.711748480796814, 0.14189152419567108)","(0.7125208377838135, 0.1364363729953766)",1,1,2.526275634765625,2.512557983398437,Fixation,POINT (0.7121346592903137 0.1391639485955238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124109216,19638502672,1,1,"(0.7081918716430664, 0.1315624713897705)","(0.7143020629882812, 0.14071306586265564)",1,1,2.50396728515625,2.5475616455078125,Fixation,POINT (0.7112469673156738 0.1361377686262131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124117550,19638511006,1,1,"(0.7048236131668091, 0.11997748911380768)","(0.7130085229873657, 0.13763035833835602)",1,1,2.5052642822265625,2.53167724609375,Fixation,POINT (0.7089160680770874 0.1288039237260818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124125897,19638519353,1,1,"(0.7036029100418091, 0.137107715010643)","(0.7091812491416931, 0.13186374306678772)",1,1,2.520416259765625,2.5341949462890625,Fixation,POINT (0.7063920795917511 0.1344857290387154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setPhoto,50994916,1211124167563,19638561019,1,1,"(0.4963345527648926, 0.09680955857038498)","(0.5099350214004517, 0.11003432422876358)",1,1,2.54278564453125,2.6499176025390625,Fixation,POINT (0.5031347870826721 0.1034219413995743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124175896,19638569352,1,1,"(0.49680987000465393, 0.09380623698234558)","(0.4965866506099701, 0.09944337606430054)",1,1,2.5287628173828125,2.6361236572265625,Fixation,POINT (0.496698260307312 0.0966248065233231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124184230,19638577686,1,1,"(0.48879143595695496, 0.10537563264369965)","(0.4986710846424103, 0.11623349040746689)",1,1,2.521835327148437,2.6300048828125,Fixation,POINT (0.4937312602996826 0.1108045615255833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124192563,19638586019,1,1,"(0.4909614324569702, 0.09814898669719696)","(0.4973709285259247, 0.1210322380065918)",1,1,2.539642333984375,2.6240997314453125,Fixation,POINT (0.4941661804914474 0.1095906123518944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124200897,19638594353,1,1,"(0.49110355973243713, 0.11394404619932175)","(0.4925481975078583, 0.1029575914144516)",1,1,2.53985595703125,2.6278839111328125,Fixation,POINT (0.4918258786201477 0.1084508188068867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124209230,19638602686,1,1,"(0.4921567440032959, 0.10160363465547562)","(0.4995979368686676, 0.1270005702972412)",1,1,2.5033111572265625,2.632293701171875,Fixation,POINT (0.4958773404359818 0.1143021024763584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124217563,19638611019,1,1,"(0.4902588129043579, 0.10180746018886566)","(0.4937237501144409, 0.11675572395324707)",1,1,2.515472412109375,2.637557983398437,Fixation,POINT (0.4919912815093994 0.1092815920710564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124225896,19638619352,1,1,"(0.48950210213661194, 0.10355386137962341)","(0.49799981713294983, 0.1059134304523468)",1,1,2.513031005859375,2.64080810546875,Fixation,POINT (0.4937509596347809 0.1047336459159851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124234230,19638627686,1,1,"(0.4909331202507019, 0.11825327575206757)","(0.49595606327056885, 0.10477925091981888)",1,1,2.5258941650390625,2.64227294921875,Fixation,POINT (0.4934445917606354 0.1115162633359432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124242563,19638636019,1,1,"(0.4918960630893707, 0.10595700144767761)","(0.49473902583122253, 0.10906903445720673)",1,1,2.5201568603515625,2.626251220703125,Fixation,POINT (0.4933175444602966 0.1075130179524422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124250896,19638644352,1,1,"(0.49503079056739807, 0.11030783504247665)","(0.49693968892097473, 0.11894384026527405)",1,1,2.525009155273437,2.63531494140625,Fixation,POINT (0.4959852397441864 0.1146258376538754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124259234,19638652690,1,1,"(0.49464038014411926, 0.10225127637386322)","(0.49481645226478577, 0.11592433601617813)",1,1,2.514511108398437,2.632415771484375,Fixation,POINT (0.4947284162044525 0.1090878061950207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124267567,19638661023,1,1,"(0.5036045908927917, 0.10407830029726028)","(0.49605366587638855, 0.11659258604049683)",1,1,2.5364990234375,2.63067626953125,Fixation,POINT (0.4998291283845902 0.1103354431688786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124275900,19638669356,1,1,"(0.5013232827186584, 0.11652516573667526)","(0.4949757754802704, 0.12545350193977356)",1,1,2.5281219482421875,2.6398162841796875,Fixation,POINT (0.4981495290994644 0.1209893338382244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124284234,19638677690,1,1,"(0.5045186877250671, 0.1104394719004631)","(0.4950312376022339, 0.10838914662599564)",1,1,2.4935760498046875,2.638702392578125,Fixation,POINT (0.4997749626636505 0.1094143092632294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124292567,19638686023,1,1,"(0.5058878064155579, 0.10327639430761337)","(0.49597012996673584, 0.12171158939599991)",1,1,2.51104736328125,2.631439208984375,Fixation,POINT (0.5009289681911469 0.1124939918518066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124300900,19638694356,1,1,"(0.507960319519043, 0.10529693216085434)","(0.4978102743625641, 0.10916409641504288)",1,1,2.517333984375,2.6337432861328125,Fixation,POINT (0.5028852969408035 0.1072305142879486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124309234,19638702690,1,1,"(0.5037574768066406, 0.11708083003759384)","(0.4937686026096344, 0.11632632464170456)",1,1,2.5155181884765625,2.637786865234375,Fixation,POINT (0.4987630397081375 0.1167035773396492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124317567,19638711023,1,1,"(0.5126528739929199, 0.10742586851119995)","(0.49532243609428406, 0.11626608669757843)",1,1,2.4898681640625,2.639404296875,Fixation,POINT (0.503987655043602 0.1118459776043892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124334234,19638727690,1,1,"(0.5628516674041748, 0.09785782545804977)","(0.5457223057746887, 0.12180552631616592)",1,1,2.4950103759765625,2.6135711669921875,Fixation,POINT (0.5542869865894318 0.1098316758871078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124342568,19638736023,1,1,"(0.555296778678894, 0.09893309324979782)","(0.5409740209579468, 0.13629084825515747)",1,1,2.50921630859375,2.591415405273437,Fixation,POINT (0.5481353998184204 0.1176119707524776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124350901,19638744356,1,1,"(0.5583043694496155, 0.10165651142597198)","(0.5459176301956177, 0.1308029592037201)",1,1,2.500244140625,2.6089019775390625,Fixation,POINT (0.5521109998226166 0.116229735314846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124359235,19638752690,1,1,"(0.5659815073013306, 0.10104624927043915)","(0.5526161193847656, 0.13396532833576202)",1,1,2.4573211669921875,2.615570068359375,Fixation,POINT (0.5592988133430481 0.1175057888031006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124367568,19638761023,1,1,"(0.5682101845741272, 0.10277746617794037)","(0.5495850443840027, 0.11751216650009155)",1,1,2.4635772705078125,2.5912628173828125,Fixation,POINT (0.5588976144790649 0.110144816339016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124409240,19638802695,1,1,"(0.5462795495986938, 0.10807228833436966)","(0.542422890663147, 0.11992652714252472)",1,1,2.46148681640625,2.583984375,,POINT (0.5443512201309204 0.1139994077384472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124417573,19638811028,1,1,"(0.5469428300857544, 0.10748916864395142)","(0.5434393286705017, 0.1367194503545761)",1,1,2.4636993408203125,2.572296142578125,Fixation,POINT (0.545191079378128 0.1221043094992638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124425906,19638819361,1,1,"(0.5495595335960388, 0.10068254172801971)","(0.5462340712547302, 0.13856403529644012)",1,1,2.470458984375,2.5438995361328125,Fixation,POINT (0.5478968024253845 0.1196232885122299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124434240,19638827695,1,1,"(0.5613929629325867, 0.10225717723369598)","(0.5416608452796936, 0.13812726736068726)",1,1,2.462005615234375,2.5737457275390625,Fixation,POINT (0.5515269041061401 0.1201922222971916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124442573,19638836028,1,1,"(0.5523169636726379, 0.11371894925832748)","(0.5484775304794312, 0.13419781625270844)",1,1,2.45623779296875,2.5552215576171875,Fixation,POINT (0.5503972470760345 0.123958382755518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124450906,19638844361,1,1,"(0.5566120743751526, 0.11715041846036911)","(0.5450267195701599, 0.11965159326791763)",1,1,2.4626007080078125,2.56512451171875,Fixation,POINT (0.5508193969726562 0.1184010058641434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124475904,19638869359,1,1,"(0.5495703220367432, 0.12831227481365204)","(0.5442969799041748, 0.12010084092617035)",1,1,2.45465087890625,2.539825439453125,,POINT (0.546933650970459 0.1242065578699112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124484238,19638877693,1,1,"(0.5493664145469666, 0.13033895194530487)","(0.5442127585411072, 0.12811657786369324)",1,1,2.4878082275390625,2.5139312744140625,Fixation,POINT (0.5467895865440369 0.129227764904499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124492571,19638886026,1,1,"(0.552889883518219, 0.11589773744344711)","(0.5511953830718994, 0.13420598208904266)",1,1,2.4642333984375,2.53790283203125,Fixation,POINT (0.5520426332950592 0.1250518597662449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124500904,19638894359,1,1,"(0.554188072681427, 0.11311689019203186)","(0.546578049659729, 0.1292070746421814)",1,1,2.4498748779296875,2.527252197265625,Fixation,POINT (0.550383061170578 0.1211619824171066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124509238,19638902693,1,1,"(0.5442643165588379, 0.11880207806825638)","(0.5469430088996887, 0.12028928846120834)",1,1,2.464202880859375,2.5191192626953125,Fixation,POINT (0.5456036627292633 0.1195456832647324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124517575,19638911030,1,1,"(0.5571169257164001, 0.11033078283071518)","(0.5480446815490723, 0.12690865993499756)",1,1,2.463104248046875,2.5186309814453125,Fixation,POINT (0.5525808036327362 0.1186197213828564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124525908,19638919363,1,1,"(0.5545326471328735, 0.11213231831789017)","(0.5470016598701477, 0.12813831865787506)",1,1,2.435165405273437,2.519638061523437,Fixation,POINT (0.5507671535015106 0.1201353184878826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124534242,19638927697,1,1,"(0.5473198890686035, 0.11115603893995285)","(0.547069787979126, 0.11774486303329468)",1,1,2.451385498046875,2.51336669921875,Fixation,POINT (0.5471948385238647 0.1144504509866238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124542575,19638936030,1,1,"(0.5573575496673584, 0.1054302528500557)","(0.5469732284545898, 0.10755277425050735)",1,1,2.4502105712890625,2.5295867919921875,Fixation,POINT (0.5521653890609741 0.1064915135502815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124550908,19638944363,1,1,"(0.555317223072052, 0.118122398853302)","(0.5497297048568726, 0.12793411314487457)",1,1,2.442138671875,2.5139617919921875,Fixation,POINT (0.5525234639644623 0.1230282559990883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124559240,19638952695,1,1,"(0.5645315647125244, 0.1063668429851532)","(0.5388310551643372, 0.09926562011241913)",1,1,2.4324493408203125,2.5213775634765625,Fixation,POINT (0.5516813099384308 0.1028162315487862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124567573,19638961028,1,1,"(0.5536776781082153, 0.1046699658036232)","(0.5453255772590637, 0.11557052284479141)",1,1,2.432769775390625,2.52264404296875,Fixation,POINT (0.5495016276836395 0.1101202443242073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124575906,19638969361,1,1,"(0.5561961531639099, 0.11144208908081055)","(0.5424208641052246, 0.1278652846813202)",1,1,2.436614990234375,2.5191192626953125,Fixation,POINT (0.5493085086345673 0.1196536868810654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124584240,19638977695,1,1,"(0.5564875602722168, 0.10444805026054382)","(0.5395614504814148, 0.11103466898202896)",1,1,2.444931030273437,2.495468139648437,Fixation,POINT (0.5480245053768158 0.1077413596212864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124592573,19638986028,1,1,"(0.556709885597229, 0.11985331028699875)","(0.541952908039093, 0.10276229679584503)",1,1,2.4657135009765625,2.5155181884765625,Fixation,POINT (0.549331396818161 0.1113078035414219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124600906,19638994361,1,1,"(0.5553901791572571, 0.12197963893413544)","(0.5438679456710815, 0.11255680024623871)",1,1,2.459213256835937,2.534332275390625,Fixation,POINT (0.5496290624141693 0.1172682195901871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124609239,19639002693,1,1,"(0.5551297664642334, 0.12000299990177155)","(0.5452522039413452, 0.1190066784620285)",1,1,2.4500732421875,2.519012451171875,Fixation,POINT (0.5501909852027893 0.1195048391819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124617572,19639011026,1,1,"(0.558447539806366, 0.10681826621294022)","(0.5387124419212341, 0.11559189856052399)",1,1,2.422332763671875,2.5044708251953125,Fixation,POINT (0.5485799908638 0.1112050823867321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124625905,19639019359,1,1,"(0.5492828488349915, 0.11765080690383911)","(0.5439577698707581, 0.11013163626194)",1,1,2.442123413085937,2.512176513671875,Fixation,POINT (0.5466203093528748 0.1138912215828896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124634239,19639027693,1,1,"(0.5602763295173645, 0.10310497879981995)","(0.5433189272880554, 0.1106543019413948)",1,1,2.4332427978515625,2.5247344970703125,Fixation,POINT (0.55179762840271 0.1068796403706074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124642572,19639036026,1,1,"(0.5466783046722412, 0.11291828006505966)","(0.5489187240600586, 0.11775270849466324)",1,1,2.4352569580078125,2.5318145751953125,Fixation,POINT (0.5477985143661499 0.1153354942798614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124650911,19639044365,1,1,"(0.5510406494140625, 0.1157008707523346)","(0.5429777503013611, 0.10131324082612991)",1,1,2.4437255859375,2.5118865966796875,Fixation,POINT (0.5470091998577118 0.1085070557892322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124659245,19639052699,1,1,"(0.5553356409072876, 0.11650506407022476)","(0.5404009222984314, 0.11706563085317612)",1,1,2.4284210205078125,2.511199951171875,Fixation,POINT (0.5478682816028595 0.1167853474617004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124667578,19639061032,1,1,"(0.549229085445404, 0.11674094945192337)","(0.5413457751274109, 0.11048378050327301)",1,1,2.425262451171875,2.5133209228515625,Fixation,POINT (0.5452874302864075 0.1136123649775982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setPhoto,50994916,1211124675911,19639069365,1,1,"(0.5510743856430054, 0.10437337309122086)","(0.5438499450683594, 0.1120295375585556)",1,1,2.407623291015625,2.536972045898437,Fixation,POINT (0.5474621653556824 0.1082014553248882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
