,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,refreshTreePanel.0,root.0,removeAllChildren.0,root.1,=.0,new.0,DefaultMutableTreeNode.0,"""ALL"".0",treeModel.0,=.1,new.1,DefaultTreeModel.0,root.2,tree.0,setModel.0,treeModel.1,tree.1,setBounds.0,new.2,Rectangle.0,0.0,0.1,196.0,443.0,tree.2,setLayout.0,nan.0,tree.3,setBackground.0,Color.0,white.0,tree.4,setCellRenderer.0,new.3,UserIconRenderer.0,addAllUsers.0,TreePath.0,treePath.0,=.2,tree.5,getPathForRow.0,0.2,tree.6,fireTreeExpanded.0,treePath.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,refreshTreePanel,35553511,1208460698880,16975101598,1,1,"(0.6746094822883606, 0.23346804082393646)","(0.678344190120697, 0.2249184250831604)",1,1,2.522567749023437,2.4775848388671875,Fixation,POINT (0.6764768362045288 0.2291932329535484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460707213,16975109931,1,1,"(0.6743370890617371, 0.23928995430469513)","(0.6721808910369873, 0.2356995940208435)",1,1,2.509307861328125,2.4504547119140625,Fixation,POINT (0.6732589900493622 0.2374947741627693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460715547,16975118265,1,1,"(0.6739912033081055, 0.23755203187465668)","(0.6779264211654663, 0.22952581942081451)",1,1,2.4955596923828125,2.46282958984375,Fixation,POINT (0.6759588122367859 0.2335389256477356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460723880,16975126598,1,1,"(0.6816495060920715, 0.2381456196308136)","(0.6767176389694214, 0.2341187298297882)",1,1,2.509765625,2.4849090576171875,Fixation,POINT (0.6791835725307465 0.2361321747303009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460732213,16975134931,1,1,"(0.6758147478103638, 0.22972272336483002)","(0.6725327968597412, 0.22902576625347137)",1,1,2.5246734619140625,2.4608612060546875,Fixation,POINT (0.6741737723350525 0.2293742448091507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460740547,16975143265,1,1,"(0.6706409454345703, 0.2322370857000351)","(0.6755059957504272, 0.2344045341014862)",1,1,2.50006103515625,2.474609375,Fixation,POINT (0.6730734705924988 0.2333208099007606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460748880,16975151598,1,1,"(0.6773252487182617, 0.23256203532218933)","(0.6846076250076294, 0.2371400147676468)",1,1,2.5185699462890625,2.49517822265625,Fixation,POINT (0.6809664368629456 0.2348510250449181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460757213,16975159931,1,1,"(0.6825960278511047, 0.23244941234588623)","(0.6855016350746155, 0.2432732731103897)",1,1,2.496856689453125,2.4640045166015625,Fixation,POINT (0.6840488314628601 0.237861342728138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460765547,16975168265,1,1,"(0.6782874464988708, 0.22854487597942352)","(0.6761696934700012, 0.24339796602725983)",1,1,2.487274169921875,2.4749755859375,Fixation,POINT (0.677228569984436 0.2359714210033417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460773884,16975176601,1,1,"(0.6696084141731262, 0.23557962477207184)","(0.6776959896087646, 0.241119384765625)",1,1,2.508880615234375,2.4873046875,Fixation,POINT (0.6736522018909454 0.2383495047688484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460782217,16975184934,1,1,"(0.6739104986190796, 0.233396515250206)","(0.679837167263031, 0.24429944157600403)",1,1,2.4919891357421875,2.4727935791015625,Fixation,POINT (0.6768738329410553 0.238847978413105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460790551,16975193268,1,1,"(0.6830490231513977, 0.23423367738723755)","(0.6802403926849365, 0.23206864297389984)",1,1,2.487274169921875,2.4618377685546875,Fixation,POINT (0.6816447079181671 0.2331511601805687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460798884,16975201601,1,1,"(0.6753798127174377, 0.24760562181472778)","(0.6837981939315796, 0.24338409304618835)",1,1,2.4986724853515625,2.4568634033203125,Fixation,POINT (0.6795890033245087 0.2454948574304581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460807217,16975209934,1,1,"(0.6775052547454834, 0.244223490357399)","(0.6798231601715088, 0.2349490374326706)",1,1,2.477325439453125,2.47442626953125,Fixation,POINT (0.6786642074584961 0.2395862638950348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460815551,16975218268,1,1,"(0.6727836728096008, 0.24020621180534363)","(0.6820152997970581, 0.24263903498649597)",1,1,2.475616455078125,2.4825592041015625,Fixation,POINT (0.6773994863033295 0.2414226233959198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460823884,16975226601,1,1,"(0.6692934036254883, 0.23617644608020782)","(0.681113064289093, 0.24887274205684662)",1,1,2.466293334960937,2.462387084960937,Fixation,POINT (0.6752032339572906 0.2425245940685272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460832217,16975234934,1,1,"(0.6738389730453491, 0.23395168781280518)","(0.6799561977386475, 0.24320758879184723)",1,1,2.457992553710937,2.4943084716796875,Fixation,POINT (0.6768975853919983 0.2385796383023262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460840551,16975243268,1,1,"(0.6775752902030945, 0.23127733170986176)","(0.6836704015731812, 0.24502626061439514)",1,1,2.485458374023437,2.4807281494140625,Fixation,POINT (0.6806228458881378 0.2381517961621284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460848884,16975251601,1,1,"(0.6808619499206543, 0.22335895895957947)","(0.6819233894348145, 0.24335171282291412)",1,1,2.469879150390625,2.45965576171875,Fixation,POINT (0.6813926696777344 0.2333553358912468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460857217,16975259934,1,1,"(0.676254153251648, 0.23422163724899292)","(0.6825388669967651, 0.23888526856899261)",1,1,2.4787750244140625,2.4671173095703125,Fixation,POINT (0.6793965101242065 0.2365534529089928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460865551,16975268268,1,1,"(0.6763569712638855, 0.2293938398361206)","(0.6836403012275696, 0.23396439850330353)",1,1,2.4629364013671875,2.459808349609375,Fixation,POINT (0.6799986362457275 0.2316791191697121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460873884,16975276601,1,1,"(0.6737228631973267, 0.2325107753276825)","(0.6836678981781006, 0.23029467463493347)",1,1,2.46966552734375,2.4754180908203125,Fixation,POINT (0.6786953806877136 0.231402724981308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460882217,16975284934,1,1,"(0.6738767623901367, 0.2326308786869049)","(0.6764191389083862, 0.24023069441318512)",1,1,2.479354858398437,2.4542236328125,Fixation,POINT (0.6751479506492615 0.236430786550045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460898887,16975301604,1,1,"(0.6456886529922485, 0.23087866604328156)","(0.6481680870056152, 0.24549110233783722)",1,1,2.4920654296875,2.45465087890625,Fixation,POINT (0.6469283699989319 0.2381848841905594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460907220,16975309937,1,1,"(0.6562959551811218, 0.23640604317188263)","(0.6600372195243835, 0.256111741065979)",1,1,2.477783203125,2.45672607421875,Fixation,POINT (0.6581665873527527 0.2462588921189308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460915554,16975318271,1,1,"(0.657065749168396, 0.23801852762699127)","(0.6543958783149719, 0.244282528758049)",1,1,2.473129272460937,2.470443725585937,Fixation,POINT (0.655730813741684 0.2411505281925201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460923887,16975326604,1,1,"(0.6546770334243774, 0.23571643233299255)","(0.6568572521209717, 0.24640533328056335)",1,1,2.49176025390625,2.4303436279296875,Fixation,POINT (0.6557671427726746 0.241060882806778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460932220,16975334937,1,1,"(0.6552773118019104, 0.23583027720451355)","(0.6567142009735107, 0.24837550520896912)",1,1,2.474395751953125,2.440399169921875,Fixation,POINT (0.6559957563877106 0.2421028912067413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460940554,16975343271,1,1,"(0.6488075852394104, 0.24883072078227997)","(0.6536749005317688, 0.2530249357223511)",1,1,2.481918334960937,2.426055908203125,Fixation,POINT (0.6512412428855896 0.2509278282523155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460948887,16975351604,1,1,"(0.6516221761703491, 0.22713391482830048)","(0.6514146327972412, 0.2461283802986145)",1,1,2.4508056640625,2.4403076171875,Fixation,POINT (0.6515184044837952 0.2366311475634575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460957220,16975359937,1,1,"(0.6528274416923523, 0.2344503253698349)","(0.6565317511558533, 0.2381894886493683)",1,1,2.477752685546875,2.4286041259765625,Fixation,POINT (0.6546795964241028 0.2363199070096016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460965554,16975368271,1,1,"(0.6555664539337158, 0.23732560873031616)","(0.6555540561676025, 0.24840262532234192)",1,1,2.45172119140625,2.443954467773437,Fixation,POINT (0.6555602550506592 0.242864117026329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460973887,16975376604,1,1,"(0.65589439868927, 0.23396311700344086)","(0.6547614932060242, 0.2486625611782074)",1,1,2.460189819335937,2.464950561523437,Fixation,POINT (0.6553279459476471 0.2413128390908241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460982220,16975384937,1,1,"(0.6518405079841614, 0.23385784029960632)","(0.6513323187828064, 0.24545042216777802)",1,1,2.482772827148437,2.442962646484375,Fixation,POINT (0.6515864133834839 0.2396541312336922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460990554,16975393271,1,1,"(0.641319751739502, 0.24314458668231964)","(0.6477245688438416, 0.24394775927066803)",1,1,2.4960174560546875,2.428802490234375,Fixation,POINT (0.6445221602916718 0.2435461729764938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208460998887,16975401604,1,1,"(0.647411048412323, 0.24239139258861542)","(0.6480084657669067, 0.24256689846515656)",1,1,2.4670867919921875,2.436141967773437,Fixation,POINT (0.6477097570896149 0.242479145526886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461007220,16975409937,1,1,"(0.6561151146888733, 0.23593705892562866)","(0.6527900099754333, 0.25398367643356323)",1,1,2.4620513916015625,2.4288482666015625,Fixation,POINT (0.6544525623321533 0.244960367679596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461015554,16975418271,1,1,"(0.6493565440177917, 0.24284696578979492)","(0.6534388661384583, 0.24782311916351318)",1,1,2.4569091796875,2.44915771484375,Fixation,POINT (0.651397705078125 0.245335042476654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461023887,16975426604,1,1,"(0.6544357538223267, 0.2503134608268738)","(0.6510313749313354, 0.24590231478214264)",1,1,2.4673309326171875,2.4319610595703125,Fixation,POINT (0.652733564376831 0.2481078878045082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461032227,16975434944,1,1,"(0.6530588269233704, 0.23503994941711426)","(0.6500228643417358, 0.24616463482379913)",1,1,2.442489624023437,2.424530029296875,Fixation,POINT (0.6515408456325531 0.2406022921204567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461040560,16975443277,1,1,"(0.6537444591522217, 0.22713927924633026)","(0.6516044735908508, 0.24744579195976257)",1,1,2.4398651123046875,2.441497802734375,Fixation,POINT (0.6526744663715363 0.2372925356030464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461048894,16975451611,1,1,"(0.6537389755249023, 0.2444138526916504)","(0.6519351005554199, 0.251006543636322)",1,1,2.475326538085937,2.416015625,Fixation,POINT (0.6528370380401611 0.2477101981639862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461057227,16975459944,1,1,"(0.6570026874542236, 0.24171563982963562)","(0.64922696352005, 0.2570144236087799)",1,1,2.46044921875,2.422393798828125,Fixation,POINT (0.6531148254871368 0.2493650317192078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461065561,16975468278,1,1,"(0.6566488146781921, 0.2359357327222824)","(0.6496334671974182, 0.25122445821762085)",1,1,2.4593658447265625,2.4256591796875,Fixation,POINT (0.6531411409378052 0.2435800954699516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461073894,16975476611,1,1,"(0.6558547616004944, 0.2438802868127823)","(0.6506876945495605, 0.2564586400985718)",1,1,2.47271728515625,2.41107177734375,Fixation,POINT (0.6532712280750275 0.250169463455677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461082227,16975484944,1,1,"(0.668166995048523, 0.24322836101055145)","(0.6626040935516357, 0.2460644692182541)",1,1,2.4392242431640625,2.42950439453125,Fixation,POINT (0.6653855443000793 0.2446464151144028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461107227,16975509944,1,1,"(0.700543999671936, 0.2415757030248642)","(0.7120840549468994, 0.23242643475532532)",1,1,2.471542358398437,2.391464233398437,Fixation,POINT (0.7063140273094177 0.2370010688900948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461115561,16975518278,1,1,"(0.7094104290008545, 0.23672835528850555)","(0.709663987159729, 0.22807356715202332)",1,1,2.455963134765625,2.374740600585937,Fixation,POINT (0.7095372080802917 0.2324009612202644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461123894,16975526611,1,1,"(0.7089396119117737, 0.24979016184806824)","(0.7076700329780579, 0.2294861078262329)",1,1,2.47381591796875,2.400375366210937,Fixation,POINT (0.7083048224449158 0.2396381348371506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461132227,16975534944,1,1,"(0.7121196985244751, 0.24962592124938965)","(0.7066969275474548, 0.23427261412143707)",1,1,2.4900665283203125,2.389434814453125,Fixation,POINT (0.709408313035965 0.2419492676854134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461140561,16975543278,1,1,"(0.7082099318504333, 0.24211637675762177)","(0.7077063322067261, 0.23340201377868652)",1,1,2.428375244140625,2.41009521484375,Fixation,POINT (0.7079581320285797 0.2377591952681541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461148894,16975551611,1,1,"(0.7050873637199402, 0.24597512185573578)","(0.7106168270111084, 0.23675481975078583)",1,1,2.4468231201171875,2.408309936523437,Fixation,POINT (0.7078520953655243 0.2413649708032608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461157227,16975559944,1,1,"(0.704524040222168, 0.24427716434001923)","(0.7094918489456177, 0.23487558960914612)",1,1,2.4359893798828125,2.4134674072265625,Fixation,POINT (0.7070079445838928 0.2395763769745827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461165564,16975568281,1,1,"(0.7056677937507629, 0.23976536095142365)","(0.7092837691307068, 0.23454268276691437)",1,1,2.444183349609375,2.411117553710937,Fixation,POINT (0.7074757814407349 0.237154021859169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461173898,16975576615,1,1,"(0.7096455693244934, 0.24034272134304047)","(0.705868661403656, 0.23787929117679596)",1,1,2.4465789794921875,2.39312744140625,Fixation,POINT (0.7077571153640747 0.2391110062599182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461182231,16975584948,1,1,"(0.7082483172416687, 0.23951473832130432)","(0.7033169865608215, 0.2491549402475357)",1,1,2.40753173828125,2.3927764892578125,Fixation,POINT (0.7057826519012451 0.24433483928442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461190565,16975593282,1,1,"(0.7086706161499023, 0.24081295728683472)","(0.7062612771987915, 0.24504856765270233)",1,1,2.4317779541015625,2.384521484375,Fixation,POINT (0.7074659466743469 0.2429307624697685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461198898,16975601615,1,1,"(0.7067041397094727, 0.23708046972751617)","(0.7120564579963684, 0.2314036637544632)",1,1,2.414535522460937,2.4034881591796875,Fixation,POINT (0.7093802988529205 0.2342420667409897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461207231,16975609948,1,1,"(0.7026849985122681, 0.23732301592826843)","(0.7150552868843079, 0.23981992900371552)",1,1,2.4588165283203125,2.3797149658203125,Fixation,POINT (0.708870142698288 0.238571472465992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461215564,16975618281,1,1,"(0.7040608525276184, 0.23652468621730804)","(0.7152177691459656, 0.2373950332403183)",1,1,2.437973022460937,2.3861846923828125,Fixation,POINT (0.709639310836792 0.2369598597288132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461223898,16975626615,1,1,"(0.7079616189002991, 0.23118993639945984)","(0.7090374231338501, 0.2314281165599823)",1,1,2.440658569335937,2.3684539794921875,Fixation,POINT (0.7084995210170746 0.2313090264797211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461232232,16975634948,1,1,"(0.71085125207901, 0.2265034317970276)","(0.7103502154350281, 0.23296594619750977)",1,1,2.408432006835937,2.3780670166015625,Fixation,POINT (0.710600733757019 0.2297346889972687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461240565,16975643281,1,1,"(0.7127674221992493, 0.2432674616575241)","(0.7168223857879639, 0.24289515614509583)",1,1,2.4063720703125,2.372543334960937,Fixation,POINT (0.7147949039936066 0.24308130890131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461248899,16975651615,1,1,"(0.7129812836647034, 0.2501148581504822)","(0.7117244005203247, 0.23994773626327515)",1,1,2.44317626953125,2.37884521484375,Fixation,POINT (0.712352842092514 0.2450312972068787),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461257232,16975659948,1,1,"(0.7087745070457458, 0.25032180547714233)","(0.7108287811279297, 0.23599869012832642)",1,1,2.437240600585937,2.40411376953125,Fixation,POINT (0.7098016440868378 0.2431602478027344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461265565,16975668281,1,1,"(0.709963858127594, 0.2483888864517212)","(0.7055447101593018, 0.2841925024986267)",1,1,2.4193878173828125,2.30023193359375,Fixation,POINT (0.7077542841434479 0.266290694475174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461423906,16975826622,1,1,"(0.6849678754806519, 0.23501797020435333)","(0.6939452886581421, 0.5657247304916382)",1,1,2.4333953857421875,2.544158935546875,,POINT (0.689456582069397 0.4003713503479958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461457239,16975859955,1,1,"(0.6344982981681824, 0.2418186515569687)","(0.6307148337364197, 0.25984713435173035)",1,1,2.439926147460937,2.444488525390625,Fixation,POINT (0.632606565952301 0.2508328929543495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461473897,16975876613,1,1,"(0.6689733862876892, 0.23265808820724487)","(0.6596812605857849, 0.25698480010032654)",1,1,2.427841186523437,2.4150390625,Fixation,POINT (0.6643273234367371 0.2448214441537857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461482230,16975884946,1,1,"(0.6650853157043457, 0.24670007824897766)","(0.6554641127586365, 0.2556152939796448)",1,1,2.442977905273437,2.421356201171875,Fixation,POINT (0.6602747142314911 0.2511576861143112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461490572,16975893288,1,1,"(0.6627079248428345, 0.2541407346725464)","(0.6578510403633118, 0.25856471061706543)",1,1,2.432586669921875,2.44140625,Fixation,POINT (0.6602794826030731 0.2563527226448059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461498906,16975901622,1,1,"(0.6588655710220337, 0.25007718801498413)","(0.6604403257369995, 0.252731591463089)",1,1,2.44952392578125,2.430526733398437,Fixation,POINT (0.6596529483795166 0.2514043897390366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461507239,16975909955,1,1,"(0.6616780757904053, 0.23314149677753448)","(0.663892388343811, 0.26547476649284363)",1,1,2.439682006835937,2.4251251220703125,Fixation,POINT (0.6627852320671082 0.2493081316351891),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461515572,16975918288,1,1,"(0.6612163186073303, 0.23868964612483978)","(0.6614030003547668, 0.2727624177932739)",1,1,2.4602203369140625,2.4104461669921875,Fixation,POINT (0.6613096594810486 0.2557260319590568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461523906,16975926622,1,1,"(0.6633381843566895, 0.2382357120513916)","(0.6557679772377014, 0.26013123989105225)",1,1,2.46624755859375,2.442123413085937,Fixation,POINT (0.6595530807971954 0.2491834759712219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461532239,16975934955,1,1,"(0.667546272277832, 0.23130527138710022)","(0.6609370708465576, 0.26163312792778015)",1,1,2.461532592773437,2.430755615234375,Fixation,POINT (0.6642416715621948 0.2464691996574402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208461540572,16975943288,1,1,"(0.6652985215187073, 0.24665196239948273)","(0.658162534236908, 0.2594449520111084)",1,1,2.445465087890625,2.4322967529296875,Fixation,POINT (0.6617305278778076 0.2530484572052956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
