,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,clearFieldersFromField.0,// clear all fielders from field.200,for.0,int.0,i.0,=.0,0.0,i.1,<.0,boardXDimension.0,i.2,for.1,int.1,j.0,=.1,0.1,j.1,<.1,boardYDimension.0,j.2,for.2,int.2,a.0,=.2,0.2,a.1,<.2,boardZDimension.0,a.2,cricketFieldPositions.0,i.3,j.3,a.3,=.3,0.3,code,participant_summary
0,136,clearFieldersFromField,45147874,1212248353088,20762742099,1,1,"(0.23418301343917847, 0.2650448679924011)","(0.23871470987796783, 0.23735938966274261)",1,1,2.44775390625,2.454193115234375,Fixation,POINT (0.2364488616585732 0.2512021288275719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248361421,20762750432,1,1,"(0.2346215546131134, 0.2679790258407593)","(0.23425239324569702, 0.23725853860378265)",1,1,2.474212646484375,2.467926025390625,Fixation,POINT (0.2344369739294052 0.252618782222271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248369755,20762758766,1,1,"(0.23750101029872894, 0.2640693485736847)","(0.2299102544784546, 0.25139185786247253)",1,1,2.47100830078125,2.46832275390625,Fixation,POINT (0.2337056323885918 0.2577306032180786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248378096,20762767107,1,1,"(0.23461884260177612, 0.26079317927360535)","(0.23486028611660004, 0.25427737832069397)",1,1,2.4976806640625,2.4582977294921875,Fixation,POINT (0.2347395643591881 0.2575352787971497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248386429,20762775440,1,1,"(0.22893740236759186, 0.24944140017032623)","(0.2348218858242035, 0.237027108669281)",1,1,2.49774169921875,2.4904327392578125,Fixation,POINT (0.2318796440958977 0.2432342544198036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248394763,20762783774,1,1,"(0.2216956913471222, 0.24259336292743683)","(0.24203327298164368, 0.24909229576587677)",1,1,2.479476928710937,2.475555419921875,Fixation,POINT (0.2318644821643829 0.2458428293466568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248403096,20762792107,1,1,"(0.2281600534915924, 0.25035297870635986)","(0.24560342729091644, 0.2589510381221771)",1,1,2.495880126953125,2.478134155273437,Fixation,POINT (0.2368817403912544 0.2546520084142685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248411430,20762800441,1,1,"(0.23353542387485504, 0.2673778533935547)","(0.23219536244869232, 0.26006361842155457)",1,1,2.5079345703125,2.4818572998046875,Fixation,POINT (0.2328653931617737 0.2637207359075546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248419763,20762808774,1,1,"(0.21748283505439758, 0.26044371724128723)","(0.23971089720726013, 0.25885677337646484)",1,1,2.5075225830078125,2.504180908203125,Fixation,POINT (0.2285968661308289 0.259650245308876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248428096,20762817107,1,1,"(0.2311234325170517, 0.27083563804626465)","(0.2377529889345169, 0.2425338178873062)",1,1,2.5205841064453125,2.4936065673828125,Fixation,POINT (0.2344382107257843 0.2566847279667854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248436429,20762825440,1,1,"(0.2280179262161255, 0.2714831531047821)","(0.2354927361011505, 0.24065205454826355)",1,1,2.5279083251953125,2.5016326904296875,Fixation,POINT (0.231755331158638 0.2560676038265228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248444764,20762833774,1,1,"(0.2372729629278183, 0.2648809552192688)","(0.2404131144285202, 0.24158871173858643)",1,1,2.5620880126953125,2.521957397460937,Fixation,POINT (0.2388430386781692 0.2532348334789276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248453097,20762842107,1,1,"(0.22776275873184204, 0.25742974877357483)","(0.22673889994621277, 0.2468152940273285)",1,1,2.5261383056640625,2.497100830078125,Fixation,POINT (0.2272508293390274 0.2521225214004517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248461431,20762850441,1,1,"(0.2337857484817505, 0.27295219898223877)","(0.2416817843914032, 0.253337562084198)",1,1,2.5343780517578125,2.5275115966796875,Fixation,POINT (0.2377337664365768 0.2631448805332184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248469764,20762858774,1,1,"(0.228752002120018, 0.2688297927379608)","(0.22752907872200012, 0.24684204161167145)",1,1,2.519882202148437,2.520843505859375,Fixation,POINT (0.2281405404210091 0.2578359171748161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248478097,20762867107,1,1,"(0.23673854768276215, 0.2582438886165619)","(0.24678421020507812, 0.24814972281455994)",1,1,2.537384033203125,2.516632080078125,Fixation,POINT (0.2417613789439201 0.2531968057155609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248486431,20762875441,1,1,"(0.225582554936409, 0.25682851672172546)","(0.2355739027261734, 0.241283118724823)",1,1,2.54339599609375,2.516143798828125,Fixation,POINT (0.2305782288312912 0.2490558177232742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248494764,20762883774,1,1,"(0.2357889711856842, 0.27038973569869995)","(0.24235303699970245, 0.24609990417957306)",1,1,2.5234832763671875,2.511947631835937,Fixation,POINT (0.2390710040926933 0.2582448199391365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248503097,20762892107,1,1,"(0.230344757437706, 0.26496779918670654)","(0.24424447119235992, 0.2594772279262543)",1,1,2.55340576171875,2.5285797119140625,Fixation,POINT (0.237294614315033 0.2622225135564804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248511435,20762900445,1,1,"(0.22975537180900574, 0.2756466567516327)","(0.23471353948116302, 0.23901169002056122)",1,1,2.562240600585937,2.5290069580078125,Fixation,POINT (0.2322344556450844 0.257329173386097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248519768,20762908778,1,1,"(0.23132196068763733, 0.2750266492366791)","(0.23280301690101624, 0.2616029977798462)",1,1,2.555526733398437,2.531585693359375,Fixation,POINT (0.2320624887943268 0.2683148235082626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248528101,20762917111,1,1,"(0.2332620769739151, 0.2819202244281769)","(0.23812898993492126, 0.2486233115196228)",1,1,2.567733764648437,2.547225952148437,Fixation,POINT (0.2356955334544182 0.2652717679738998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248536434,20762925444,1,1,"(0.22982853651046753, 0.25785547494888306)","(0.237991064786911, 0.27080145478248596)",1,1,2.541748046875,2.5790252685546875,Fixation,POINT (0.2339098006486893 0.2643284648656845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248544768,20762933778,1,1,"(0.22598087787628174, 0.26499098539352417)","(0.23973646759986877, 0.23969238996505737)",1,1,2.54510498046875,2.5464019775390625,Fixation,POINT (0.2328586727380753 0.2523416876792908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248553101,20762942111,1,1,"(0.23172755539417267, 0.2676696181297302)","(0.23564161360263824, 0.25270307064056396)",1,1,2.5804901123046875,2.5416717529296875,Fixation,POINT (0.2336845844984055 0.2601863443851471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248561434,20762950444,1,1,"(0.2345985621213913, 0.278658002614975)","(0.23361346125602722, 0.2530873417854309)",1,1,2.5484161376953125,2.5487518310546875,Fixation,POINT (0.2341060116887093 0.2658726722002029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248569768,20762958778,1,1,"(0.23175540566444397, 0.2693084180355072)","(0.24460409581661224, 0.2477310597896576)",1,1,2.561737060546875,2.56744384765625,Fixation,POINT (0.2381797507405281 0.2585197389125824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248578101,20762967111,1,1,"(0.22774194180965424, 0.28641408681869507)","(0.24135833978652954, 0.24766398966312408)",1,1,2.5596160888671875,2.558868408203125,Fixation,POINT (0.2345501407980919 0.2670390382409096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248586434,20762975444,1,1,"(0.229743093252182, 0.27069908380508423)","(0.24119114875793457, 0.25968676805496216)",1,1,2.5619659423828125,2.5451202392578125,Fixation,POINT (0.2354671210050583 0.2651929259300232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248594768,20762983778,1,1,"(0.2325526922941208, 0.27036264538764954)","(0.24106121063232422, 0.23105378448963165)",1,1,2.5519256591796875,2.550079345703125,Fixation,POINT (0.2368069514632225 0.2507082149386406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248603101,20762992111,1,1,"(0.2374393194913864, 0.2647031843662262)","(0.23918338119983673, 0.22737641632556915)",1,1,2.579193115234375,2.546630859375,Fixation,POINT (0.2383113503456116 0.2460398003458977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248611434,20763000444,1,1,"(0.23550011217594147, 0.2722160518169403)","(0.2365349680185318, 0.23424145579338074)",1,1,2.584701538085937,2.556991577148437,Fixation,POINT (0.2360175400972366 0.2532287538051605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248619768,20763008778,1,1,"(0.23463931679725647, 0.28090548515319824)","(0.23739726841449738, 0.2384372055530548)",1,1,2.5890045166015625,2.5518341064453125,Fixation,POINT (0.2360182926058769 0.2596713453531265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248628101,20763017111,1,1,"(0.2366480976343155, 0.278789222240448)","(0.23850922286510468, 0.23953665792942047)",1,1,2.5905914306640625,2.55499267578125,Fixation,POINT (0.2375786602497101 0.2591629400849342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248636438,20763025448,1,1,"(0.23358400166034698, 0.25936996936798096)","(0.2432001680135727, 0.23429715633392334)",1,1,2.583358764648437,2.562957763671875,Fixation,POINT (0.2383920848369598 0.2468335628509522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248644772,20763033782,1,1,"(0.22487446665763855, 0.2724083960056305)","(0.24077627062797546, 0.2399439662694931)",1,1,2.6208038330078125,2.568145751953125,Fixation,POINT (0.232825368642807 0.2561761811375618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248653105,20763042115,1,1,"(0.23466980457305908, 0.269222229719162)","(0.23471489548683167, 0.24784918129444122)",1,1,2.602279663085937,2.555389404296875,Fixation,POINT (0.2346923500299454 0.2585357055068016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248661438,20763050448,1,1,"(0.22909750044345856, 0.2808365225791931)","(0.23961806297302246, 0.2552131712436676)",1,1,2.599609375,2.59332275390625,Fixation,POINT (0.2343577817082405 0.2680248469114304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248669772,20763058782,1,1,"(0.2321433275938034, 0.2693499028682709)","(0.23458172380924225, 0.26178231835365295)",1,1,2.628997802734375,2.5925750732421875,Fixation,POINT (0.2333625257015228 0.2655661106109619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,clearFieldersFromField,45147874,1212248678105,20763067115,1,1,"(0.2357148975133896, 0.2686769664287567)","(0.2235392928123474, 0.26155224442481995)",1,1,2.602752685546875,2.5888824462890625,Fixation,POINT (0.2296270951628685 0.2651146054267883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248878114,20763267122,1,1,"(0.18794766068458557, 0.2699196934700012)","(0.1877598911523819, 0.2367769032716751)",1,1,2.6722564697265625,2.5149078369140625,,POINT (0.1878537759184837 0.2533482983708382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248911450,20763300458,1,1,"(0.18607521057128906, 0.2775413990020752)","(0.21057681739330292, 0.2792596220970154)",1,1,2.6385498046875,2.603729248046875,Fixation,POINT (0.198326013982296 0.2784005105495453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248919784,20763308792,1,1,"(0.18889427185058594, 0.28570958971977234)","(0.19885100424289703, 0.26909157633781433)",1,1,2.6407623291015625,2.541473388671875,Fixation,POINT (0.1938726380467415 0.2774005830287933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248928117,20763317125,1,1,"(0.1911403387784958, 0.28907403349876404)","(0.2024308741092682, 0.274387925863266)",1,1,2.652496337890625,2.594696044921875,Fixation,POINT (0.196785606443882 0.281730979681015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248936450,20763325458,1,1,"(0.18624573945999146, 0.2717493176460266)","(0.2017114907503128, 0.2641155421733856)",1,1,2.63006591796875,2.5631561279296875,Fixation,POINT (0.1939786151051521 0.2679324299097061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248944784,20763333791,1,1,"(0.1832016110420227, 0.2766472101211548)","(0.20166084170341492, 0.2656325399875641)",1,1,2.631591796875,2.5790557861328125,Fixation,POINT (0.1924312263727188 0.2711398750543594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248953118,20763342125,1,1,"(0.18651747703552246, 0.27878594398498535)","(0.19864962995052338, 0.279353529214859)",1,1,2.626434326171875,2.563934326171875,Fixation,POINT (0.1925835534930229 0.2790697365999222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248961451,20763350458,1,1,"(0.1822696477174759, 0.27607452869415283)","(0.19321055710315704, 0.26715031266212463)",1,1,2.63250732421875,2.59185791015625,Fixation,POINT (0.1877401024103165 0.2716124206781387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248969785,20763358792,1,1,"(0.18524911999702454, 0.2855585515499115)","(0.1913972645998001, 0.2584744989871979)",1,1,2.643218994140625,2.60626220703125,Fixation,POINT (0.1883231922984123 0.2720165252685547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248978118,20763367125,1,1,"(0.19391584396362305, 0.2769053280353546)","(0.19574712216854095, 0.25214728713035583)",1,1,2.64569091796875,2.574005126953125,Fixation,POINT (0.194831483066082 0.2645263075828552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248986451,20763375458,1,1,"(0.18972206115722656, 0.3009514808654785)","(0.19698919355869293, 0.26548588275909424)",1,1,2.6578369140625,2.607208251953125,Fixation,POINT (0.1933556273579598 0.2832186818122864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212248994785,20763383792,1,1,"(0.19150079786777496, 0.29584094882011414)","(0.18462762236595154, 0.2603616416454315)",1,1,2.634521484375,2.572296142578125,Fixation,POINT (0.1880642101168632 0.2781012952327728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249003117,20763392124,1,1,"(0.1907559335231781, 0.2830047309398651)","(0.19991381466388702, 0.2607100009918213)",1,1,2.626937866210937,2.597076416015625,Fixation,POINT (0.1953348740935326 0.2718573659658432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249011450,20763400457,1,1,"(0.19144175946712494, 0.28495949506759644)","(0.18868093192577362, 0.24816551804542542)",1,1,2.6584930419921875,2.6029815673828125,Fixation,POINT (0.1900613456964493 0.2665625065565109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249019783,20763408790,1,1,"(0.19291512668132782, 0.2907678782939911)","(0.20075328648090363, 0.2560250759124756)",1,1,2.6464385986328125,2.5890045166015625,Fixation,POINT (0.1968342065811157 0.2733964771032333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249028121,20763417128,1,1,"(0.18797636032104492, 0.27984702587127686)","(0.19530102610588074, 0.2608479857444763)",1,1,2.6342010498046875,2.5983428955078125,Fixation,POINT (0.1916386932134628 0.2703475058078766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249036454,20763425461,1,1,"(0.18805785477161407, 0.301384299993515)","(0.19938023388385773, 0.2611933946609497)",1,1,2.674346923828125,2.6087188720703125,Fixation,POINT (0.1937190443277359 0.2812888473272324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249044788,20763433795,1,1,"(0.19296389818191528, 0.28590571880340576)","(0.19124506413936615, 0.2414080798625946)",1,1,2.656036376953125,2.58001708984375,Fixation,POINT (0.1921044811606407 0.2636568993330002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249053121,20763442128,1,1,"(0.19176217913627625, 0.29212817549705505)","(0.1978580355644226, 0.2518584728240967)",1,1,2.6565704345703125,2.5896148681640625,Fixation,POINT (0.1948101073503494 0.2719933241605759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249061454,20763450461,1,1,"(0.19242139160633087, 0.28555232286453247)","(0.18119828402996063, 0.24868184328079224)",1,1,2.6547393798828125,2.5886383056640625,Fixation,POINT (0.1868098378181458 0.2671170830726624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249069788,20763458795,1,1,"(0.19552645087242126, 0.2671421766281128)","(0.1946285218000412, 0.25796452164649963)",1,1,2.66009521484375,2.5983428955078125,Fixation,POINT (0.1950774863362312 0.2625533491373062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249078121,20763467128,1,1,"(0.19249793887138367, 0.27603140473365784)","(0.19555795192718506, 0.26506683230400085)",1,1,2.6347198486328125,2.609649658203125,Fixation,POINT (0.1940279453992844 0.2705491185188294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249086454,20763475461,1,1,"(0.1933472454547882, 0.2699040472507477)","(0.19356083869934082, 0.26320311427116394)",1,1,2.6525115966796875,2.5990447998046875,Fixation,POINT (0.1934540420770645 0.2665535807609558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249094787,20763483794,1,1,"(0.1963580995798111, 0.264050155878067)","(0.1869136393070221, 0.26062771677970886)",1,1,2.676025390625,2.590301513671875,Fixation,POINT (0.1916358694434166 0.2623389363288879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249103121,20763492128,1,1,"(0.1877077966928482, 0.2815534174442291)","(0.2069595456123352, 0.27801263332366943)",1,1,2.6593780517578125,2.5814208984375,Fixation,POINT (0.1973336711525917 0.2797830253839493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249128121,20763517128,1,1,"(0.3058731257915497, 0.3071083426475525)","(0.297538161277771, 0.2782697379589081)",1,1,2.68414306640625,2.600860595703125,Fixation,POINT (0.3017056435346603 0.2926890403032303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249136454,20763525461,1,1,"(0.292857825756073, 0.28633564710617065)","(0.2968611717224121, 0.2573147714138031)",1,1,2.69964599609375,2.588165283203125,Fixation,POINT (0.2948594987392426 0.2718252092599869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249144787,20763533794,1,1,"(0.30074241757392883, 0.2760043144226074)","(0.2970462441444397, 0.28207188844680786)",1,1,2.682373046875,2.6212310791015625,Fixation,POINT (0.2988943308591843 0.2790381014347076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212249153122,20763542128,1,1,"(0.29979586601257324, 0.30026775598526)","(0.2989533841609955, 0.2825387418270111)",1,1,2.706527709960937,2.60736083984375,Fixation,POINT (0.2993746250867844 0.2914032489061356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
