,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,deleteCascade.0,VyhladavaciAlgoritmus.0,algorithm.0,//searcheds.0,getHibernateTemplate.0,bulkUpdate.0,"""DELETE Searched WHERE algorithm = ?"".100",new.0,Object.0,algorithm.1,//plans.0,getHibernateTemplate.1,bulkUpdate.1,"""DELETE SearchPlan WHERE algorithm = ?"".101",new.1,Object.1,algorithm.2,//prefs.0,getHibernateTemplate.2,bulkUpdate.2,"""DELETE SearchPrefs WHERE algorithm = ?"".102",new.2,Object.2,algorithm.3,//categories.0,getHibernateTemplate.3,bulkUpdate.3,"""DELETE SearchCategory WHERE algorithm = ?"".103",new.3,Object.3,algorithm.4,delete.0,algorithm.5,code,participant_summary
0,136,deleteCascade,34604973,1212155257790,20669647174,1,1,"(0.08920328319072723, 0.19994758069515228)","(0.08641558885574341, 0.20534837245941162)",1,1,2.3769989013671875,2.39300537109375,Fixation,POINT (0.0878094360232353 0.202647976577282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155266123,20669655507,1,1,"(0.08922917395830154, 0.18183864653110504)","(0.09410452097654343, 0.18998275697231293)",1,1,2.3917388916015625,2.3955078125,Fixation,POINT (0.0916668474674225 0.185910701751709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155274456,20669663840,1,1,"(0.08859925717115402, 0.19555455446243286)","(0.09528732299804688, 0.20800043642520905)",1,1,2.4100799560546875,2.394012451171875,Fixation,POINT (0.0919432900846004 0.201777495443821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155282790,20669672174,1,1,"(0.0837673470377922, 0.18574513494968414)","(0.09505657851696014, 0.19376246631145477)",1,1,2.384033203125,2.406967163085937,Fixation,POINT (0.0894119627773762 0.1897538006305695),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155291123,20669680507,1,1,"(0.08939678966999054, 0.18922583758831024)","(0.08920887857675552, 0.19080482423305511)",1,1,2.416610717773437,2.3874053955078125,Fixation,POINT (0.089302834123373 0.1900153309106827),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155299456,20669688840,1,1,"(0.08951768279075623, 0.19769203662872314)","(0.08983253687620163, 0.20381812751293182)",1,1,2.381576538085937,2.369232177734375,Fixation,POINT (0.0896751098334789 0.2007550820708275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155307791,20669697174,1,1,"(0.08541043102741241, 0.17838531732559204)","(0.0966058075428009, 0.2063281089067459)",1,1,2.404159545898437,2.372314453125,Fixation,POINT (0.0910081192851067 0.192356713116169),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155316127,20669705510,1,1,"(0.08800563961267471, 0.18853634595870972)","(0.09060230851173401, 0.19390958547592163)",1,1,2.397918701171875,2.3690338134765625,Fixation,POINT (0.0893039740622044 0.1912229657173157),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155324460,20669713843,1,1,"(0.09104183316230774, 0.18720419704914093)","(0.09424371272325516, 0.1946791708469391)",1,1,2.402008056640625,2.371063232421875,Fixation,POINT (0.0926427729427814 0.19094168394804),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155332794,20669722177,1,1,"(0.09085697680711746, 0.19039368629455566)","(0.09762780368328094, 0.19222389161586761)",1,1,2.3912506103515625,2.376220703125,Fixation,POINT (0.0942423902451992 0.1913087889552116),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155341127,20669730510,1,1,"(0.08164694905281067, 0.20233184099197388)","(0.08264781534671783, 0.19198299944400787)",1,1,2.40093994140625,2.4019317626953125,Fixation,POINT (0.0821473821997642 0.1971574202179909),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155349460,20669738843,1,1,"(0.09064076095819473, 0.19830377399921417)","(0.09468107670545578, 0.19097831845283508)",1,1,2.3836212158203125,2.3669891357421875,Fixation,POINT (0.0926609188318253 0.1946410462260246),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155357794,20669747177,1,1,"(0.08617665618658066, 0.1802767962217331)","(0.09600818157196045, 0.20353473722934723)",1,1,2.407501220703125,2.3774871826171875,Fixation,POINT (0.0910924188792706 0.1919057667255402),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155366127,20669755510,1,1,"(0.08807014673948288, 0.1978851556777954)","(0.08913183212280273, 0.20316371321678162)",1,1,2.3968505859375,2.3541259765625,Fixation,POINT (0.0886009894311428 0.2005244344472885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155374460,20669763843,1,1,"(0.08963214606046677, 0.1978115737438202)","(0.09636612981557846, 0.18839287757873535)",1,1,2.402587890625,2.3648223876953125,Fixation,POINT (0.0929991379380226 0.1931022256612778),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155382794,20669772177,1,1,"(0.08365868031978607, 0.18759649991989136)","(0.08676019310951233, 0.19455170631408691)",1,1,2.4096832275390625,2.391464233398437,Fixation,POINT (0.0852094367146492 0.1910741031169891),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155391127,20669780510,1,1,"(0.09298867732286453, 0.19806595146656036)","(0.0963573083281517, 0.21080100536346436)",1,1,2.4021148681640625,2.3650360107421875,Fixation,POINT (0.0946729928255081 0.2044334784150124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155399460,20669788843,1,1,"(0.09015615284442902, 0.1899162083864212)","(0.09499157965183258, 0.19252915680408478)",1,1,2.407455444335937,2.39288330078125,Fixation,POINT (0.0925738662481308 0.191222682595253),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155407794,20669797177,1,1,"(0.07122702151536942, 0.1838987022638321)","(0.08038317412137985, 0.18672673404216766)",1,1,2.42584228515625,2.38116455078125,Fixation,POINT (0.0758050978183746 0.1853127181529999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155416127,20669805510,1,1,"(0.08049939572811127, 0.1628527045249939)","(0.08561163395643234, 0.1907580941915512)",1,1,2.4114532470703125,2.383651733398437,Fixation,POINT (0.0830555148422718 0.1768053993582726),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155424460,20669813843,1,1,"(0.074292853474617, 0.16797879338264465)","(0.0868266373872757, 0.1799369901418686)",1,1,2.421234130859375,2.4008331298828125,Fixation,POINT (0.0805597454309464 0.1739578917622566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155432794,20669822177,1,1,"(0.07190470397472382, 0.1770307570695877)","(0.0799827128648758, 0.17430631816387177)",1,1,2.42364501953125,2.38079833984375,Fixation,POINT (0.0759437084197998 0.1756685376167297),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155441134,20669830517,1,1,"(0.0797390565276146, 0.16867901384830475)","(0.07989724725484848, 0.18933352828025818)",1,1,2.4279022216796875,2.391448974609375,Fixation,POINT (0.0798181518912315 0.1790062710642815),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155449467,20669838850,1,1,"(0.07006774097681046, 0.16998648643493652)","(0.08763863891363144, 0.16949231922626495)",1,1,2.4344482421875,2.3688507080078125,Fixation,POINT (0.078853189945221 0.1697394028306007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155457801,20669847184,1,1,"(0.0707903802394867, 0.15690083801746368)","(0.07267732918262482, 0.19539420306682587)",1,1,2.436264038085937,2.389617919921875,Fixation,POINT (0.0717338547110558 0.1761475205421448),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155466134,20669855517,1,1,"(0.07670282572507858, 0.1802067756652832)","(0.07877615094184875, 0.16745933890342712)",1,1,2.437973022460937,2.3952789306640625,Fixation,POINT (0.0777394883334637 0.1738330572843552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155474467,20669863850,1,1,"(0.072874516248703, 0.163643017411232)","(0.07790624350309372, 0.18875209987163544)",1,1,2.4228973388671875,2.3809051513671875,Fixation,POINT (0.0753903798758984 0.1761975586414337),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155482801,20669872184,1,1,"(0.0766233280301094, 0.17680971324443817)","(0.07774188369512558, 0.197113037109375)",1,1,2.44647216796875,2.3812255859375,Fixation,POINT (0.0771826058626175 0.1869613751769066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155491134,20669880517,1,1,"(0.07120358943939209, 0.16073688864707947)","(0.08182676136493683, 0.1764434278011322)",1,1,2.455078125,2.3907928466796875,Fixation,POINT (0.0765151754021645 0.1685901582241058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155499467,20669888850,1,1,"(0.07296819984912872, 0.173374742269516)","(0.08543802052736282, 0.16951610147953033)",1,1,2.441635131835937,2.3962860107421875,Fixation,POINT (0.0792031101882458 0.1714454218745232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155507801,20669897184,1,1,"(0.07179666310548782, 0.180383563041687)","(0.07123604416847229, 0.17354550957679749)",1,1,2.4487762451171875,2.415863037109375,Fixation,POINT (0.0715163536369801 0.1769645363092422),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155516134,20669905517,1,1,"(0.07151882350444794, 0.17854221165180206)","(0.08079171180725098, 0.18011386692523956)",1,1,2.436248779296875,2.412109375,Fixation,POINT (0.0761552676558495 0.1793280392885208),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155524467,20669913850,1,1,"(0.07469873875379562, 0.169862300157547)","(0.08536742627620697, 0.16839924454689026)",1,1,2.435638427734375,2.398162841796875,Fixation,POINT (0.0800330825150013 0.1691307723522186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155532801,20669922184,1,1,"(0.07429484277963638, 0.1752832978963852)","(0.08275645971298218, 0.1704925298690796)",1,1,2.4488067626953125,2.4087371826171875,Fixation,POINT (0.0785256512463093 0.1728879138827324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155541134,20669930517,1,1,"(0.07486166059970856, 0.17862312495708466)","(0.08006958663463593, 0.18151268362998962)",1,1,2.4595184326171875,2.4127197265625,Fixation,POINT (0.0774656236171722 0.1800679042935371),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155549467,20669938850,1,1,"(0.07372649759054184, 0.17414812743663788)","(0.07497626543045044, 0.17960594594478607)",1,1,2.459014892578125,2.4267120361328125,Fixation,POINT (0.0743513815104961 0.176877036690712),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155557802,20669947184,1,1,"(0.07283508777618408, 0.16855338215827942)","(0.07873202115297318, 0.19329965114593506)",1,1,2.462921142578125,2.3903350830078125,Fixation,POINT (0.0757835544645786 0.1809265166521072),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155566135,20669955517,1,1,"(0.07708381116390228, 0.1679954081773758)","(0.07606164366006851, 0.1782221645116806)",1,1,2.4644012451171875,2.418365478515625,Fixation,POINT (0.0765727274119854 0.1731087863445282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155574472,20669963854,1,1,"(0.07635828107595444, 0.1575995683670044)","(0.07921452075242996, 0.17366081476211548)",1,1,2.44921875,2.3984832763671875,Fixation,POINT (0.0777864009141922 0.1656301915645599),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155582806,20669972188,1,1,"(0.07102032005786896, 0.1835116297006607)","(0.06920278817415237, 0.1905093491077423)",1,1,2.446136474609375,2.40350341796875,Fixation,POINT (0.0701115541160107 0.1870104894042015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212155591137,20669980519,1,1,"(0.07586859911680222, 0.16835206747055054)","(0.07194802165031433, 0.19109909236431122)",1,1,2.458480834960937,2.384613037109375,Fixation,POINT (0.0739083103835583 0.1797255799174309),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155599472,20669988854,1,1,"(0.07843601703643799, 0.18015463650226593)","(0.07672156393527985, 0.20805233716964722)",1,1,2.43316650390625,2.35150146484375,Fixation,POINT (0.0775787904858589 0.1941034868359566),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155682805,20670072187,1,1,"(0.0653107762336731, 0.1508302092552185)","(0.07502780854701996, 0.11194343864917755)",1,1,2.42987060546875,2.5837860107421875,,POINT (0.0701692923903465 0.131386823952198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155691139,20670080521,1,1,"(0.07656688988208771, 0.15901833772659302)","(0.08440688997507095, 0.13034912943840027)",1,1,2.460906982421875,2.448638916015625,Fixation,POINT (0.0804868899285793 0.1446837335824966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155707810,20670097192,1,1,"(0.07306583225727081, 0.15653561055660248)","(0.06886608153581619, 0.17036396265029907)",1,1,2.446517944335937,2.3245391845703125,Fixation,POINT (0.0709659568965435 0.1634497866034508),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155716142,20670105524,1,1,"(0.07779751718044281, 0.13890425860881805)","(0.058376945555210114, 0.17166945338249207)",1,1,2.4302520751953125,2.365234375,Fixation,POINT (0.0680872313678265 0.1552868559956551),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155724477,20670113859,1,1,"(0.07259612530469894, 0.1590467095375061)","(0.06523147970438004, 0.17653091251850128)",1,1,2.4356231689453125,2.3598175048828125,Fixation,POINT (0.0689138025045395 0.1677888110280037),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155732811,20670122193,1,1,"(0.07994284480810165, 0.1472499966621399)","(0.0797383040189743, 0.1595955342054367)",1,1,2.411163330078125,2.3924102783203125,Fixation,POINT (0.079840574413538 0.1534227654337883),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155741144,20670130526,1,1,"(0.08114911615848541, 0.159377783536911)","(0.062414783984422684, 0.16999965906143188)",1,1,2.434112548828125,2.401351928710937,Fixation,POINT (0.071781950071454 0.1646887212991714),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155749475,20670138857,1,1,"(0.07290397584438324, 0.15391214191913605)","(0.06439976394176483, 0.16023500263690948)",1,1,2.43896484375,2.4009246826171875,Fixation,POINT (0.068651869893074 0.1570735722780228),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155757808,20670147190,1,1,"(0.07020324468612671, 0.15562324225902557)","(0.07291870564222336, 0.16812902688980103)",1,1,2.4657440185546875,2.3829803466796875,Fixation,POINT (0.071560975164175 0.1618761345744133),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155766142,20670155524,1,1,"(0.06724744290113449, 0.15269683301448822)","(0.06310649961233139, 0.18429426848888397)",1,1,2.4622955322265625,2.4163055419921875,Fixation,POINT (0.0651769712567329 0.1684955507516861),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155907814,20670297195,1,1,"(0.2688235640525818, 0.2271483987569809)","(0.3079792857170105, 0.35094693303108215)",1,1,2.5277557373046875,2.2376251220703125,,POINT (0.2884014248847961 0.2890476658940315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155932814,20670322195,1,1,"(0.27401262521743774, 0.24626442790031433)","(0.27107691764831543, 0.2513008713722229)",1,1,2.526351928710937,2.52056884765625,,POINT (0.2725447714328766 0.2487826496362686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155941148,20670330529,1,1,"(0.27418431639671326, 0.24225741624832153)","(0.26177161931991577, 0.2475857436656952)",1,1,2.523040771484375,2.5375213623046875,Fixation,POINT (0.2679779678583145 0.2449215799570084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155949481,20670338862,1,1,"(0.26570144295692444, 0.23600392043590546)","(0.2620338201522827, 0.22017225623130798)",1,1,2.5160369873046875,2.5154266357421875,Fixation,POINT (0.2638676315546036 0.2280880883336067),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155957814,20670347195,1,1,"(0.2697041928768158, 0.23497670888900757)","(0.2688118517398834, 0.23821255564689636)",1,1,2.539581298828125,2.528305053710937,Fixation,POINT (0.2692580223083496 0.236594632267952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155966153,20670355534,1,1,"(0.27069801092147827, 0.2421804815530777)","(0.2685236632823944, 0.22309261560440063)",1,1,2.517974853515625,2.525497436523437,Fixation,POINT (0.2696108371019363 0.2326365485787392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155974486,20670363867,1,1,"(0.2685466706752777, 0.2426384836435318)","(0.2666041851043701, 0.23188944160938263)",1,1,2.5375518798828125,2.5192108154296875,Fixation,POINT (0.2675754278898239 0.2372639626264572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155982819,20670372200,1,1,"(0.27080678939819336, 0.2459251880645752)","(0.2686862349510193, 0.24640260636806488)",1,1,2.5336456298828125,2.5230712890625,Fixation,POINT (0.2697465121746063 0.24616389721632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155991153,20670380534,1,1,"(0.27575525641441345, 0.23919367790222168)","(0.2600509524345398, 0.23891782760620117)",1,1,2.530670166015625,2.525619506835937,Fixation,POINT (0.2679031044244766 0.2390557527542114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212155999486,20670388867,1,1,"(0.27393320202827454, 0.24927206337451935)","(0.27032384276390076, 0.2346143275499344)",1,1,2.55731201171875,2.5166015625,Fixation,POINT (0.2721285223960876 0.2419431954622269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156007819,20670397200,1,1,"(0.27302825450897217, 0.24645401537418365)","(0.267834335565567, 0.23928464949131012)",1,1,2.542205810546875,2.526763916015625,Fixation,POINT (0.2704312950372696 0.2428693324327469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156016153,20670405534,1,1,"(0.2752878665924072, 0.25600823760032654)","(0.266514390707016, 0.23659440875053406)",1,1,2.5507049560546875,2.5191650390625,Fixation,POINT (0.2709011286497116 0.2463013231754303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156024486,20670413867,1,1,"(0.2754504978656769, 0.2388022392988205)","(0.26573848724365234, 0.2297600358724594)",1,1,2.536712646484375,2.5378570556640625,Fixation,POINT (0.2705944925546646 0.23428113758564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156032819,20670422200,1,1,"(0.2674331068992615, 0.23293021321296692)","(0.2737977206707001, 0.23989637196063995)",1,1,2.540390014648437,2.534454345703125,Fixation,POINT (0.2706154137849808 0.2364132925868034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156041153,20670430534,1,1,"(0.27518823742866516, 0.2519938051700592)","(0.2630772888660431, 0.25008487701416016)",1,1,2.565399169921875,2.5440216064453125,Fixation,POINT (0.2691327631473541 0.2510393410921097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156049487,20670438867,1,1,"(0.2811543345451355, 0.2461480051279068)","(0.26573288440704346, 0.24936963617801666)",1,1,2.5525665283203125,2.559188842773437,Fixation,POINT (0.2734436094760895 0.2477588206529617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156057820,20670447200,1,1,"(0.2728952169418335, 0.2358129471540451)","(0.2697867751121521, 0.23663192987442017)",1,1,2.5890655517578125,2.548065185546875,Fixation,POINT (0.2713409960269928 0.2362224385142326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156066154,20670455534,1,1,"(0.26882684230804443, 0.22941944003105164)","(0.2734071910381317, 0.24839821457862854)",1,1,2.550201416015625,2.5592041015625,Fixation,POINT (0.2711170166730881 0.2389088273048401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156074487,20670463867,1,1,"(0.2735542058944702, 0.25331294536590576)","(0.2690195143222809, 0.25427529215812683)",1,1,2.58453369140625,2.5572662353515625,Fixation,POINT (0.2712868601083756 0.2537941187620163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156082820,20670472200,1,1,"(0.2781688868999481, 0.25409653782844543)","(0.2612754702568054, 0.2294669896364212)",1,1,2.56494140625,2.5876007080078125,Fixation,POINT (0.2697221785783768 0.2417817637324333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212156091154,20670480534,1,1,"(0.2709544599056244, 0.24136006832122803)","(0.26760736107826233, 0.2465994656085968)",1,1,2.58294677734375,2.577133178710937,Fixation,POINT (0.2692809104919434 0.2439797669649124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
