,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,moveUpTarget.0,int.0,index.0,Object.0,target.0,=.0,targets.0,get.0,index.1,if.0,index.2,==.0,0.0,||.0,target.1,==.1,nan.0,return;.0,targets.1,set.0,index.3,targets.2,get.1,index.4,-.0,1.0,targets.3,set.1,index.5,-.1,1.1,target.2,log.0,debug.0,"""New ordering"".100",for.0,int.1,i.0,=.1,0.1,i.1,<.0,targets.4,size.0,i.2,log.1,debug.1,"""|t"".0",+.0,i.3,+.1,targets.5,get.2,i.4,prewritten,accurate,missing,unnecessary,readable,code
0,136,moveUpTarget,37762493,1208477532833,16991935500,1,1,"(0.1439812332391739, 0.38303396105766296)","(0.150099515914917, 0.3732600510120392)",1,1,2.613250732421875,2.5825958251953125,Fixation,POINT (0.1470403745770454 0.3781470060348511),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477541167,16991943834,1,1,"(0.1394020915031433, 0.3793860375881195)","(0.14668160676956177, 0.37674567103385925)",1,1,2.63507080078125,2.604827880859375,Fixation,POINT (0.1430418491363525 0.3780658543109894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477549507,16991952174,1,1,"(0.13673514127731323, 0.3730176091194153)","(0.14949390292167664, 0.37407881021499634)",1,1,2.6228485107421875,2.588287353515625,Fixation,POINT (0.1431145220994949 0.3735482096672058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477557840,16991960507,1,1,"(0.13474275171756744, 0.3753717839717865)","(0.15341438353061676, 0.3861108720302582)",1,1,2.6261749267578125,2.59716796875,Fixation,POINT (0.1440785676240921 0.3807413280010223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477566174,16991968841,1,1,"(0.14251095056533813, 0.37672314047813416)","(0.15193316340446472, 0.38711118698120117)",1,1,2.6079559326171875,2.615264892578125,Fixation,POINT (0.1472220569849014 0.3819171637296677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477574507,16991977174,1,1,"(0.14012481272220612, 0.3774172067642212)","(0.1497352570295334, 0.3739035725593567)",1,1,2.61114501953125,2.580902099609375,Fixation,POINT (0.1449300348758698 0.3756603896617889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477582840,16991985507,1,1,"(0.13665422797203064, 0.3810276687145233)","(0.15337106585502625, 0.38046711683273315)",1,1,2.60626220703125,2.5742950439453125,Fixation,POINT (0.1450126469135284 0.3807473927736282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477591174,16991993841,1,1,"(0.14209996163845062, 0.3702661395072937)","(0.15058356523513794, 0.38309040665626526)",1,1,2.6154937744140625,2.5912322998046875,Fixation,POINT (0.1463417634367943 0.3766782730817795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477616175,16992018842,1,1,"(0.21617743372917175, 0.3703173100948334)","(0.2205180823802948, 0.4081529378890991)",1,1,2.651351928710937,2.634368896484375,Fixation,POINT (0.2183477580547333 0.3892351239919662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477624507,16992027174,1,1,"(0.2064635157585144, 0.3631455898284912)","(0.20229539275169373, 0.3889670968055725)",1,1,2.630950927734375,2.610580444335937,Fixation,POINT (0.2043794542551041 0.3760563433170319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477632840,16992035507,1,1,"(0.20307320356369019, 0.36382538080215454)","(0.21003217995166779, 0.39635029435157776)",1,1,2.593963623046875,2.6213836669921875,Fixation,POINT (0.206552691757679 0.3800878375768662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477641175,16992043842,1,1,"(0.20876380801200867, 0.3771623373031616)","(0.21405358612537384, 0.39826807379722595)",1,1,2.621429443359375,2.6204833984375,Fixation,POINT (0.2114086970686912 0.3877152055501938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477649508,16992052175,1,1,"(0.20923738181591034, 0.36749857664108276)","(0.21183514595031738, 0.3908025324344635)",1,1,2.626556396484375,2.5878448486328125,Fixation,POINT (0.2105362638831139 0.3791505545377731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477657841,16992060508,1,1,"(0.20439106225967407, 0.3766024708747864)","(0.2105252891778946, 0.3987598717212677)",1,1,2.6220703125,2.599517822265625,Fixation,POINT (0.2074581757187843 0.387681171298027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477666175,16992068842,1,1,"(0.2064933031797409, 0.37247997522354126)","(0.2112908512353897, 0.40769022703170776)",1,1,2.6289825439453125,2.6210174560546875,Fixation,POINT (0.2088920772075653 0.3900851011276245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477674508,16992077175,1,1,"(0.2090008407831192, 0.37250658869743347)","(0.211192324757576, 0.4027702808380127)",1,1,2.60638427734375,2.6168670654296875,Fixation,POINT (0.2100965827703476 0.3876384347677231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477682844,16992085511,1,1,"(0.2128240168094635, 0.3720993995666504)","(0.20936793088912964, 0.3976328372955322)",1,1,2.60888671875,2.60296630859375,Fixation,POINT (0.2110959738492966 0.3848661184310913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477691178,16992093845,1,1,"(0.20424875617027283, 0.3897915184497833)","(0.2091044932603836, 0.39020293951034546)",1,1,2.6022186279296875,2.60302734375,Fixation,POINT (0.2066766247153282 0.3899972289800644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477699511,16992102178,1,1,"(0.21283897757530212, 0.37795186042785645)","(0.20705901086330414, 0.392354816198349)",1,1,2.5936431884765625,2.6094512939453125,Fixation,POINT (0.2099489942193031 0.3851533383131027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477707844,16992110511,1,1,"(0.2147853970527649, 0.3783048987388611)","(0.20936360955238342, 0.4024641513824463)",1,1,2.601547241210937,2.6254425048828125,Fixation,POINT (0.2120745033025742 0.3903845250606537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477716177,16992118844,1,1,"(0.21524612605571747, 0.3689531683921814)","(0.21280352771282196, 0.3886740505695343)",1,1,2.599945068359375,2.605804443359375,Fixation,POINT (0.2140248268842697 0.3788136094808578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477724511,16992127178,1,1,"(0.2114793062210083, 0.37911781668663025)","(0.2163865864276886, 0.39452213048934937)",1,1,2.6268768310546875,2.603256225585937,Fixation,POINT (0.2139329463243484 0.3868199735879898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477732843,16992135510,1,1,"(0.20719319581985474, 0.38574281334877014)","(0.2155485302209854, 0.40126296877861023)",1,1,2.5932159423828125,2.6006622314453125,Fixation,POINT (0.2113708630204201 0.3935028910636902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477741178,16992143845,1,1,"(0.20610029995441437, 0.3742115795612335)","(0.21326042711734772, 0.40610629320144653)",1,1,2.5928955078125,2.600326538085937,Fixation,POINT (0.209680363535881 0.39015893638134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477749511,16992152178,1,1,"(0.20541919767856598, 0.3751921057701111)","(0.20891545712947845, 0.3965526521205902)",1,1,2.5781402587890625,2.5841522216796875,Fixation,POINT (0.2071673274040222 0.3858723789453506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477757843,16992160510,1,1,"(0.210890531539917, 0.37679553031921387)","(0.20891278982162476, 0.4009513556957245)",1,1,2.5669708251953125,2.584625244140625,Fixation,POINT (0.2099016606807709 0.3888734430074692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477766177,16992168844,1,1,"(0.21059679985046387, 0.3839988112449646)","(0.21438178420066833, 0.39706337451934814)",1,1,2.6114501953125,2.5924530029296875,Fixation,POINT (0.2124892920255661 0.3905310928821564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477774510,16992177177,1,1,"(0.212265282869339, 0.38531550765037537)","(0.21980151534080505, 0.40355515480041504)",1,1,2.6015777587890625,2.6001129150390625,Fixation,POINT (0.216033399105072 0.3944353312253952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477782843,16992185510,1,1,"(0.20550128817558289, 0.3802332580089569)","(0.21650803089141846, 0.39499616622924805)",1,1,2.5990753173828125,2.5894775390625,Fixation,POINT (0.2110046595335007 0.3876147121191025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477791177,16992193844,1,1,"(0.2082996964454651, 0.371981143951416)","(0.21789616346359253, 0.39649340510368347)",1,1,2.547958374023437,2.60003662109375,Fixation,POINT (0.2130979299545288 0.3842372745275497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477799511,16992202178,1,1,"(0.20607216656208038, 0.3695714771747589)","(0.21218067407608032, 0.4015739858150482)",1,1,2.5760498046875,2.582626342773437,Fixation,POINT (0.2091264203190804 0.3855727314949036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477807846,16992210513,1,1,"(0.20679990947246552, 0.3721664249897003)","(0.2096506506204605, 0.40183234214782715)",1,1,2.5883331298828125,2.59466552734375,Fixation,POINT (0.208225280046463 0.3869993835687637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477816182,16992218848,1,1,"(0.2067987322807312, 0.37824541330337524)","(0.20762081444263458, 0.3934932351112366)",1,1,2.609771728515625,2.584564208984375,Fixation,POINT (0.2072097733616829 0.3858693242073059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477824515,16992227181,1,1,"(0.20959337055683136, 0.38152843713760376)","(0.2076358050107956, 0.39796215295791626)",1,1,2.609375,2.590316772460937,Fixation,POINT (0.2086145877838135 0.38974529504776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477832848,16992235514,1,1,"(0.21479377150535583, 0.3763744831085205)","(0.20799373090267181, 0.40023067593574524)",1,1,2.561752319335937,2.598419189453125,Fixation,POINT (0.2113937512040138 0.3883025795221329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477841182,16992243848,1,1,"(0.2144596129655838, 0.3721582889556885)","(0.20924845337867737, 0.40671661496162415)",1,1,2.596420288085937,2.619613647460937,Fixation,POINT (0.2118540331721306 0.3894374519586563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477849515,16992252181,1,1,"(0.21448655426502228, 0.37966373562812805)","(0.21181344985961914, 0.3996848464012146)",1,1,2.6041412353515625,2.603363037109375,Fixation,POINT (0.2131500020623207 0.3896742910146713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477857848,16992260514,1,1,"(0.21711358428001404, 0.3788139224052429)","(0.21627973020076752, 0.40201273560523987)",1,1,2.596664428710937,2.614288330078125,Fixation,POINT (0.2166966572403908 0.3904133290052414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477866182,16992268848,1,1,"(0.20986826717853546, 0.3704517185688019)","(0.21559180319309235, 0.4015393555164337)",1,1,2.585784912109375,2.6211395263671875,Fixation,POINT (0.2127300351858139 0.3859955370426178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477874515,16992277181,1,1,"(0.2097550481557846, 0.3812200725078583)","(0.21645815670490265, 0.3932928442955017)",1,1,2.5870819091796875,2.601776123046875,Fixation,POINT (0.2131066024303436 0.38725645840168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477882848,16992285514,1,1,"(0.20760482549667358, 0.3780394196510315)","(0.21396882832050323, 0.3981190025806427)",1,1,2.596420288085937,2.6027984619140625,Fixation,POINT (0.2107868269085884 0.3880792111158371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477891182,16992293848,1,1,"(0.20612329244613647, 0.37906816601753235)","(0.21543553471565247, 0.393819123506546)",1,1,2.57861328125,2.5992584228515625,Fixation,POINT (0.2107794135808945 0.3864436447620392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477899515,16992302181,1,1,"(0.20622727274894714, 0.3746100962162018)","(0.21224156022071838, 0.3951164484024048)",1,1,2.60980224609375,2.6156158447265625,Fixation,POINT (0.2092344164848328 0.3848632723093033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477907848,16992310514,1,1,"(0.20272402465343475, 0.3828401267528534)","(0.2115848958492279, 0.39145734906196594)",1,1,2.590301513671875,2.6024932861328125,Fixation,POINT (0.2071544602513313 0.3871487379074097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477916181,16992318847,1,1,"(0.20606356859207153, 0.38418200612068176)","(0.2117062211036682, 0.402944415807724)",1,1,2.6021728515625,2.6121978759765625,Fixation,POINT (0.2088848948478699 0.3935632109642029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208477924515,16992327181,1,1,"(0.2086913138628006, 0.3743633031845093)","(0.21049663424491882, 0.4029611051082611)",1,1,2.5813140869140625,2.6182098388671875,Fixation,POINT (0.2095939740538597 0.3886622041463852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477932848,16992335514,1,1,"(0.21069477498531342, 0.37947961688041687)","(0.2072436660528183, 0.3984333872795105)",1,1,2.59307861328125,2.6071319580078125,Fixation,POINT (0.2089692205190659 0.3889565020799637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477941195,16992343861,1,1,"(0.21272508800029755, 0.38646024465560913)","(0.21257641911506653, 0.39797428250312805)",1,1,2.5868377685546875,2.6031036376953125,Fixation,POINT (0.212650753557682 0.3922172635793686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477949527,16992352193,1,1,"(0.21152372658252716, 0.37583959102630615)","(0.2130860984325409, 0.39576053619384766)",1,1,2.60650634765625,2.630828857421875,Fixation,POINT (0.212304912507534 0.3858000636100769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477957860,16992360526,1,1,"(0.21434229612350464, 0.38231220841407776)","(0.21452100574970245, 0.4076378345489502)",1,1,2.5962066650390625,2.6284942626953125,Fixation,POINT (0.2144316509366036 0.394975021481514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477966195,16992368861,1,1,"(0.21417032182216644, 0.37474027276039124)","(0.2133849859237671, 0.39707809686660767)",1,1,2.593246459960937,2.609603881835937,Fixation,POINT (0.2137776538729668 0.3859091848134994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477974528,16992377194,1,1,"(0.21415714919567108, 0.3752184808254242)","(0.21392133831977844, 0.391988068819046)",1,1,2.62725830078125,2.596405029296875,Fixation,POINT (0.2140392437577248 0.3836032748222351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477982861,16992385527,1,1,"(0.21509502828121185, 0.3702147305011749)","(0.21277602016925812, 0.3885299265384674)",1,1,2.5857391357421875,2.609710693359375,Fixation,POINT (0.213935524225235 0.3793723285198212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477991194,16992393860,1,1,"(0.21301962435245514, 0.3716781735420227)","(0.21537518501281738, 0.3928035497665405)",1,1,2.5595703125,2.6015625,Fixation,POINT (0.2141974046826363 0.3822408616542816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208477999528,16992402194,1,1,"(0.20877647399902344, 0.3568812608718872)","(0.2141389548778534, 0.39805421233177185)",1,1,2.5727081298828125,2.600814819335937,Fixation,POINT (0.2114577144384384 0.3774677366018295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
0,136,moveUpTarget,37762493,1208478066194,16992468860,1,1,"(0.6558652520179749, 0.20675373077392578)","(0.6851975321769714, 0.2221938818693161)",1,1,2.5771942138671875,2.497772216796875,,POINT (0.6705313920974731 0.2144738063216209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478082858,16992485524,1,1,"(0.6805615425109863, 0.20193541049957275)","(0.6910125613212585, 0.22165006399154663)",1,1,2.592681884765625,2.5496826171875,Fixation,POINT (0.6857870519161224 0.2117927372455597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478091191,16992493857,1,1,"(0.6852999925613403, 0.19518254697322845)","(0.7005080580711365, 0.22845086455345154)",1,1,2.6166534423828125,2.502349853515625,Fixation,POINT (0.6929040253162384 0.21181670576334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478099525,16992502191,1,1,"(0.6923129558563232, 0.1980307698249817)","(0.7002347707748413, 0.21644043922424316)",1,1,2.6031646728515625,2.5195770263671875,Fixation,POINT (0.6962738633155823 0.2072356045246124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208478107858,16992510524,1,1,"(0.6926140189170837, 0.19507747888565063)","(0.6969974637031555, 0.21232715249061584)",1,1,2.6124725341796875,2.4805450439453125,Fixation,POINT (0.6948057413101196 0.2037023156881332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208478116191,16992518857,1,1,"(0.6911039352416992, 0.2037593573331833)","(0.6948074698448181, 0.21126043796539307)",1,1,2.55670166015625,2.5026397705078125,Fixation,POINT (0.6929557025432587 0.2075098976492882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208478124525,16992527191,1,1,"(0.688040554523468, 0.20499123632907867)","(0.6931862235069275, 0.21621567010879517)",1,1,2.5981903076171875,2.47113037109375,Fixation,POINT (0.6906133890151978 0.2106034532189369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478132858,16992535524,1,1,"(0.6871758699417114, 0.2003008872270584)","(0.6945622563362122, 0.2220299392938614)",1,1,2.5910797119140625,2.4680938720703125,Fixation,POINT (0.6908690631389618 0.2111654132604599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478141191,16992543857,1,1,"(0.6879040598869324, 0.18748952448368073)","(0.6885344982147217, 0.2254570871591568)",1,1,2.57891845703125,2.467926025390625,Fixation,POINT (0.688219279050827 0.2064733058214188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208478149525,16992552191,1,1,"(0.6845320463180542, 0.20680785179138184)","(0.687069833278656, 0.22410044074058533)",1,1,2.568222045898437,2.47314453125,Fixation,POINT (0.6858009397983551 0.2154541462659836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478157858,16992560524,1,1,"(0.6823656558990479, 0.2062699943780899)","(0.6888659596443176, 0.21308332681655884)",1,1,2.570831298828125,2.466400146484375,Fixation,POINT (0.6856158077716827 0.2096766605973244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478166191,16992568857,1,1,"(0.6840002536773682, 0.20457729697227478)","(0.6880062818527222, 0.21668006479740143)",1,1,2.5556640625,2.4803466796875,Fixation,POINT (0.6860032677650452 0.2106286808848381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478174525,16992577191,1,1,"(0.6793688535690308, 0.20225971937179565)","(0.6869803071022034, 0.21633189916610718)",1,1,2.5802764892578125,2.4696502685546875,Fixation,POINT (0.6831745803356171 0.2092958092689514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478182858,16992585524,1,1,"(0.6810984015464783, 0.20688122510910034)","(0.6902391314506531, 0.2051972597837448)",1,1,2.5680084228515625,2.476913452148437,Fixation,POINT (0.6856687664985657 0.2060392424464226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208478191191,16992593857,1,1,"(0.6786398887634277, 0.20966677367687225)","(0.6930667757987976, 0.2158336043357849)",1,1,2.5369110107421875,2.4574432373046875,Fixation,POINT (0.6858533322811127 0.2127501890063286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478199525,16992602191,1,1,"(0.6698693633079529, 0.21083758771419525)","(0.676815390586853, 0.1969703733921051)",1,1,2.5635986328125,2.46368408203125,Fixation,POINT (0.673342376947403 0.2039039805531502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208478216196,16992618862,1,1,"(0.6632819771766663, 0.22608491778373718)","(0.6649057865142822, 0.24611535668373108)",1,1,2.559677124023437,2.4904937744140625,Fixation,POINT (0.6640938818454742 0.2361001372337341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208478224531,16992627196,1,1,"(0.6638299226760864, 0.22390151023864746)","(0.6646600365638733, 0.2417311668395996)",1,1,2.543121337890625,2.511993408203125,Fixation,POINT (0.6642449796199799 0.2328163385391235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
