,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,print.0,String.1,tab.0,if.0,content.0,instanceof.0,RegExp.0,return.0,tab.1,+.0,"""type = "".100",+.1,type.0,+.2,Out.0,NL.0,+.3,tab.2,+.4,"""content :"".101",+.5,Out.1,NL.1,+.6,RegExp.1,content.1,print.1,tab.3,+.7,"""  "".0",else.0,return.1,tab.4,+.8,"""type = "".102",+.9,type.1,+.10,Out.2,NL.2,+.11,tab.5,+.12,"""content :"".103",+.13,Out.3,NL.3,+.14,tab.6,+.15,"""  "".1",+.16,content.2,code,participant_summary
0,136,print,7957602,1212279429350,20793818198,1,1,"(0.24922041594982147, 0.16731058061122894)","(0.2598353922367096, 0.1719583421945572)",1,1,2.320343017578125,2.36846923828125,Fixation,POINT (0.2545279040932655 0.1696344614028931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279437683,20793826531,1,1,"(0.2537839114665985, 0.14085523784160614)","(0.25800958275794983, 0.1488400250673294)",1,1,2.3217315673828125,2.356307983398437,Fixation,POINT (0.2558967471122742 0.1448476314544678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279446020,20793834868,1,1,"(0.24994836747646332, 0.15220001339912415)","(0.256432443857193, 0.15874512493610382)",1,1,2.3562164306640625,2.357162475585937,Fixation,POINT (0.2531904056668282 0.155472569167614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279454354,20793843202,1,1,"(0.25590771436691284, 0.1616199016571045)","(0.26449155807495117, 0.14495836198329926)",1,1,2.303314208984375,2.342498779296875,Fixation,POINT (0.260199636220932 0.1532891318202019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279462687,20793851535,1,1,"(0.24360115826129913, 0.15154094994068146)","(0.2549901604652405, 0.17544297873973846)",1,1,2.346038818359375,2.3347930908203125,Fixation,POINT (0.2492956593632698 0.16349196434021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279471020,20793859868,1,1,"(0.2572423219680786, 0.14125539362430573)","(0.2663516402244568, 0.16986261308193207)",1,1,2.306396484375,2.377197265625,Fixation,POINT (0.2617969810962677 0.1555590033531189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279479354,20793868202,1,1,"(0.24299222230911255, 0.14449037611484528)","(0.2534554898738861, 0.16460198163986206)",1,1,2.312744140625,2.35369873046875,Fixation,POINT (0.2482238560914993 0.1545461788773537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279487687,20793876535,1,1,"(0.25908270478248596, 0.15216034650802612)","(0.26594775915145874, 0.17306996881961823)",1,1,2.2877655029296875,2.348236083984375,Fixation,POINT (0.2625152319669724 0.1626151576638222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279496021,20793884869,1,1,"(0.25117287039756775, 0.14966748654842377)","(0.253589391708374, 0.16665801405906677)",1,1,2.302230834960937,2.3557586669921875,Fixation,POINT (0.2523811310529709 0.1581627503037453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279504354,20793893202,1,1,"(0.26325729489326477, 0.1396910697221756)","(0.2607458829879761, 0.15888455510139465)",1,1,2.312591552734375,2.3389129638671875,Fixation,POINT (0.2620015889406204 0.1492878124117851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279529354,20793918202,1,1,"(0.17117668688297272, 0.14120110869407654)","(0.17650529742240906, 0.13437026739120483)",1,1,2.2860107421875,2.33233642578125,Fixation,POINT (0.1738409921526909 0.1377856880426407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279537687,20793926535,1,1,"(0.16047793626785278, 0.15413755178451538)","(0.17499279975891113, 0.1363433599472046)",1,1,2.2935333251953125,2.31353759765625,Fixation,POINT (0.167735368013382 0.14524045586586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279546020,20793934868,1,1,"(0.16611529886722565, 0.13779452443122864)","(0.1717117875814438, 0.14983347058296204)",1,1,2.3054656982421875,2.2974853515625,Fixation,POINT (0.1689135432243347 0.1438139975070953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279554354,20793943202,1,1,"(0.16029618680477142, 0.16170263290405273)","(0.17270535230636597, 0.13501529395580292)",1,1,2.315826416015625,2.316635131835937,Fixation,POINT (0.1665007695555687 0.1483589634299278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279562678,20793951527,1,1,"(0.16028226912021637, 0.13348165154457092)","(0.173875629901886, 0.13412395119667053)",1,1,2.2965545654296875,2.317962646484375,Fixation,POINT (0.1670789495110512 0.1338028013706207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279571026,20793959874,1,1,"(0.16614775359630585, 0.14771509170532227)","(0.16672594845294952, 0.13411863148212433)",1,1,2.295013427734375,2.2899322509765625,Fixation,POINT (0.1664368510246277 0.1409168615937233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279579360,20793968208,1,1,"(0.1542447805404663, 0.1558401733636856)","(0.17523887753486633, 0.12521664798259735)",1,1,2.27325439453125,2.2922515869140625,Fixation,POINT (0.1647418290376663 0.1405284106731415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279587693,20793976541,1,1,"(0.16555337607860565, 0.15265381336212158)","(0.16924630105495453, 0.12859593331813812)",1,1,2.2602996826171875,2.285430908203125,Fixation,POINT (0.1673998385667801 0.1406248733401298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279596018,20793984866,1,1,"(0.16168281435966492, 0.16156955063343048)","(0.17535945773124695, 0.13913333415985107)",1,1,2.28887939453125,2.307723999023437,Fixation,POINT (0.1685211360454559 0.1503514423966408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279604351,20793993199,1,1,"(0.16554421186447144, 0.15669003129005432)","(0.17314045131206512, 0.1496281772851944)",1,1,2.297958374023437,2.294342041015625,Fixation,POINT (0.1693423315882683 0.1531591042876244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279612685,20794001533,1,1,"(0.15984274446964264, 0.15056262910366058)","(0.1752871572971344, 0.14263705909252167)",1,1,2.2741851806640625,2.296539306640625,Fixation,POINT (0.1675649508833885 0.1465998440980911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279621018,20794009866,1,1,"(0.1686628758907318, 0.13512490689754486)","(0.16392545402050018, 0.1437603086233139)",1,1,2.260894775390625,2.270736694335937,Fixation,POINT (0.166294164955616 0.1394426077604294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279629351,20794018199,1,1,"(0.15830807387828827, 0.16933652758598328)","(0.1702369898557663, 0.13229402899742126)",1,1,2.2818145751953125,2.31732177734375,Fixation,POINT (0.1642725318670273 0.1508152782917023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279637684,20794026532,1,1,"(0.1657918244600296, 0.14257557690143585)","(0.1630062311887741, 0.15563297271728516)",1,1,2.2998199462890625,2.28778076171875,Fixation,POINT (0.1643990278244019 0.1491042748093605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279646019,20794034867,1,1,"(0.15955020487308502, 0.1362132877111435)","(0.17455537617206573, 0.14183664321899414)",1,1,2.275146484375,2.281478881835937,Fixation,POINT (0.1670527905225754 0.1390249654650688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279654351,20794043199,1,1,"(0.1635643094778061, 0.14576229453086853)","(0.1675618290901184, 0.1332724392414093)",1,1,2.249755859375,2.286834716796875,Fixation,POINT (0.1655630692839622 0.1395173668861389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279662685,20794051533,1,1,"(0.1578732430934906, 0.1277475506067276)","(0.17527468502521515, 0.1514391452074051)",1,1,2.2568817138671875,2.28118896484375,Fixation,POINT (0.1665739640593529 0.1395933479070664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279671019,20794059867,1,1,"(0.16299645602703094, 0.15222720801830292)","(0.16613084077835083, 0.1271386742591858)",1,1,2.248016357421875,2.276214599609375,Fixation,POINT (0.1645636484026909 0.1396829411387444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279679352,20794068200,1,1,"(0.15772978961467743, 0.13470250368118286)","(0.1746504157781601, 0.13561385869979858)",1,1,2.234970092773437,2.280990600585937,Fixation,POINT (0.1661901026964188 0.1351581811904907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279687685,20794076533,1,1,"(0.16152967512607574, 0.15302810072898865)","(0.16659650206565857, 0.16171033680438995)",1,1,2.273590087890625,2.286651611328125,Fixation,POINT (0.1640630885958672 0.1573692187666893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279696019,20794084867,1,1,"(0.1606418639421463, 0.13866059482097626)","(0.17873302102088928, 0.13383451104164124)",1,1,2.25042724609375,2.2730255126953125,Fixation,POINT (0.1696874424815178 0.1362475529313088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279704356,20794093204,1,1,"(0.16206875443458557, 0.14241042733192444)","(0.17242157459259033, 0.13508819043636322)",1,1,2.256942749023437,2.2638397216796875,Fixation,POINT (0.167245164513588 0.1387493088841438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279712690,20794101538,1,1,"(0.16672901809215546, 0.12605981528759003)","(0.1723751425743103, 0.15628011524677277)",1,1,2.2534332275390625,2.27203369140625,Fixation,POINT (0.1695520803332329 0.1411699652671814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279721023,20794109871,1,1,"(0.1689547896385193, 0.12332559376955032)","(0.17015919089317322, 0.15162019431591034)",1,1,2.24542236328125,2.268173217773437,Fixation,POINT (0.1695569902658462 0.1374728940427303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212279821024,20794209871,1,1,"(0.7854774594306946, 0.10071070492267609)","(0.8092048764228821, 0.0879817083477974)",1,1,2.2927703857421875,2.177520751953125,Fixation,POINT (0.7973411679267883 0.0943462066352367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279829357,20794218204,1,1,"(0.780511736869812, 0.11860883235931396)","(0.7986255288124084, 0.09976270794868469)",1,1,2.305908203125,2.1635894775390625,Fixation,POINT (0.7895686328411102 0.1091857701539993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279837695,20794226542,1,1,"(0.7809016704559326, 0.10255823284387589)","(0.8035510182380676, 0.0885407030582428)",1,1,2.3075408935546875,2.206161499023437,Fixation,POINT (0.7922263443470001 0.0955494679510593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279846029,20794234876,1,1,"(0.8029817342758179, 0.09515426307916641)","(0.7941443920135498, 0.09473802894353867)",1,1,2.280014038085937,2.1483154296875,Fixation,POINT (0.7985630631446838 0.0949461460113525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279854362,20794243209,1,1,"(0.789910078048706, 0.09580042213201523)","(0.7948358058929443, 0.09294365346431732)",1,1,2.3033599853515625,2.1670684814453125,Fixation,POINT (0.7923729419708252 0.0943720377981663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279862695,20794251542,1,1,"(0.7933825850486755, 0.0968262180685997)","(0.8030510544776917, 0.06977144628763199)",1,1,2.263031005859375,2.1950225830078125,Fixation,POINT (0.7982168197631836 0.0832988321781158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279871029,20794259876,1,1,"(0.7902687788009644, 0.09435582160949707)","(0.8006620407104492, 0.08979379385709763)",1,1,2.263580322265625,2.163803100585937,Fixation,POINT (0.7954654097557068 0.0920748077332974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279879362,20794268209,1,1,"(0.7940024733543396, 0.105586938560009)","(0.7980589270591736, 0.10962259024381638)",1,1,2.2564239501953125,2.202011108398437,Fixation,POINT (0.7960307002067566 0.1076047644019127),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279887695,20794276542,1,1,"(0.7951964735984802, 0.09278103709220886)","(0.8083840012550354, 0.09331411123275757)",1,1,2.274444580078125,2.1771240234375,Fixation,POINT (0.8017902374267578 0.0930475741624832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279896029,20794284876,1,1,"(0.8009204268455505, 0.10197272151708603)","(0.7926217317581177, 0.11862199008464813)",1,1,2.2472076416015625,2.240203857421875,Fixation,POINT (0.7967710793018341 0.1102973558008671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279904362,20794293209,1,1,"(0.7934326529502869, 0.096063032746315)","(0.796852171421051, 0.10558433830738068)",1,1,2.272491455078125,2.13433837890625,Fixation,POINT (0.795142412185669 0.1008236855268478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279912695,20794301542,1,1,"(0.7871122360229492, 0.10163414478302002)","(0.8030681610107422, 0.07677948474884033)",1,1,2.27081298828125,2.1585845947265625,Fixation,POINT (0.7950901985168457 0.0892068147659302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279921029,20794309876,1,1,"(0.7887374758720398, 0.11008591204881668)","(0.7960678339004517, 0.09809637814760208)",1,1,2.30413818359375,2.161224365234375,Fixation,POINT (0.7924026548862457 0.1040911450982094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279929362,20794318209,1,1,"(0.7940603494644165, 0.09236189723014832)","(0.8080481886863708, 0.103056900203228)",1,1,2.318634033203125,2.1615753173828125,Fixation,POINT (0.8010542690753937 0.0977093987166882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279937695,20794326542,1,1,"(0.7902223467826843, 0.09735755622386932)","(0.7974241971969604, 0.10041709244251251)",1,1,2.2989959716796875,2.1607666015625,Fixation,POINT (0.7938232719898224 0.0988873243331909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279946028,20794334875,1,1,"(0.7822431325912476, 0.09545928239822388)","(0.7952063679695129, 0.09472095221281052)",1,1,2.30181884765625,2.1746826171875,Fixation,POINT (0.7887247502803802 0.0950901173055172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279954361,20794343208,1,1,"(0.788196325302124, 0.09645630419254303)","(0.8067831993103027, 0.08863669633865356)",1,1,2.3077850341796875,2.168121337890625,Fixation,POINT (0.7974897623062134 0.0925465002655983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279962698,20794351545,1,1,"(0.7903900742530823, 0.09356503933668137)","(0.800966739654541, 0.09346762299537659)",1,1,2.289154052734375,2.162322998046875,Fixation,POINT (0.7956784069538116 0.093516331166029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279971032,20794359879,1,1,"(0.7823325991630554, 0.09243690222501755)","(0.7863410711288452, 0.11257518082857132)",1,1,2.325897216796875,2.211898803710937,Fixation,POINT (0.7843368351459503 0.1025060415267944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279979365,20794368212,1,1,"(0.7913137078285217, 0.1056310385465622)","(0.8007045984268188, 0.08761385828256607)",1,1,2.335357666015625,2.1940460205078125,Fixation,POINT (0.7960091531276703 0.0966224484145641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279987707,20794376554,1,1,"(0.7924098968505859, 0.09581150114536285)","(0.7927244305610657, 0.10543514043092728)",1,1,2.327911376953125,2.189361572265625,Fixation,POINT (0.7925671637058258 0.1006233207881451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212279996040,20794384887,1,1,"(0.7884427905082703, 0.11336692422628403)","(0.80315101146698, 0.09720391035079956)",1,1,2.331298828125,2.241302490234375,Fixation,POINT (0.7957969009876251 0.1052854172885418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280004365,20794393212,1,1,"(0.7862234711647034, 0.10398390144109726)","(0.8023867011070251, 0.08941571414470673)",1,1,2.3086700439453125,2.194305419921875,Fixation,POINT (0.7943050861358643 0.096699807792902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280012699,20794401545,1,1,"(0.7959080934524536, 0.10375305265188217)","(0.8096429109573364, 0.09995965659618378)",1,1,2.3028106689453125,2.191375732421875,Fixation,POINT (0.802775502204895 0.101856354624033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280021041,20794409887,1,1,"(0.786568820476532, 0.0890447273850441)","(0.8090324997901917, 0.08870730549097061)",1,1,2.291488647460937,2.165283203125,Fixation,POINT (0.7978006601333618 0.0888760164380074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280029375,20794418221,1,1,"(0.790619969367981, 0.10033643245697021)","(0.7993930578231812, 0.09226807206869125)",1,1,2.314849853515625,2.1941070556640625,Fixation,POINT (0.795006513595581 0.0963022522628307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280037699,20794426545,1,1,"(0.7960801720619202, 0.09210552275180817)","(0.7999077439308167, 0.10994011163711548)",1,1,2.320907592773437,2.200653076171875,Fixation,POINT (0.7979939579963684 0.1010228171944618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280046041,20794434887,1,1,"(0.7874677777290344, 0.09270833432674408)","(0.8073532581329346, 0.08397801220417023)",1,1,2.2866363525390625,2.2048492431640625,Fixation,POINT (0.7974105179309845 0.0883431732654572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280054374,20794443220,1,1,"(0.7821033596992493, 0.09886667877435684)","(0.796957790851593, 0.10500034689903259)",1,1,2.2902069091796875,2.1995086669921875,Fixation,POINT (0.7895305752754211 0.1019335128366947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280062708,20794451554,1,1,"(0.7932208776473999, 0.09934385120868683)","(0.8061270713806152, 0.08367357403039932)",1,1,2.3209686279296875,2.2019195556640625,Fixation,POINT (0.7996739745140076 0.0915087126195431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280071041,20794459887,1,1,"(0.79219651222229, 0.10485677421092987)","(0.804269552230835, 0.0911216214299202)",1,1,2.299530029296875,2.1885223388671875,Fixation,POINT (0.7982330322265625 0.097989197820425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280079374,20794468220,1,1,"(0.7915555238723755, 0.11373237520456314)","(0.8134393692016602, 0.10107304900884628)",1,1,2.33203125,2.207550048828125,Fixation,POINT (0.8024974465370178 0.1074027121067047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280087708,20794476554,1,1,"(0.7892205119132996, 0.11840682476758957)","(0.798615038394928, 0.10095696151256561)",1,1,2.323471069335937,2.20965576171875,Fixation,POINT (0.7939177751541138 0.1096818931400776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280096046,20794484892,1,1,"(0.7874855399131775, 0.09806471318006516)","(0.804720401763916, 0.07654521614313126)",1,1,2.3199462890625,2.1991729736328125,Fixation,POINT (0.7961029708385468 0.0873049646615982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280104379,20794493225,1,1,"(0.785029947757721, 0.09160903096199036)","(0.8009509444236755, 0.09366989135742188)",1,1,2.33624267578125,2.20062255859375,Fixation,POINT (0.7929904460906982 0.0926394611597061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280112713,20794501559,1,1,"(0.7897431254386902, 0.10815035551786423)","(0.8049997687339783, 0.09493517875671387)",1,1,2.3350982666015625,2.2013397216796875,Fixation,POINT (0.7973714470863342 0.101542767137289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280121046,20794509892,1,1,"(0.786011815071106, 0.11502481997013092)","(0.804878830909729, 0.08587967604398727)",1,1,2.326400756835937,2.2173614501953125,Fixation,POINT (0.7954453229904175 0.1004522480070591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280129379,20794518225,1,1,"(0.791167676448822, 0.10234779864549637)","(0.8017303347587585, 0.10090766847133636)",1,1,2.3172760009765625,2.2163238525390625,Fixation,POINT (0.7964490056037903 0.1016277335584164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280137711,20794526557,1,1,"(0.7896595597267151, 0.09491755813360214)","(0.8014035224914551, 0.08369214087724686)",1,1,2.3343505859375,2.21356201171875,Fixation,POINT (0.7955315411090851 0.0893048495054245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280146044,20794534890,1,1,"(0.7944104671478271, 0.10317856073379517)","(0.8097968101501465, 0.11146535724401474)",1,1,2.317855834960937,2.2273406982421875,Fixation,POINT (0.8021036386489868 0.107321958988905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,7957602,1212280154377,20794543223,1,1,"(0.7858986258506775, 0.11516983062028885)","(0.8092001676559448, 0.09119811654090881)",1,1,2.32733154296875,2.224609375,Fixation,POINT (0.7975493967533112 0.1031839735805988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
