,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setGenJarDir.0,File.0,genJarDir.0,SandProject.0,proj.0,proj.1,getAntProject.0,setProperty.0,"""genJarDir"".0",genJarDir.1,toString.0,SandProject.1,downstream.0,=.0,proj.2,getRequiredBy.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,downstream.1,length.0,i.2,setGenJarDir.1,genJarDir.2,downstream.2,i.3,].0,code,participant_summary
0,136,setGenJarDir,31789275,1211385236006,19899628494,1,1,"(0.24244417250156403, 0.17212305963039398)","(0.24559040367603302, 0.16346986591815948)",1,1,2.267684936523437,2.3453369140625,Fixation,POINT (0.2440172880887985 0.1677964627742767),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385244340,19899636828,1,1,"(0.24058395624160767, 0.16538438200950623)","(0.25321415066719055, 0.18489767611026764)",1,1,2.2853546142578125,2.345855712890625,Fixation,POINT (0.2468990534543991 0.1751410290598869),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385252673,19899645161,1,1,"(0.24587538838386536, 0.16758422553539276)","(0.25395870208740234, 0.18935956060886383)",1,1,2.269500732421875,2.3480987548828125,Fixation,POINT (0.2499170452356338 0.1784718930721283),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385261006,19899653494,1,1,"(0.24960866570472717, 0.18330217897891998)","(0.25790083408355713, 0.19552744925022125)",1,1,2.266448974609375,2.3457489013671875,Fixation,POINT (0.2537547498941422 0.1894148141145706),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385269340,19899661828,1,1,"(0.24468030035495758, 0.19646158814430237)","(0.2590824365615845, 0.18724675476551056)",1,1,2.270126342773437,2.3368072509765625,Fixation,POINT (0.251881368458271 0.1918541714549065),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385277673,19899670161,1,1,"(0.24421873688697815, 0.19059909880161285)","(0.25328561663627625, 0.18926411867141724)",1,1,2.289306640625,2.328720092773437,Fixation,POINT (0.2487521767616272 0.189931608736515),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385286006,19899678494,1,1,"(0.24589240550994873, 0.1839579939842224)","(0.25869420170783997, 0.18183547258377075)",1,1,2.286163330078125,2.319488525390625,Fixation,POINT (0.2522933036088944 0.1828967332839966),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385294340,19899686828,1,1,"(0.24209533631801605, 0.1901341825723648)","(0.253475546836853, 0.18311616778373718)",1,1,2.296844482421875,2.3527984619140625,Fixation,POINT (0.2477854415774345 0.186625175178051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385302673,19899695161,1,1,"(0.2410614937543869, 0.18529602885246277)","(0.25344300270080566, 0.1905055046081543)",1,1,2.2788543701171875,2.3381500244140625,Fixation,POINT (0.2472522482275963 0.1879007667303085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385311006,19899703494,1,1,"(0.24651557207107544, 0.18388329446315765)","(0.24913033843040466, 0.18276864290237427)",1,1,2.30743408203125,2.362884521484375,Fixation,POINT (0.24782295525074 0.183325968682766),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385319340,19899711828,1,1,"(0.24382826685905457, 0.16318385303020477)","(0.2505593001842499, 0.1671404242515564)",1,1,2.255462646484375,2.35699462890625,Fixation,POINT (0.2471937835216522 0.1651621386408806),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385327673,19899720161,1,1,"(0.23711001873016357, 0.1696343570947647)","(0.2555188536643982, 0.1714470088481903)",1,1,2.281341552734375,2.30328369140625,Fixation,POINT (0.2463144361972809 0.1705406829714775),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385336006,19899728494,1,1,"(0.24052543938159943, 0.18780726194381714)","(0.25248298048973083, 0.16832908987998962)",1,1,2.298446655273437,2.337509155273437,Fixation,POINT (0.2465042099356651 0.1780681759119034),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385344340,19899736828,1,1,"(0.24031026661396027, 0.1894802749156952)","(0.2514684498310089, 0.18686941266059875)",1,1,2.2677764892578125,2.334716796875,Fixation,POINT (0.2458893582224846 0.188174843788147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385352673,19899745161,1,1,"(0.24777767062187195, 0.17680545151233673)","(0.2505486011505127, 0.18072570860385895)",1,1,2.2874908447265625,2.3158416748046875,Fixation,POINT (0.2491631358861923 0.1787655800580978),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385361010,19899753498,1,1,"(0.24397118389606476, 0.1746600866317749)","(0.25090286135673523, 0.1628790944814682)",1,1,2.2754364013671875,2.315521240234375,Fixation,POINT (0.2474370226264 0.1687695905566216),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385369344,19899761832,1,1,"(0.24533948302268982, 0.1746484637260437)","(0.25873255729675293, 0.17449326813220978)",1,1,2.283050537109375,2.317596435546875,Fixation,POINT (0.2520360201597214 0.1745708659291267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385377677,19899770165,1,1,"(0.24603459239006042, 0.18453842401504517)","(0.25447577238082886, 0.1801915019750595)",1,1,2.2896728515625,2.329742431640625,Fixation,POINT (0.2502551823854446 0.1823649629950523),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385386011,19899778498,1,1,"(0.24157366156578064, 0.18247349560260773)","(0.25830888748168945, 0.19009770452976227)",1,1,2.265365600585937,2.318466186523437,Fixation,POINT (0.249941274523735 0.186285600066185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385394344,19899786831,1,1,"(0.23582667112350464, 0.19701720774173737)","(0.24405990540981293, 0.1702595055103302)",1,1,2.311004638671875,2.3029937744140625,Fixation,POINT (0.2399432882666588 0.1836383566260338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385402678,19899795165,1,1,"(0.23335513472557068, 0.1872323453426361)","(0.2422153353691101, 0.1789315938949585)",1,1,2.29132080078125,2.2862701416015625,Fixation,POINT (0.2377852350473404 0.1830819696187973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385411011,19899803498,1,1,"(0.2337871938943863, 0.18564538657665253)","(0.23712316155433655, 0.167612686753273)",1,1,2.282257080078125,2.34832763671875,Fixation,POINT (0.2354551777243614 0.1766290366649628),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385419344,19899811831,1,1,"(0.23468658328056335, 0.18625891208648682)","(0.23362727463245392, 0.1641760915517807)",1,1,2.278671264648437,2.323944091796875,Fixation,POINT (0.2341569289565086 0.1752175018191338),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385427678,19899820165,1,1,"(0.23489674925804138, 0.18471775949001312)","(0.23810197412967682, 0.16981711983680725)",1,1,2.2965545654296875,2.306488037109375,Fixation,POINT (0.2364993616938591 0.1772674396634102),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385436011,19899828498,1,1,"(0.23459933698177338, 0.18535025417804718)","(0.24462023377418518, 0.17771512269973755)",1,1,2.2886199951171875,2.29583740234375,Fixation,POINT (0.2396097853779793 0.1815326884388924),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385444345,19899836832,1,1,"(0.23609226942062378, 0.18347111344337463)","(0.24527107179164886, 0.1725846230983734)",1,1,2.286773681640625,2.285614013671875,Fixation,POINT (0.2406816706061363 0.178027868270874),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385452678,19899845165,1,1,"(0.23223701119422913, 0.17617377638816833)","(0.24022556841373444, 0.16510581970214844)",1,1,2.2666473388671875,2.314849853515625,Fixation,POINT (0.2362312898039818 0.1706397980451584),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385461011,19899853498,1,1,"(0.23449911177158356, 0.17360666394233704)","(0.23827706277370453, 0.16426578164100647)",1,1,2.265365600585937,2.317245483398437,Fixation,POINT (0.236388087272644 0.1689362227916718),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385469345,19899861832,1,1,"(0.23718571662902832, 0.17238378524780273)","(0.24055106937885284, 0.16149385273456573)",1,1,2.2642974853515625,2.293853759765625,Fixation,POINT (0.2388683930039406 0.1669388189911842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385477678,19899870165,1,1,"(0.24017108976840973, 0.1525278389453888)","(0.24721160531044006, 0.15910199284553528)",1,1,2.2788238525390625,2.298614501953125,Fixation,POINT (0.2436913475394249 0.155814915895462),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385486011,19899878498,1,1,"(0.24226336181163788, 0.17281831800937653)","(0.2455061376094818, 0.1790696680545807)",1,1,2.241424560546875,2.25714111328125,Fixation,POINT (0.2438847497105598 0.1759439930319786),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385494350,19899886837,1,1,"(0.23970502614974976, 0.17829981446266174)","(0.24757345020771027, 0.18356238305568695)",1,1,2.267913818359375,2.29718017578125,Fixation,POINT (0.24363923817873 0.1809310987591744),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385502683,19899895170,1,1,"(0.2411937266588211, 0.18780559301376343)","(0.24435772001743317, 0.1754804104566574)",1,1,2.235382080078125,2.279159545898437,Fixation,POINT (0.2427757233381271 0.1816430017352104),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385511016,19899903503,1,1,"(0.23947863280773163, 0.18235500156879425)","(0.24088963866233826, 0.16614609956741333)",1,1,2.240875244140625,2.2938385009765625,Fixation,POINT (0.2401841357350349 0.1742505505681038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385519350,19899911837,1,1,"(0.23847773671150208, 0.1717034876346588)","(0.2397594451904297, 0.17410250008106232)",1,1,2.2645416259765625,2.259490966796875,Fixation,POINT (0.2391185909509659 0.1729029938578606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385527683,19899920170,1,1,"(0.23388658463954926, 0.15889160335063934)","(0.24088774621486664, 0.16052085161209106)",1,1,2.241302490234375,2.28570556640625,Fixation,POINT (0.237387165427208 0.1597062274813652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385536016,19899928503,1,1,"(0.23997361958026886, 0.16434656083583832)","(0.24458052217960358, 0.1638990342617035)",1,1,2.248046875,2.2834625244140625,Fixation,POINT (0.2422770708799362 0.1641227975487709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385544349,19899936836,1,1,"(0.24076566100120544, 0.1642010360956192)","(0.23961949348449707, 0.1638181507587433)",1,1,2.239044189453125,2.2787322998046875,Fixation,POINT (0.2401925772428513 0.1640095934271812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385552683,19899945170,1,1,"(0.2445695847272873, 0.16794030368328094)","(0.24921995401382446, 0.16921578347682953)",1,1,2.25341796875,2.2574920654296875,Fixation,POINT (0.2468947693705559 0.1685780435800552),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385561016,19899953503,1,1,"(0.23702187836170197, 0.17548242211341858)","(0.24309507012367249, 0.18516245484352112)",1,1,2.2479705810546875,2.2405548095703125,Fixation,POINT (0.2400584742426872 0.1803224384784698),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385569350,19899961837,1,1,"(0.23840120434761047, 0.18086715042591095)","(0.2493729591369629, 0.17741218209266663)",1,1,2.23565673828125,2.247314453125,Fixation,POINT (0.2438870817422867 0.1791396662592888),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385577683,19899970170,1,1,"(0.23932325839996338, 0.19350311160087585)","(0.2420540601015091, 0.17252497375011444)",1,1,2.23614501953125,2.2662811279296875,Fixation,POINT (0.2406886592507362 0.1830140426754952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385586016,19899978503,1,1,"(0.23901604115962982, 0.16636572778224945)","(0.2509351074695587, 0.1646021157503128)",1,1,2.243255615234375,2.2600555419921875,Fixation,POINT (0.2449755743145943 0.1654839217662811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385611016,19900003503,1,1,"(0.2999989688396454, 0.17729465663433075)","(0.29913997650146484, 0.19270844757556915)",1,1,2.27935791015625,2.263641357421875,Fixation,POINT (0.2995694726705551 0.18500155210495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385619349,19900011836,1,1,"(0.3045072555541992, 0.17640672624111176)","(0.2997007369995117, 0.18163250386714935)",1,1,2.2458648681640625,2.2334442138671875,Fixation,POINT (0.3021039962768555 0.1790196150541306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385627689,19900020176,1,1,"(0.3103995621204376, 0.18001718819141388)","(0.30293571949005127, 0.16951993107795715)",1,1,2.201034545898437,2.23590087890625,Fixation,POINT (0.3066676408052444 0.1747685596346855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385636022,19900028509,1,1,"(0.3057654798030853, 0.17865987122058868)","(0.29739928245544434, 0.16653266549110413)",1,1,2.232040405273437,2.2366180419921875,Fixation,POINT (0.3015823811292648 0.1725962683558464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385644355,19900036842,1,1,"(0.30290552973747253, 0.1750892549753189)","(0.29664701223373413, 0.16581425070762634)",1,1,2.2379608154296875,2.238922119140625,Fixation,POINT (0.2997762709856033 0.1704517528414726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385652689,19900045176,1,1,"(0.3035731017589569, 0.17693620920181274)","(0.2985075116157532, 0.16955623030662537)",1,1,2.225982666015625,2.21343994140625,Fixation,POINT (0.301040306687355 0.1732462197542191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385661023,19900053509,1,1,"(0.30995428562164307, 0.17370809614658356)","(0.29361066222190857, 0.174605131149292)",1,1,2.2352752685546875,2.228790283203125,Fixation,POINT (0.3017824739217758 0.1741566136479378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385669356,19900061842,1,1,"(0.3033299446105957, 0.17615355551242828)","(0.3037482500076294, 0.18348455429077148)",1,1,2.201141357421875,2.225067138671875,Fixation,POINT (0.3035390973091126 0.1798190549015999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385677690,19900070176,1,1,"(0.30234527587890625, 0.1746457815170288)","(0.29690730571746826, 0.18189842998981476)",1,1,2.207015991210937,2.2209625244140625,Fixation,POINT (0.2996262907981873 0.1782721057534218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385686023,19900078509,1,1,"(0.3055722713470459, 0.1931292861700058)","(0.29571014642715454, 0.18461258709430695)",1,1,2.2035369873046875,2.204864501953125,Fixation,POINT (0.3006412088871002 0.1888709366321564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385694356,19900086842,1,1,"(0.2984636425971985, 0.19159235060214996)","(0.29375505447387695, 0.17016734182834625)",1,1,2.1990966796875,2.2172088623046875,Fixation,POINT (0.2961093485355377 0.1808798462152481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385702690,19900095176,1,1,"(0.3026222884654999, 0.1952807754278183)","(0.3026779294013977, 0.16019092500209808)",1,1,2.201034545898437,2.1943817138671875,Fixation,POINT (0.3026501089334488 0.1777358502149582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385711023,19900103509,1,1,"(0.30442604422569275, 0.17310942709445953)","(0.2978789508342743, 0.17926834523677826)",1,1,2.170150756835937,2.1952056884765625,Fixation,POINT (0.3011524975299835 0.1761888861656189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385719356,19900111842,1,1,"(0.3029603958129883, 0.1644027680158615)","(0.3002684414386749, 0.19908404350280762)",1,1,2.1723785400390625,2.203598022460937,Fixation,POINT (0.3016144186258316 0.1817434057593346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385727690,19900120176,1,1,"(0.3024549186229706, 0.16820071637630463)","(0.30391165614128113, 0.17096880078315735)",1,1,2.2008514404296875,2.187225341796875,Fixation,POINT (0.3031832873821258 0.169584758579731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385736023,19900128509,1,1,"(0.3020189702510834, 0.1849435567855835)","(0.30469727516174316, 0.18755604326725006)",1,1,2.169662475585937,2.186737060546875,Fixation,POINT (0.3033581227064133 0.1862498000264168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385744356,19900136842,1,1,"(0.30419373512268066, 0.1841329038143158)","(0.30159667134284973, 0.1810486614704132)",1,1,2.1971588134765625,2.1970367431640625,Fixation,POINT (0.3028952032327652 0.1825907826423645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385752690,19900145176,1,1,"(0.30551859736442566, 0.18795901536941528)","(0.30284687876701355, 0.1675780564546585)",1,1,2.18048095703125,2.1921539306640625,Fixation,POINT (0.3041827380657196 0.1777685359120369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385761027,19900153513,1,1,"(0.30722665786743164, 0.1885421872138977)","(0.2967219054698944, 0.16857586801052094)",1,1,2.1838836669921875,2.19732666015625,Fixation,POINT (0.301974281668663 0.1785590276122093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385769360,19900161846,1,1,"(0.3024693429470062, 0.1801174283027649)","(0.3002835512161255, 0.17948518693447113)",1,1,2.181991577148437,2.1903076171875,Fixation,POINT (0.3013764470815659 0.179801307618618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385777694,19900170180,1,1,"(0.30105945467948914, 0.16652734577655792)","(0.292906790971756, 0.1736910045146942)",1,1,2.1708526611328125,2.1790924072265625,Fixation,POINT (0.2969831228256226 0.1701091751456261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385786027,19900178513,1,1,"(0.3017534911632538, 0.1681954562664032)","(0.29777154326438904, 0.18852680921554565)",1,1,2.1785125732421875,2.17083740234375,Fixation,POINT (0.2997625172138214 0.1783611327409744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385794360,19900186846,1,1,"(0.2985786497592926, 0.18234263360500336)","(0.29559215903282166, 0.18042312562465668)",1,1,2.187484741210937,2.17755126953125,Fixation,POINT (0.2970854043960571 0.18138287961483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385802694,19900195180,1,1,"(0.30606192350387573, 0.18866418302059174)","(0.3023722469806671, 0.1741967648267746)",1,1,2.1665191650390625,2.171966552734375,Fixation,POINT (0.3042170852422714 0.1814304739236832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385811027,19900203513,1,1,"(0.3018636703491211, 0.18829937279224396)","(0.30171674489974976, 0.17972594499588013)",1,1,2.183822631835937,2.16339111328125,Fixation,POINT (0.3017902076244354 0.184012658894062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385819360,19900211846,1,1,"(0.3023357689380646, 0.1752222627401352)","(0.2962663769721985, 0.19100718200206757)",1,1,2.186248779296875,2.1996307373046875,Fixation,POINT (0.2993010729551315 0.1831147223711014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385827694,19900220180,1,1,"(0.3036056160926819, 0.17001289129257202)","(0.29821377992630005, 0.17617331445217133)",1,1,2.1575164794921875,2.1433258056640625,Fixation,POINT (0.300909698009491 0.1730931028723717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385836027,19900228513,1,1,"(0.29790589213371277, 0.17731569707393646)","(0.2922002077102661, 0.16755995154380798)",1,1,2.16192626953125,2.1983184814453125,Fixation,POINT (0.2950530499219894 0.1724378243088722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385844360,19900236846,1,1,"(0.3002520203590393, 0.1778966337442398)","(0.3003859221935272, 0.16422806680202484)",1,1,2.1632080078125,2.180404663085937,Fixation,POINT (0.3003189712762833 0.1710623502731323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385852694,19900245180,1,1,"(0.2962901294231415, 0.18291760981082916)","(0.3005383014678955, 0.18543416261672974)",1,1,2.1744384765625,2.1833648681640625,Fixation,POINT (0.2984142154455185 0.1841758862137794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385861027,19900253513,1,1,"(0.3004958927631378, 0.1847849041223526)","(0.29990074038505554, 0.18767230212688446)",1,1,2.1529998779296875,2.1600494384765625,Fixation,POINT (0.3001983165740967 0.1862286031246185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385869360,19900261846,1,1,"(0.3016763925552368, 0.19086284935474396)","(0.30365291237831116, 0.18268026411533356)",1,1,2.129852294921875,2.1627197265625,Fixation,POINT (0.302664652466774 0.1867715567350388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385877685,19900270171,1,1,"(0.300169438123703, 0.1929142028093338)","(0.2979879081249237, 0.1687530279159546)",1,1,2.1494140625,2.187835693359375,Fixation,POINT (0.2990786731243134 0.1808336153626442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385886019,19900278505,1,1,"(0.3022540807723999, 0.19283267855644226)","(0.29900890588760376, 0.17969150841236115)",1,1,2.1404571533203125,2.1827850341796875,Fixation,POINT (0.3006314933300018 0.1862620934844017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
