,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,swapItems.0,int.0,index.0,int.1,change.0,if.0,index.1,>=.0,0.0,&&.0,index.2,<.0,allItems.0,length.0,&&.1,change.1,>=.1,0.1,&&.2,change.2,<.1,allItems.1,length.1,MenuItem.0,temp.0,=.0,allItems.2,index.3,allItems.3,index.4,=.1,allItems.4,change.3,allItems.5,change.4,=.2,temp.1,code,participant_summary
0,136,swapItems,36634895,1211637745856,20152137339,1,1,"(0.13208845257759094, 0.1600254476070404)","(0.15182840824127197, 0.1325376033782959)",1,1,2.287460327148437,2.2865447998046875,Fixation,POINT (0.1419584304094315 0.1462815254926682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637754189,20152145672,1,1,"(0.13475875556468964, 0.15912629663944244)","(0.1493483930826187, 0.14371897280216217)",1,1,2.27252197265625,2.2950439453125,Fixation,POINT (0.1420535743236542 0.1514226347208023),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637762522,20152154005,1,1,"(0.13769587874412537, 0.1595538705587387)","(0.15427127480506897, 0.14089155197143555)",1,1,2.2860260009765625,2.2831268310546875,Fixation,POINT (0.1459835767745972 0.1502227112650871),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637770855,20152162338,1,1,"(0.1434887796640396, 0.16270498931407928)","(0.14755642414093018, 0.1351034790277481)",1,1,2.271697998046875,2.283294677734375,Fixation,POINT (0.1455226019024849 0.1489042341709137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637779189,20152170672,1,1,"(0.13316208124160767, 0.15585120022296906)","(0.1552877277135849, 0.14050564169883728)",1,1,2.28564453125,2.2694854736328125,Fixation,POINT (0.1442249044775963 0.1481784209609032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637787522,20152179005,1,1,"(0.13685326278209686, 0.1720324158668518)","(0.15112490952014923, 0.12525096535682678)",1,1,2.283355712890625,2.313079833984375,Fixation,POINT (0.143989086151123 0.1486416906118393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637812522,20152204005,1,1,"(0.07222716510295868, 0.14977337419986725)","(0.0857650637626648, 0.1293485462665558)",1,1,2.2793121337890625,2.2608184814453125,Fixation,POINT (0.0789961144328117 0.1395609602332115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637820861,20152212344,1,1,"(0.08046875894069672, 0.15426792204380035)","(0.0935296043753624, 0.12592366337776184)",1,1,2.252960205078125,2.2599029541015625,Fixation,POINT (0.0869991816580296 0.1400957927107811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637829194,20152220677,1,1,"(0.07460790872573853, 0.1680004596710205)","(0.0945495218038559, 0.12463659793138504)",1,1,2.2539215087890625,2.245574951171875,Fixation,POINT (0.0845787152647972 0.1463185288012028),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637837527,20152229010,1,1,"(0.08011697977781296, 0.17280180752277374)","(0.09027601033449173, 0.12838442623615265)",1,1,2.2651824951171875,2.2618865966796875,Fixation,POINT (0.0851964950561523 0.1505931168794632),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637845860,20152237343,1,1,"(0.07548880577087402, 0.1565370112657547)","(0.09691856056451797, 0.12843424081802368)",1,1,2.25823974609375,2.2613525390625,Fixation,POINT (0.086203683167696 0.1424856260418892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637854194,20152245677,1,1,"(0.07298918813467026, 0.14840583503246307)","(0.0942830890417099, 0.13483574986457825)",1,1,2.271270751953125,2.2508544921875,Fixation,POINT (0.0836361385881901 0.1416207924485207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637862528,20152254010,1,1,"(0.07222843170166016, 0.1569158434867859)","(0.08629126846790314, 0.12814004719257355)",1,1,2.2631988525390625,2.2459716796875,Fixation,POINT (0.0792598500847816 0.1425279453396797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637870861,20152262343,1,1,"(0.07033953070640564, 0.180778369307518)","(0.09344223886728287, 0.14306087791919708)",1,1,2.26043701171875,2.2546539306640625,Fixation,POINT (0.0818908847868442 0.1619196236133575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637879195,20152270677,1,1,"(0.07324209809303284, 0.18269391357898712)","(0.08762349933385849, 0.1348075121641159)",1,1,2.2594757080078125,2.246612548828125,Fixation,POINT (0.0804327987134457 0.1587507128715515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637887528,20152279010,1,1,"(0.07921559363603592, 0.17587600648403168)","(0.08677705377340317, 0.13224859535694122)",1,1,2.242782592773437,2.25640869140625,Fixation,POINT (0.0829963237047195 0.1540623009204864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637895861,20152287343,1,1,"(0.08797390013933182, 0.16619816422462463)","(0.08676581084728241, 0.13439995050430298)",1,1,2.28167724609375,2.2279510498046875,Fixation,POINT (0.0873698554933071 0.1502990573644638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637904195,20152295677,1,1,"(0.08381710201501846, 0.17185203731060028)","(0.08364296704530716, 0.1306494176387787)",1,1,2.2600555419921875,2.22589111328125,Fixation,POINT (0.0837300345301628 0.1512507274746895),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637912528,20152304010,1,1,"(0.0766076147556305, 0.17230655252933502)","(0.08254338055849075, 0.12970606982707977)",1,1,2.2548980712890625,2.265777587890625,Fixation,POINT (0.0795754976570606 0.1510063111782074),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637920861,20152312343,1,1,"(0.0733586922287941, 0.17514315247535706)","(0.08647554367780685, 0.1353498250246048)",1,1,2.26800537109375,2.243621826171875,Fixation,POINT (0.0799171179533005 0.1552464887499809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637929195,20152320677,1,1,"(0.07216285914182663, 0.15711212158203125)","(0.08948943018913269, 0.12396205961704254)",1,1,2.266387939453125,2.25537109375,Fixation,POINT (0.0808261446654797 0.1405370905995369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637937528,20152329010,1,1,"(0.07482147961854935, 0.15954439342021942)","(0.09322397410869598, 0.13238376379013062)",1,1,2.272567749023437,2.254547119140625,Fixation,POINT (0.0840227268636227 0.145964078605175),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637945864,20152337346,1,1,"(0.07813257724046707, 0.16787123680114746)","(0.08591524511575699, 0.14328999817371368)",1,1,2.235702514648437,2.2493438720703125,Fixation,POINT (0.082023911178112 0.1555806174874306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637954198,20152345680,1,1,"(0.07430440932512283, 0.1670612096786499)","(0.09081636369228363, 0.14125896990299225)",1,1,2.2945098876953125,2.25164794921875,Fixation,POINT (0.0825603865087032 0.1541600897908211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637962531,20152354013,1,1,"(0.07496912032365799, 0.16874666512012482)","(0.09459581226110458, 0.15002116560935974)",1,1,2.28326416015625,2.2501678466796875,Fixation,POINT (0.0847824662923813 0.1593839153647423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637970864,20152362346,1,1,"(0.08275873214006424, 0.1593981385231018)","(0.10632364451885223, 0.1463136374950409)",1,1,2.28057861328125,2.278472900390625,Fixation,POINT (0.0945411883294582 0.1528558880090714),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211637995864,20152387346,1,1,"(0.15482796728610992, 0.13669459521770477)","(0.17270688712596893, 0.12211833149194717)",1,1,2.30322265625,2.3225555419921875,Fixation,POINT (0.1637674272060394 0.129406463354826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638004198,20152395680,1,1,"(0.15723983943462372, 0.13677962124347687)","(0.17233417928218842, 0.12406400591135025)",1,1,2.3114166259765625,2.2903594970703125,Fixation,POINT (0.1647870093584061 0.1304218135774136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638012531,20152404013,1,1,"(0.1536562293767929, 0.14170406758785248)","(0.1710604578256607, 0.12199431657791138)",1,1,2.3104248046875,2.278472900390625,Fixation,POINT (0.1623583436012268 0.1318491920828819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638020864,20152412346,1,1,"(0.16247247159481049, 0.14203767478466034)","(0.17024032771587372, 0.10945643484592438)",1,1,2.2975616455078125,2.266876220703125,Fixation,POINT (0.1663563996553421 0.1257470548152924),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638029198,20152420680,1,1,"(0.16612039506435394, 0.12829157710075378)","(0.1720513552427292, 0.12424024939537048)",1,1,2.3047332763671875,2.282257080078125,Fixation,POINT (0.1690858751535416 0.1262659132480621),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638037531,20152429013,1,1,"(0.15648013353347778, 0.13716603815555573)","(0.17389756441116333, 0.12643224000930786)",1,1,2.2962646484375,2.275787353515625,Fixation,POINT (0.1651888489723206 0.1317991390824318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638045864,20152437346,1,1,"(0.15851186215877533, 0.14309774339199066)","(0.16773748397827148, 0.11009752750396729)",1,1,2.3130340576171875,2.290924072265625,Fixation,POINT (0.1631246730685234 0.126597635447979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638054198,20152445680,1,1,"(0.16366839408874512, 0.13420791923999786)","(0.15873295068740845, 0.1189044639468193)",1,1,2.29791259765625,2.2827606201171875,Fixation,POINT (0.1612006723880768 0.1265561915934086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638062531,20152454013,1,1,"(0.1538449227809906, 0.13351498544216156)","(0.1715894639492035, 0.11781973391771317)",1,1,2.2841796875,2.274520874023437,Fixation,POINT (0.162717193365097 0.1256673596799374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638070866,20152462348,1,1,"(0.1619093269109726, 0.13426460325717926)","(0.17134031653404236, 0.12157326936721802)",1,1,2.315093994140625,2.2617950439453125,Fixation,POINT (0.1666248217225075 0.1279189363121986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638079204,20152470686,1,1,"(0.16498224437236786, 0.1440245509147644)","(0.1683487445116043, 0.1244078055024147)",1,1,2.296112060546875,2.2878570556640625,Fixation,POINT (0.1666654944419861 0.1342161782085896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638087535,20152479017,1,1,"(0.15214374661445618, 0.13292065262794495)","(0.172112837433815, 0.11443790793418884)",1,1,2.314605712890625,2.2774200439453125,Fixation,POINT (0.1621282920241356 0.1236792802810669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638112538,20152504019,1,1,"(0.07461108267307281, 0.13661794364452362)","(0.09793879836797714, 0.09858683496713638)",1,1,2.298553466796875,2.2588043212890625,Fixation,POINT (0.086274940520525 0.11760238930583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638120871,20152512352,1,1,"(0.08787433803081512, 0.1424669623374939)","(0.10376141965389252, 0.12505441904067993)",1,1,2.276718139648437,2.260116577148437,Fixation,POINT (0.0958178788423538 0.1337606906890869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638129205,20152520686,1,1,"(0.07946394383907318, 0.12780456244945526)","(0.09737898409366608, 0.11931952089071274)",1,1,2.2771453857421875,2.24468994140625,Fixation,POINT (0.0884214639663696 0.123562041670084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638137538,20152529019,1,1,"(0.07737433165311813, 0.1334894746541977)","(0.09877532720565796, 0.11940881609916687)",1,1,2.299285888671875,2.28173828125,Fixation,POINT (0.088074829429388 0.1264491453766823),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638145871,20152537352,1,1,"(0.07998599857091904, 0.13899856805801392)","(0.09712512046098709, 0.13073080778121948)",1,1,2.2732391357421875,2.2926025390625,Fixation,POINT (0.0885555595159531 0.1348646879196167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638154205,20152545686,1,1,"(0.08610416203737259, 0.1322297751903534)","(0.09151577204465866, 0.12837794423103333)",1,1,2.31060791015625,2.2926025390625,Fixation,POINT (0.0888099670410156 0.1303038597106934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638162538,20152554019,1,1,"(0.08544277399778366, 0.13275474309921265)","(0.09203456342220306, 0.13026092946529388)",1,1,2.294921875,2.259124755859375,Fixation,POINT (0.0887386687099934 0.1315078362822533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638170871,20152562352,1,1,"(0.08252297341823578, 0.12911450862884521)","(0.0867650955915451, 0.12025576829910278)",1,1,2.303329467773437,2.2548980712890625,Fixation,POINT (0.0846440345048904 0.124685138463974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638179205,20152570686,1,1,"(0.07675119489431381, 0.12902307510375977)","(0.08802445977926254, 0.11977959424257278)",1,1,2.315292358398437,2.28271484375,Fixation,POINT (0.0823878273367882 0.1244013346731663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638187538,20152579019,1,1,"(0.08175124228000641, 0.1423884928226471)","(0.10042642056941986, 0.11966307461261749)",1,1,2.28668212890625,2.2591705322265625,Fixation,POINT (0.0910888314247131 0.1310257837176323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638195871,20152587352,1,1,"(0.08606790006160736, 0.14106887578964233)","(0.1007087379693985, 0.12011580169200897)",1,1,2.2998504638671875,2.286972045898437,Fixation,POINT (0.0933883190155029 0.1305923387408256),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638204205,20152595686,1,1,"(0.07876981049776077, 0.13277208805084229)","(0.09748505800962448, 0.12191926687955856)",1,1,2.318588256835937,2.29241943359375,Fixation,POINT (0.0881274342536926 0.1273456774652004),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638212544,20152604025,1,1,"(0.08202444761991501, 0.1304209679365158)","(0.09634526073932648, 0.12575401365756989)",1,1,2.273101806640625,2.2704010009765625,Fixation,POINT (0.0891848541796207 0.1280874907970428),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638220877,20152612358,1,1,"(0.08410607278347015, 0.13770873844623566)","(0.10200542956590652, 0.11857060343027115)",1,1,2.289459228515625,2.2783355712890625,Fixation,POINT (0.0930557511746883 0.1281396709382534),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638229211,20152620692,1,1,"(0.08160094916820526, 0.14863242208957672)","(0.10230131447315216, 0.12575797736644745)",1,1,2.2805633544921875,2.315292358398437,Fixation,POINT (0.0919511318206787 0.1371951997280121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638237544,20152629025,1,1,"(0.08462979644536972, 0.13596196472644806)","(0.09983155876398087, 0.11465208977460861)",1,1,2.3238983154296875,2.281234741210937,Fixation,POINT (0.0922306776046753 0.1253070272505283),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638245877,20152637358,1,1,"(0.07843200862407684, 0.1451359987258911)","(0.09464464336633682, 0.11020570993423462)",1,1,2.297515869140625,2.306243896484375,Fixation,POINT (0.0865383259952068 0.1276708543300629),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638254211,20152645692,1,1,"(0.07938119024038315, 0.14626933634281158)","(0.10140889883041382, 0.11178014427423477)",1,1,2.30706787109375,2.273544311523437,Fixation,POINT (0.0903950445353985 0.1290247403085232),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638262544,20152654025,1,1,"(0.08221114426851273, 0.13811804354190826)","(0.09247267991304398, 0.11746654659509659)",1,1,2.3159332275390625,2.281890869140625,Fixation,POINT (0.0873419120907784 0.1277922950685024),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638270877,20152662358,1,1,"(0.07810807228088379, 0.14157254993915558)","(0.09583108127117157, 0.10728951543569565)",1,1,2.293609619140625,2.311492919921875,Fixation,POINT (0.0869695767760277 0.1244310326874256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638279213,20152670694,1,1,"(0.07964799553155899, 0.14093703031539917)","(0.0957917645573616, 0.11064667999744415)",1,1,2.306060791015625,2.311431884765625,Fixation,POINT (0.0877198800444603 0.1257918551564217),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638287544,20152679025,1,1,"(0.07800044119358063, 0.1389879435300827)","(0.09396419674158096, 0.11009304225444794)",1,1,2.320175170898437,2.307647705078125,Fixation,POINT (0.0859823189675808 0.1245404928922653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638295879,20152687360,1,1,"(0.07736542820930481, 0.14890632033348083)","(0.09732859581708908, 0.10747729241847992)",1,1,2.3006744384765625,2.3124237060546875,Fixation,POINT (0.087347012013197 0.1281918063759804),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638304213,20152695694,1,1,"(0.08781299740076065, 0.1484740674495697)","(0.10179062187671661, 0.11599026620388031)",1,1,2.3115692138671875,2.32122802734375,Fixation,POINT (0.0948018096387386 0.132232166826725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638320879,20152712360,1,1,"(0.10805211216211319, 0.14252521097660065)","(0.12061065435409546, 0.10379593819379807)",1,1,2.3480987548828125,2.32684326171875,Fixation,POINT (0.1143313832581043 0.1231605745851994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638329213,20152720694,1,1,"(0.1007360890507698, 0.1436978578567505)","(0.11994058638811111, 0.09509924799203873)",1,1,2.302398681640625,2.346771240234375,Fixation,POINT (0.1103383377194405 0.1193985529243946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638337546,20152729027,1,1,"(0.1044687032699585, 0.14955808222293854)","(0.12675654888153076, 0.09929180890321732)",1,1,2.3341827392578125,2.3238067626953125,Fixation,POINT (0.1156126260757446 0.1244249455630779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638345884,20152737365,1,1,"(0.10140586644411087, 0.15461301803588867)","(0.12282349169254303, 0.1058274358510971)",1,1,2.339935302734375,2.3217926025390625,Fixation,POINT (0.112114679068327 0.1302202269434929),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638354221,20152745701,1,1,"(0.10318665206432343, 0.13316461443901062)","(0.12576095759868622, 0.1089264526963234)",1,1,2.3307037353515625,2.319122314453125,Fixation,POINT (0.1144738048315048 0.121045533567667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638362554,20152754034,1,1,"(0.10602176189422607, 0.141741082072258)","(0.1251886934041977, 0.1033024936914444)",1,1,2.334442138671875,2.318359375,Fixation,POINT (0.1156052276492119 0.1225217878818512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638370887,20152762367,1,1,"(0.10050304234027863, 0.14586733281612396)","(0.1209920346736908, 0.11396612226963043)",1,1,2.3639373779296875,2.3246002197265625,Fixation,POINT (0.1107475385069847 0.1299167275428772),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638379221,20152770701,1,1,"(0.0977371335029602, 0.1360315978527069)","(0.12127247452735901, 0.09968016296625137)",1,1,2.3368682861328125,2.339202880859375,Fixation,POINT (0.1095048040151596 0.1178558804094791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638387554,20152779034,1,1,"(0.10781018435955048, 0.15238191187381744)","(0.12338995933532715, 0.08670624345541)",1,1,2.3322906494140625,2.305160522460937,Fixation,POINT (0.1156000718474388 0.1195440776646137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638395887,20152787367,1,1,"(0.10258608311414719, 0.15524180233478546)","(0.11636020243167877, 0.10674324631690979)",1,1,2.32501220703125,2.325164794921875,Fixation,POINT (0.109473142772913 0.1309925243258476),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638404220,20152795700,1,1,"(0.10555505752563477, 0.14269013702869415)","(0.12318112701177597, 0.09251812100410461)",1,1,2.342193603515625,2.3299102783203125,Fixation,POINT (0.1143680922687054 0.1176041290163994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211638412546,20152804026,1,1,"(0.09984764456748962, 0.15484653413295746)","(0.12282617390155792, 0.09922797977924347)",1,1,2.3461151123046875,2.329132080078125,Fixation,POINT (0.1113369092345238 0.1270372569561005),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
