,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Map.0,asMap.0,Map.1,map.0,=.0,new.0,HashMap.0,"// map put ""org_id"" org_id.200",map.1,put.0,"""startDate"".0",start_date.0,map.2,put.1,"""endDate"".0",end_date.0,if.0,this.0,organization.0,!=.0,nan.0,map.3,put.2,"""organization"".0",this.1,organization.1,acronym.0,map.4,put.3,"""type"".0",this.2,isVisitor.0,?.0,"""Visitor"".0",:.0,"""Employee"".0",// return new JSONObject map.201,return.0,map.5,prewritten,accurate,missing,unnecessary,readable,code
0,136,asMap,22624602,1208919157690,17433559184,1,1,"(0.6536474823951721, 0.21112720668315887)","(0.6626604199409485, 0.2405223399400711)",1,1,2.2412872314453125,2.199325561523437,Fixation,POINT (0.6581539511680603 0.225824773311615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919166023,17433567517,1,1,"(0.6513513922691345, 0.22118334472179413)","(0.6639350056648254, 0.2398860603570938)",1,1,2.216659545898437,2.227890014648437,Fixation,POINT (0.65764319896698 0.230534702539444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919174357,17433575851,1,1,"(0.6584302186965942, 0.21440911293029785)","(0.6640642285346985, 0.23188181221485138)",1,1,2.216583251953125,2.217132568359375,Fixation,POINT (0.6612472236156464 0.2231454625725746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919182690,17433584184,1,1,"(0.6559760570526123, 0.21912303566932678)","(0.6594800353050232, 0.24368654191493988)",1,1,2.216171264648437,2.2008209228515625,Fixation,POINT (0.6577280461788177 0.2314047887921333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919191023,17433592517,1,1,"(0.6564376950263977, 0.22427864372730255)","(0.6641788482666016, 0.23732031881809235)",1,1,2.1915435791015625,2.2183074951171875,Fixation,POINT (0.6603082716464996 0.2307994812726974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919199357,17433600851,1,1,"(0.6570169925689697, 0.21136805415153503)","(0.6585071086883545, 0.24416989088058472)",1,1,2.2332000732421875,2.2130279541015625,Fixation,POINT (0.6577620506286621 0.2277689725160599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919207690,17433609184,1,1,"(0.6598054766654968, 0.21117126941680908)","(0.6647388339042664, 0.23700612783432007)",1,1,2.19903564453125,2.221710205078125,Fixation,POINT (0.6622721552848816 0.2240886986255646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919216023,17433617517,1,1,"(0.6513701677322388, 0.21588866412639618)","(0.6570101380348206, 0.2312392145395279)",1,1,2.194076538085937,2.24017333984375,Fixation,POINT (0.6541901528835297 0.223563939332962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919224357,17433625851,1,1,"(0.6577275395393372, 0.21615594625473022)","(0.6617603898048401, 0.23983022570610046)",1,1,2.2137603759765625,2.190582275390625,Fixation,POINT (0.6597439646720886 0.2279930859804153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919232690,17433634184,1,1,"(0.6542347073554993, 0.22207695245742798)","(0.6631196737289429, 0.23069490492343903)",1,1,2.2538604736328125,2.21270751953125,Fixation,POINT (0.6586771905422211 0.2263859286904335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919241024,17433642518,1,1,"(0.6505330801010132, 0.2200886309146881)","(0.6633813977241516, 0.22881685197353363)",1,1,2.234588623046875,2.203475952148437,Fixation,POINT (0.6569572389125824 0.2244527414441109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919249357,17433650851,1,1,"(0.6557448506355286, 0.22126935422420502)","(0.6645296812057495, 0.2428988516330719)",1,1,2.2375030517578125,2.185882568359375,Fixation,POINT (0.660137265920639 0.2320841029286385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919257690,17433659184,1,1,"(0.6516100168228149, 0.21777662634849548)","(0.6603519916534424, 0.23608332872390747)",1,1,2.22979736328125,2.2318115234375,Fixation,POINT (0.6559810042381287 0.2269299775362015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919266024,17433667518,1,1,"(0.6561750769615173, 0.21616433560848236)","(0.6586745977401733, 0.23996320366859436)",1,1,2.2030487060546875,2.2011260986328125,Fixation,POINT (0.6574248373508453 0.2280637696385384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919274359,17433675853,1,1,"(0.6527641415596008, 0.22425375878810883)","(0.6619352698326111, 0.24016256630420685)",1,1,2.236923217773437,2.222900390625,Fixation,POINT (0.657349705696106 0.2322081625461578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919282696,17433684190,1,1,"(0.6581690311431885, 0.21206192672252655)","(0.6612311005592346, 0.24460828304290771)",1,1,2.236328125,2.227783203125,Fixation,POINT (0.6597000658512115 0.2283351048827171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919291030,17433692524,1,1,"(0.657451868057251, 0.21159815788269043)","(0.6651535630226135, 0.24040813744068146)",1,1,2.266845703125,2.203842163085937,Fixation,POINT (0.6613027155399323 0.2260031476616859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919299361,17433700855,1,1,"(0.6553287506103516, 0.21847544610500336)","(0.658069372177124, 0.2457631230354309)",1,1,2.23480224609375,2.227279663085937,Fixation,POINT (0.6566990613937378 0.2321192845702171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919307694,17433709188,1,1,"(0.6548283100128174, 0.22592483460903168)","(0.656393826007843, 0.2535955011844635)",1,1,2.2633056640625,2.252349853515625,Fixation,POINT (0.6556110680103302 0.2397601678967476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919316028,17433717522,1,1,"(0.6515794992446899, 0.228563591837883)","(0.6574808359146118, 0.23713438212871552)",1,1,2.26171875,2.2318572998046875,Fixation,POINT (0.6545301675796509 0.2328489869832993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919324363,17433725857,1,1,"(0.6515525579452515, 0.2291141152381897)","(0.6617692112922668, 0.24551784992218018)",1,1,2.257843017578125,2.229522705078125,Fixation,POINT (0.6566608846187592 0.2373159825801849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919332696,17433734190,1,1,"(0.6520963311195374, 0.21179887652397156)","(0.6585533022880554, 0.24626286327838898)",1,1,2.2310791015625,2.2320098876953125,Fixation,POINT (0.6553248167037964 0.2290308699011803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919341030,17433742524,1,1,"(0.6574739813804626, 0.22424976527690887)","(0.6647481918334961, 0.23618058860301971)",1,1,2.2518310546875,2.1951446533203125,Fixation,POINT (0.6611110866069794 0.2302151769399643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919349363,17433750857,1,1,"(0.6570062041282654, 0.21380221843719482)","(0.662082850933075, 0.23838523030281067)",1,1,2.256805419921875,2.2282257080078125,Fixation,POINT (0.6595445275306702 0.2260937243700028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919357696,17433759190,1,1,"(0.6548774242401123, 0.2208113670349121)","(0.6684715747833252, 0.2434537410736084)",1,1,2.255401611328125,2.2005767822265625,Fixation,POINT (0.6616744995117188 0.2321325540542602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919366027,17433767521,1,1,"(0.6530392169952393, 0.21788902580738068)","(0.6617018580436707, 0.2402041107416153)",1,1,2.24822998046875,2.2382049560546875,Fixation,POINT (0.657370537519455 0.229046568274498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919374361,17433775855,1,1,"(0.651746928691864, 0.21787847578525543)","(0.6603883504867554, 0.24491015076637268)",1,1,2.246810913085937,2.242462158203125,Fixation,POINT (0.6560676395893097 0.2313943132758141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919382696,17433784190,1,1,"(0.6555094718933105, 0.22636541724205017)","(0.6618310809135437, 0.24051465094089508)",1,1,2.2487335205078125,2.2234344482421875,Fixation,POINT (0.6586702764034271 0.2334400340914726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919391029,17433792523,1,1,"(0.6499089598655701, 0.22166240215301514)","(0.6624525189399719, 0.23804952204227448)",1,1,2.226913452148437,2.2234039306640625,Fixation,POINT (0.656180739402771 0.2298559620976448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919399363,17433800857,1,1,"(0.6528958082199097, 0.22099055349826813)","(0.6597982048988342, 0.25028231739997864)",1,1,2.25164794921875,2.224578857421875,Fixation,POINT (0.656347006559372 0.2356364354491234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919407700,17433809194,1,1,"(0.6557404398918152, 0.2271142154932022)","(0.6610050797462463, 0.24730649590492249)",1,1,2.2664031982421875,2.2312469482421875,Fixation,POINT (0.6583727598190308 0.2372103556990624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919416033,17433817527,1,1,"(0.6535499095916748, 0.21714790165424347)","(0.6584770679473877, 0.2425968497991562)",1,1,2.256378173828125,2.197662353515625,Fixation,POINT (0.6560134887695312 0.2298723757266998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919424367,17433825861,1,1,"(0.6538500189781189, 0.22466345131397247)","(0.6604397892951965, 0.2428843379020691)",1,1,2.2576904296875,2.2412872314453125,Fixation,POINT (0.6571449041366577 0.2337738946080208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919432700,17433834194,1,1,"(0.6507877111434937, 0.22910313308238983)","(0.6597095131874084, 0.2408696562051773)",1,1,2.2896270751953125,2.20379638671875,Fixation,POINT (0.655248612165451 0.2349863946437836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919441031,17433842525,1,1,"(0.6514201760292053, 0.21967707574367523)","(0.6601921916007996, 0.23552531003952026)",1,1,2.240020751953125,2.2238922119140625,Fixation,POINT (0.6558061838150024 0.2276011928915978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919449365,17433850859,1,1,"(0.6551051735877991, 0.21569116413593292)","(0.6590364575386047, 0.24397557973861694)",1,1,2.2868194580078125,2.2384033203125,Fixation,POINT (0.6570708155632019 0.2298333719372749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919457698,17433859192,1,1,"(0.6552358865737915, 0.22863517701625824)","(0.6560415029525757, 0.24099315702915192)",1,1,2.2716827392578125,2.251205444335937,Fixation,POINT (0.6556386947631836 0.2348141670227051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919466033,17433867527,1,1,"(0.6546285152435303, 0.23075136542320251)","(0.6579800248146057, 0.24467194080352783)",1,1,2.279022216796875,2.23040771484375,Fixation,POINT (0.656304270029068 0.2377116531133652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919474367,17433875861,1,1,"(0.6493576169013977, 0.23734831809997559)","(0.659724771976471, 0.24315649271011353)",1,1,2.3095245361328125,2.23931884765625,Fixation,POINT (0.6545411944389343 0.2402524054050446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919482701,17433884194,1,1,"(0.6520997881889343, 0.2367475926876068)","(0.656312108039856, 0.254129022359848)",1,1,2.2986602783203125,2.25653076171875,Fixation,POINT (0.6542059481143951 0.2454383075237274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919491034,17433892527,1,1,"(0.6506735682487488, 0.22956815361976624)","(0.6572147607803345, 0.2405868023633957)",1,1,2.288787841796875,2.2139892578125,Fixation,POINT (0.6539441645145416 0.235077477991581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919499366,17433900859,1,1,"(0.6529480218887329, 0.23168730735778809)","(0.6609522700309753, 0.2451533079147339)",1,1,2.288848876953125,2.25384521484375,Fixation,POINT (0.6569501459598541 0.238420307636261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919507699,17433909192,1,1,"(0.6525652408599854, 0.2300599366426468)","(0.6628135442733765, 0.24399566650390625)",1,1,2.2840576171875,2.24432373046875,Fixation,POINT (0.6576893925666809 0.2370278015732765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919516034,17433917527,1,1,"(0.6504940390586853, 0.22731594741344452)","(0.659885823726654, 0.24113525450229645)",1,1,2.2822723388671875,2.24774169921875,Fixation,POINT (0.6551899313926697 0.2342256009578705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919524368,17433925861,1,1,"(0.6560623645782471, 0.2207445502281189)","(0.6609522104263306, 0.23737318813800812)",1,1,2.2799224853515625,2.2482147216796875,Fixation,POINT (0.6585072875022888 0.2290588691830635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919532701,17433934194,1,1,"(0.6487135887145996, 0.2204584777355194)","(0.6549717783927917, 0.24363574385643005)",1,1,2.296859741210937,2.2761993408203125,Fixation,POINT (0.6518426835536957 0.2320471107959747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919541041,17433942534,1,1,"(0.6515563726425171, 0.22698789834976196)","(0.6563292145729065, 0.24286392331123352)",1,1,2.319183349609375,2.255111694335937,Fixation,POINT (0.6539427936077118 0.2349259108304977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919549375,17433950868,1,1,"(0.6634688973426819, 0.21512827277183533)","(0.6757488250732422, 0.23016142845153809)",1,1,2.3220367431640625,2.2854461669921875,Fixation,POINT (0.669608861207962 0.2226448506116867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919566041,17433967534,1,1,"(0.7179840803146362, 0.22483837604522705)","(0.7254588603973389, 0.23346363008022308)",1,1,2.313446044921875,2.2152862548828125,Fixation,POINT (0.7217214703559875 0.2291510030627251),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919574375,17433975868,1,1,"(0.718682587146759, 0.20975743234157562)","(0.7292661666870117, 0.2267283797264099)",1,1,2.319915771484375,2.243194580078125,Fixation,POINT (0.7239743769168854 0.2182429060339928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919582708,17433984201,1,1,"(0.712992250919342, 0.20826156437397003)","(0.7281001806259155, 0.2323867231607437)",1,1,2.307968139648437,2.247055053710937,Fixation,POINT (0.7205462157726288 0.2203241437673569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919591041,17433992534,1,1,"(0.7228570580482483, 0.2140933871269226)","(0.7283126711845398, 0.2245713770389557)",1,1,2.31964111328125,2.2147674560546875,Fixation,POINT (0.725584864616394 0.2193323820829392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919599375,17434000868,1,1,"(0.7195086479187012, 0.21591268479824066)","(0.7291578054428101, 0.22152364253997803)",1,1,2.3160858154296875,2.2414093017578125,Fixation,POINT (0.7243332266807556 0.2187181636691093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919607708,17434009201,1,1,"(0.7178186774253845, 0.20927605032920837)","(0.7302615642547607, 0.2256484478712082)",1,1,2.318222045898437,2.23248291015625,Fixation,POINT (0.7240401208400726 0.2174622491002083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919616041,17434017534,1,1,"(0.7235316038131714, 0.1953074038028717)","(0.7333738207817078, 0.21576078236103058)",1,1,2.3123779296875,2.254638671875,Fixation,POINT (0.7284527122974396 0.2055340930819511),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919624375,17434025868,1,1,"(0.7173070311546326, 0.2094164937734604)","(0.7309326529502869, 0.22352442145347595)",1,1,2.326416015625,2.23577880859375,Fixation,POINT (0.7241198420524597 0.2164704576134682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919632708,17434034201,1,1,"(0.7180812954902649, 0.2127569019794464)","(0.7318915724754333, 0.22472696006298065)",1,1,2.343780517578125,2.23968505859375,Fixation,POINT (0.7249864339828491 0.2187419310212135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919641041,17434042534,1,1,"(0.7123124599456787, 0.21126753091812134)","(0.7263209223747253, 0.22628527879714966)",1,1,2.32867431640625,2.2378387451171875,Fixation,POINT (0.719316691160202 0.2187764048576355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919649373,17434050866,1,1,"(0.7161622047424316, 0.20426571369171143)","(0.7239465713500977, 0.22645215690135956)",1,1,2.2961578369140625,2.255706787109375,Fixation,POINT (0.7200543880462646 0.2153589352965355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919657706,17434059199,1,1,"(0.719599723815918, 0.21035021543502808)","(0.7262679934501648, 0.22354315221309662)",1,1,2.347808837890625,2.23480224609375,Fixation,POINT (0.7229338586330414 0.2169466838240624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919666039,17434067532,1,1,"(0.7176257967948914, 0.22025834023952484)","(0.7241271138191223, 0.22824084758758545)",1,1,2.3419189453125,2.238998413085937,Fixation,POINT (0.7208764553070068 0.2242495939135552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919674377,17434075870,1,1,"(0.7221860289573669, 0.2039208859205246)","(0.7299171686172485, 0.22070974111557007)",1,1,2.33380126953125,2.2512664794921875,Fixation,POINT (0.7260515987873077 0.2123153135180473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919682710,17434084203,1,1,"(0.718612790107727, 0.20906342566013336)","(0.729083776473999, 0.22889553010463715)",1,1,2.3255615234375,2.2796173095703125,Fixation,POINT (0.723848283290863 0.2189794778823852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919691043,17434092536,1,1,"(0.7217570543289185, 0.20246964693069458)","(0.7355051636695862, 0.21786344051361084)",1,1,2.330352783203125,2.252105712890625,Fixation,POINT (0.7286311089992523 0.2101665437221527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919699376,17434100869,1,1,"(0.7194737792015076, 0.20006373524665833)","(0.7277857065200806, 0.22316470742225647)",1,1,2.303680419921875,2.272735595703125,Fixation,POINT (0.7236297428607941 0.2116142213344574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919707712,17434109205,1,1,"(0.716873288154602, 0.21103915572166443)","(0.728323221206665, 0.23024596273899078)",1,1,2.3226776123046875,2.24884033203125,Fixation,POINT (0.7225982546806335 0.2206425592303276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919716045,17434117538,1,1,"(0.7187343239784241, 0.21641643345355988)","(0.7258880138397217, 0.22552885115146637)",1,1,2.3279266357421875,2.289337158203125,Fixation,POINT (0.7223111689090729 0.2209726423025131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919724379,17434125872,1,1,"(0.7225996255874634, 0.20163597166538239)","(0.7223296761512756, 0.2253355234861374)",1,1,2.3398590087890625,2.276473999023437,Fixation,POINT (0.7224646508693695 0.2134857475757599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919732712,17434134205,1,1,"(0.7195136547088623, 0.2036605179309845)","(0.7276261448860168, 0.22489503026008606)",1,1,2.32550048828125,2.25482177734375,Fixation,POINT (0.7235698997974396 0.2142777740955353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919741045,17434142538,1,1,"(0.7266026139259338, 0.19881495833396912)","(0.7328904867172241, 0.21569357812404633)",1,1,2.3636016845703125,2.2657928466796875,Fixation,POINT (0.729746550321579 0.2072542682290077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919749379,17434150872,1,1,"(0.7233753204345703, 0.20801684260368347)","(0.7319178581237793, 0.22095763683319092)",1,1,2.34368896484375,2.266632080078125,Fixation,POINT (0.7276465892791748 0.2144872397184372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919757710,17434159203,1,1,"(0.7192000150680542, 0.2033071219921112)","(0.7287910580635071, 0.21900393068790436)",1,1,2.358505249023437,2.28009033203125,Fixation,POINT (0.7239955365657806 0.2111555263400078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,asMap,22624602,1208919774377,17434175870,1,1,"(0.6761252880096436, 0.22674068808555603)","(0.6864626407623291, 0.2405526340007782)",1,1,2.421356201171875,2.3391876220703125,Fixation,POINT (0.6812939643859863 0.2336466610431671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919782710,17434184203,1,1,"(0.6868283152580261, 0.2276654839515686)","(0.6952423453330994, 0.2409350723028183)",1,1,2.370361328125,2.3430633544921875,Fixation,POINT (0.6910353302955627 0.2343002781271934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919791043,17434192536,1,1,"(0.6849469542503357, 0.2260732799768448)","(0.6888633370399475, 0.24542292952537537)",1,1,2.371856689453125,2.340316772460937,Fixation,POINT (0.6869051456451416 0.2357481047511101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919799381,17434200874,1,1,"(0.6802417635917664, 0.22620072960853577)","(0.6883074045181274, 0.24868188798427582)",1,1,2.3679656982421875,2.3149566650390625,Fixation,POINT (0.6842745840549469 0.2374413087964058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208919807715,17434209207,1,1,"(0.6876015663146973, 0.21789506077766418)","(0.6929316520690918, 0.25089579820632935)",1,1,2.386383056640625,2.34375,Fixation,POINT (0.6902666091918945 0.2343954294919968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
