,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,modifyRoleInCache.0,Role.0,role.0,String.0,orgRolename.0,Set.0,users.0,=.0,role.1,getUsers.0,for.0,Iterator.0,iter.0,=.1,users.1,iterator.0,iter.1,hasNext.0,User.0,user.0,=.2,User.1,iter.2,next.0,userDetailsInCache.0,user.1,for.1,Iterator.1,iter.3,=.3,role.2,getRescs.0,iterator.1,iter.4,hasNext.1,Resource.0,resource.0,=.4,Resource.1,iter.5,next.1,resourceDetailsInCache.0,resource.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,modifyRoleInCache,1118165,1210175406081,18689802996,1,1,"(0.6655318140983582, 0.20272789895534515)","(0.6730784773826599, 0.20617777109146118)",1,1,2.4209136962890625,2.3660888671875,Fixation,POINT (0.669305145740509 0.2044528350234032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175414414,18689811329,1,1,"(0.6690621972084045, 0.2153516262769699)","(0.6748480200767517, 0.21120920777320862)",1,1,2.4405670166015625,2.381317138671875,Fixation,POINT (0.6719551086425781 0.2132804170250893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175422748,18689819663,1,1,"(0.6688926815986633, 0.21647091209888458)","(0.6751378178596497, 0.21023249626159668)",1,1,2.4318389892578125,2.3689117431640625,Fixation,POINT (0.6720152497291565 0.2133517041802406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175431081,18689827996,1,1,"(0.6653434038162231, 0.2131868153810501)","(0.6739503145217896, 0.21080134809017181)",1,1,2.426055908203125,2.35284423828125,Fixation,POINT (0.6696468591690063 0.211994081735611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175439414,18689836329,1,1,"(0.6650470495223999, 0.21986933052539825)","(0.6735894680023193, 0.217631533741951)",1,1,2.4336090087890625,2.3715057373046875,Fixation,POINT (0.6693182587623596 0.2187504321336746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175447748,18689844663,1,1,"(0.6695511937141418, 0.22160595655441284)","(0.673679769039154, 0.21182973682880402)",1,1,2.441009521484375,2.3604278564453125,Fixation,POINT (0.671615481376648 0.2167178466916084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175456081,18689852996,1,1,"(0.6688764691352844, 0.22057034075260162)","(0.6756672263145447, 0.20989090204238892)",1,1,2.436309814453125,2.37384033203125,Fixation,POINT (0.6722718477249146 0.2152306213974953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175464414,18689861329,1,1,"(0.6691408157348633, 0.21717379987239838)","(0.676667332649231, 0.2073202133178711)",1,1,2.432708740234375,2.3463134765625,Fixation,POINT (0.6729040741920471 0.2122470065951347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175472747,18689869662,1,1,"(0.667060136795044, 0.21913819015026093)","(0.6741428971290588, 0.20960886776447296)",1,1,2.445404052734375,2.3685302734375,Fixation,POINT (0.6706015169620514 0.2143735289573669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175481081,18689877996,1,1,"(0.6568025946617126, 0.2219942957162857)","(0.6617743372917175, 0.21797922253608704)",1,1,2.41961669921875,2.360458374023437,Fixation,POINT (0.6592884659767151 0.2199867591261864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175489414,18689886329,1,1,"(0.6510553956031799, 0.21638967096805573)","(0.6556851267814636, 0.21679764986038208)",1,1,2.41748046875,2.3637237548828125,Fixation,POINT (0.6533702611923218 0.2165936604142189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175497748,18689894663,1,1,"(0.6531657576560974, 0.2164784073829651)","(0.6580196022987366, 0.21448659896850586)",1,1,2.4134674072265625,2.3718719482421875,Fixation,POINT (0.655592679977417 0.2154825031757355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175506080,18689902995,1,1,"(0.6511890292167664, 0.21530824899673462)","(0.6579400897026062, 0.21795101463794708)",1,1,2.406829833984375,2.36407470703125,Fixation,POINT (0.6545645594596863 0.2166296318173408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175514414,18689911329,1,1,"(0.6480075120925903, 0.21635228395462036)","(0.6534393429756165, 0.21680967509746552)",1,1,2.4202880859375,2.344268798828125,Fixation,POINT (0.6507234275341034 0.2165809795260429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175522752,18689919667,1,1,"(0.6489955186843872, 0.20983566343784332)","(0.6549723148345947, 0.22404636442661285)",1,1,2.4123687744140625,2.338485717773437,Fixation,POINT (0.651983916759491 0.2169410139322281),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175531086,18689928001,1,1,"(0.6481887698173523, 0.21529346704483032)","(0.6554170846939087, 0.21462184190750122)",1,1,2.38995361328125,2.3428955078125,Fixation,POINT (0.6518029272556305 0.2149576544761658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175539419,18689936334,1,1,"(0.6521084904670715, 0.213563472032547)","(0.6550426483154297, 0.22211115062236786)",1,1,2.3936309814453125,2.341659545898437,Fixation,POINT (0.6535755693912506 0.2178373113274574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175547752,18689944667,1,1,"(0.6525388956069946, 0.2088191658258438)","(0.6583084464073181, 0.22085335850715637)",1,1,2.39166259765625,2.3415679931640625,Fixation,POINT (0.6554236710071564 0.2148362621665001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175556085,18689953000,1,1,"(0.6496597528457642, 0.21236848831176758)","(0.6597364544868469, 0.22247269749641418)",1,1,2.389755249023437,2.3334503173828125,Fixation,POINT (0.6546981036663055 0.2174205929040909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175564419,18689961334,1,1,"(0.6512028574943542, 0.22098521888256073)","(0.6596204042434692, 0.22090135514736176)",1,1,2.406768798828125,2.328353881835937,Fixation,POINT (0.6554116308689117 0.2209432870149612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175572752,18689969667,1,1,"(0.6549130082130432, 0.21755506098270416)","(0.6566637754440308, 0.2180042713880539)",1,1,2.3907012939453125,2.330413818359375,Fixation,POINT (0.655788391828537 0.217779666185379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175581078,18689977993,1,1,"(0.6515063643455505, 0.21816816926002502)","(0.6575595140457153, 0.21828505396842957)",1,1,2.396697998046875,2.33258056640625,Fixation,POINT (0.6545329391956329 0.2182266116142273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175589410,18689986325,1,1,"(0.6538107991218567, 0.21944011747837067)","(0.65755295753479, 0.21571090817451477)",1,1,2.3946990966796875,2.3174591064453125,Fixation,POINT (0.6556818783283234 0.2175755128264427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175597744,18689994659,1,1,"(0.6497505307197571, 0.22393228113651276)","(0.65865159034729, 0.22111304104328156)",1,1,2.390411376953125,2.316497802734375,Fixation,POINT (0.6542010605335236 0.2225226610898972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175606078,18690002993,1,1,"(0.649701714515686, 0.22694382071495056)","(0.6559262275695801, 0.2126322090625763)",1,1,2.3920440673828125,2.31536865234375,Fixation,POINT (0.6528139710426331 0.2197880148887634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175614410,18690011325,1,1,"(0.6505789756774902, 0.22233732044696808)","(0.653545618057251, 0.21312090754508972)",1,1,2.4006805419921875,2.30133056640625,Fixation,POINT (0.6520622968673706 0.2177291139960289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175622744,18690019659,1,1,"(0.6496534943580627, 0.22207237780094147)","(0.6556100249290466, 0.2152838408946991)",1,1,2.368865966796875,2.3270416259765625,Fixation,POINT (0.6526317596435547 0.2186781093478203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175631077,18690027992,1,1,"(0.6502892374992371, 0.221603661775589)","(0.6562697887420654, 0.2153756469488144)",1,1,2.38690185546875,2.3055419921875,Fixation,POINT (0.6532795131206512 0.2184896543622017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175639410,18690036325,1,1,"(0.6514163613319397, 0.2208540439605713)","(0.6539385318756104, 0.22307315468788147)",1,1,2.371795654296875,2.302108764648437,Fixation,POINT (0.652677446603775 0.2219635993242264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175647744,18690044659,1,1,"(0.651100218296051, 0.2211669385433197)","(0.6564043760299683, 0.2179490029811859)",1,1,2.362548828125,2.2950439453125,Fixation,POINT (0.6537522971630096 0.2195579707622528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175656080,18690052995,1,1,"(0.6518062353134155, 0.21118669211864471)","(0.6559849977493286, 0.21750564873218536)",1,1,2.3585205078125,2.3015899658203125,Fixation,POINT (0.6538956165313721 0.214346170425415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175664414,18690061329,1,1,"(0.6495456695556641, 0.21642915904521942)","(0.6585209369659424, 0.22103939950466156)",1,1,2.3680877685546875,2.27911376953125,Fixation,POINT (0.6540333032608032 0.2187342792749405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175672747,18690069662,1,1,"(0.6520982384681702, 0.2155349850654602)","(0.6582831144332886, 0.21711739897727966)",1,1,2.368621826171875,2.288787841796875,Fixation,POINT (0.6551906764507294 0.2163261920213699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175681080,18690077995,1,1,"(0.6516646146774292, 0.2179906964302063)","(0.6577022671699524, 0.2218616008758545)",1,1,2.366943359375,2.29425048828125,Fixation,POINT (0.6546834409236908 0.2199261486530304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175689414,18690086329,1,1,"(0.6508080959320068, 0.21833841502666473)","(0.6551739573478699, 0.21742385625839233)",1,1,2.363739013671875,2.2860260009765625,Fixation,POINT (0.6529910266399384 0.2178811356425285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175697747,18690094662,1,1,"(0.6485283970832825, 0.22252170741558075)","(0.6550528407096863, 0.21793904900550842)",1,1,2.3886871337890625,2.3106231689453125,Fixation,POINT (0.6517906188964844 0.2202303782105446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175706082,18690102996,1,1,"(0.6503269076347351, 0.21484950184822083)","(0.6555360555648804, 0.2216232419013977)",1,1,2.3618927001953125,2.287216186523437,Fixation,POINT (0.6529314815998077 0.2182363718748093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175714423,18690111337,1,1,"(0.6487395763397217, 0.21011501550674438)","(0.6553397178649902, 0.22073529660701752)",1,1,2.347518920898437,2.29229736328125,Fixation,POINT (0.652039647102356 0.215425156056881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175722756,18690119670,1,1,"(0.6525996327400208, 0.21614231169223785)","(0.6605995297431946, 0.22270537912845612)",1,1,2.37554931640625,2.2964019775390625,Fixation,POINT (0.6565995812416077 0.219423845410347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175739415,18690136329,1,1,"(0.6862902045249939, 0.2246382236480713)","(0.6936705708503723, 0.2263088822364807)",1,1,2.366546630859375,2.2863006591796875,Fixation,POINT (0.6899803876876831 0.225473552942276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175747748,18690144662,1,1,"(0.6847835183143616, 0.22366127371788025)","(0.6920623779296875, 0.22091825306415558)",1,1,2.3775787353515625,2.2862091064453125,Fixation,POINT (0.6884229481220245 0.2222897633910179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175756090,18690153004,1,1,"(0.6884934902191162, 0.22871004045009613)","(0.69435054063797, 0.22073732316493988)",1,1,2.3699493408203125,2.2697906494140625,Fixation,POINT (0.6914220154285431 0.224723681807518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175764423,18690161337,1,1,"(0.6869386434555054, 0.21992014348506927)","(0.6921008229255676, 0.2197815477848053)",1,1,2.35693359375,2.2800750732421875,Fixation,POINT (0.6895197331905365 0.2198508456349373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175772757,18690169671,1,1,"(0.6878052353858948, 0.22341732680797577)","(0.6918818354606628, 0.2264988273382187)",1,1,2.3632354736328125,2.267852783203125,Fixation,POINT (0.6898435354232788 0.2249580770730972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175781090,18690178004,1,1,"(0.6880618929862976, 0.22501571476459503)","(0.6925752758979797, 0.2266291379928589)",1,1,2.3839111328125,2.279754638671875,Fixation,POINT (0.6903185844421387 0.225822426378727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175789430,18690186344,1,1,"(0.6836318373680115, 0.22264431416988373)","(0.6891225576400757, 0.21981428563594818)",1,1,2.355255126953125,2.279541015625,Fixation,POINT (0.6863771975040436 0.221229299902916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175797764,18690194678,1,1,"(0.6842308640480042, 0.22169378399848938)","(0.6913604736328125, 0.21955469250679016)",1,1,2.370513916015625,2.2832489013671875,Fixation,POINT (0.6877956688404083 0.2206242382526398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175806097,18690203011,1,1,"(0.6835545301437378, 0.22591650485992432)","(0.6908378601074219, 0.21978898346424103)",1,1,2.3664703369140625,2.271835327148437,Fixation,POINT (0.6871961951255798 0.2228527441620827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175814430,18690211344,1,1,"(0.6857330799102783, 0.2232428640127182)","(0.6906615495681763, 0.2213025987148285)",1,1,2.3651580810546875,2.278717041015625,Fixation,POINT (0.6881973147392273 0.2222727313637734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175822764,18690219678,1,1,"(0.6837045550346375, 0.22402754426002502)","(0.6905350685119629, 0.2216697633266449)",1,1,2.3744354248046875,2.29205322265625,Fixation,POINT (0.6871198117733002 0.222848653793335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175831097,18690228011,1,1,"(0.6845788359642029, 0.21483086049556732)","(0.6907939314842224, 0.22440525889396667)",1,1,2.37109375,2.288482666015625,Fixation,POINT (0.6876863837242126 0.219618059694767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175839430,18690236344,1,1,"(0.6840107440948486, 0.21982556581497192)","(0.6895876526832581, 0.2217862457036972)",1,1,2.3653564453125,2.290145874023437,Fixation,POINT (0.6867991983890533 0.2208059057593346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175847764,18690244678,1,1,"(0.6846240758895874, 0.22503402829170227)","(0.6918870806694031, 0.22463952004909515)",1,1,2.3707427978515625,2.289413452148437,Fixation,POINT (0.6882555782794952 0.2248367741703987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175856097,18690253011,1,1,"(0.684352457523346, 0.2238330990076065)","(0.692315936088562, 0.2222331315279007)",1,1,2.3807373046875,2.2857818603515625,Fixation,POINT (0.688334196805954 0.2230331152677536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175864430,18690261344,1,1,"(0.6833482980728149, 0.22553162276744843)","(0.6908968091011047, 0.22187000513076782)",1,1,2.385284423828125,2.3006134033203125,Fixation,POINT (0.6871225535869598 0.2237008139491081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175872764,18690269678,1,1,"(0.6809107065200806, 0.22882667183876038)","(0.689855694770813, 0.22626319527626038)",1,1,2.380584716796875,2.286239624023437,Fixation,POINT (0.6853832006454468 0.2275449335575104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175881097,18690278011,1,1,"(0.6841090321540833, 0.22890830039978027)","(0.6930792927742004, 0.2211320996284485)",1,1,2.3943023681640625,2.2938690185546875,Fixation,POINT (0.6885941624641418 0.2250202000141144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175889430,18690286344,1,1,"(0.6838256120681763, 0.22363418340682983)","(0.6931259036064148, 0.2222117781639099)",1,1,2.3906707763671875,2.3126220703125,Fixation,POINT (0.6884757578372955 0.2229229807853699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175897764,18690294678,1,1,"(0.6874891519546509, 0.22486640512943268)","(0.6919770240783691, 0.2217143177986145)",1,1,2.387557983398437,2.298126220703125,Fixation,POINT (0.68973308801651 0.2232903614640236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175906097,18690303011,1,1,"(0.6847980618476868, 0.22321538627147675)","(0.6937965154647827, 0.22520020604133606)",1,1,2.401596069335937,2.3118133544921875,Fixation,POINT (0.6892972886562347 0.2242077961564064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175914432,18690311346,1,1,"(0.6865352988243103, 0.21921272575855255)","(0.6934348344802856, 0.2245917022228241)",1,1,2.391632080078125,2.29913330078125,Fixation,POINT (0.689985066652298 0.2219022139906883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175922766,18690319680,1,1,"(0.687099277973175, 0.21943746507167816)","(0.6914117336273193, 0.21883125603199005)",1,1,2.412689208984375,2.315414428710937,Fixation,POINT (0.6892555058002472 0.2191343605518341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175931099,18690328013,1,1,"(0.6875678300857544, 0.22613821923732758)","(0.6939268708229065, 0.22403721511363983)",1,1,2.4005126953125,2.313461303710937,Fixation,POINT (0.6907473504543304 0.2250877171754837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175939432,18690336346,1,1,"(0.6856791973114014, 0.22491763532161713)","(0.6912184953689575, 0.22561070322990417)",1,1,2.41815185546875,2.3238677978515625,Fixation,POINT (0.6884488463401794 0.2252641692757606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175947765,18690344679,1,1,"(0.6874642968177795, 0.2193966954946518)","(0.6909648776054382, 0.222326397895813)",1,1,2.4194793701171875,2.331634521484375,Fixation,POINT (0.6892145872116089 0.2208615466952324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175956090,18690353004,1,1,"(0.6855192184448242, 0.21556687355041504)","(0.689535915851593, 0.22734412550926208)",1,1,2.410400390625,2.328338623046875,Fixation,POINT (0.6875275671482086 0.2214554995298386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175964424,18690361338,1,1,"(0.6858580112457275, 0.2139665186405182)","(0.6902414560317993, 0.2224607765674591)",1,1,2.404083251953125,2.3243865966796875,Fixation,POINT (0.6880497336387634 0.2182136476039886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175972757,18690369671,1,1,"(0.6852213144302368, 0.21527042984962463)","(0.6894829869270325, 0.2218906432390213)",1,1,2.4131317138671875,2.3344268798828125,Fixation,POINT (0.6873521506786346 0.218580536544323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175981090,18690378004,1,1,"(0.6883360147476196, 0.21986006200313568)","(0.688010573387146, 0.22346831858158112)",1,1,2.423568725585937,2.328521728515625,Fixation,POINT (0.6881732940673828 0.2216641902923584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175989424,18690386338,1,1,"(0.6859144568443298, 0.21681460738182068)","(0.6902980804443359, 0.22561191022396088)",1,1,2.419677734375,2.3323211669921875,Fixation,POINT (0.6881062686443329 0.2212132588028908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210175997757,18690394671,1,1,"(0.6831476092338562, 0.21687763929367065)","(0.6885223388671875, 0.2239360809326172)",1,1,2.432159423828125,2.3263397216796875,Fixation,POINT (0.6858349740505219 0.2204068601131439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210176006090,18690403004,1,1,"(0.6869919300079346, 0.21815651655197144)","(0.6920336484909058, 0.22372771799564362)",1,1,2.421127319335937,2.339324951171875,Fixation,POINT (0.6895127892494202 0.2209421172738075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210176014424,18690411338,1,1,"(0.6848738789558411, 0.21910983324050903)","(0.6924812197685242, 0.22426539659500122)",1,1,2.4257965087890625,2.34613037109375,Fixation,POINT (0.6886775493621826 0.2216876149177551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210176022757,18690419671,1,1,"(0.6844368577003479, 0.2151239663362503)","(0.6925102472305298, 0.2279922366142273)",1,1,2.432601928710937,2.3372344970703125,Fixation,POINT (0.6884735524654388 0.2215581014752388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210176031090,18690428004,1,1,"(0.6849772930145264, 0.21836760640144348)","(0.6870260238647461, 0.23540335893630981)",1,1,2.4219970703125,2.33624267578125,Fixation,POINT (0.6860016584396362 0.2268854826688766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210176039423,18690436337,1,1,"(0.6837770342826843, 0.21344178915023804)","(0.6903654932975769, 0.22986480593681335)",1,1,2.42095947265625,2.34234619140625,Fixation,POINT (0.6870712637901306 0.2216532975435257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210176047765,18690444679,1,1,"(0.6840835213661194, 0.22355856001377106)","(0.6913895606994629, 0.2252667248249054)",1,1,2.427108764648437,2.3453369140625,Fixation,POINT (0.6877365410327911 0.2244126424193382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210176056098,18690453012,1,1,"(0.6855285167694092, 0.22232119739055634)","(0.6918016672134399, 0.22884501516819)",1,1,2.431243896484375,2.3512725830078125,Fixation,POINT (0.6886650919914246 0.2255831062793732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
