,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Cursor.0,openCursor.0,Context.0,context.0,String.0,selection.0,String.1,selectionArgs.0,if.0,mSourcesUri.0,==.0,nan.0,throw.0,new.0,NullPointerException.0,"""Sources uri not set. "".100",return.0,context.1,getContentResolver.0,query.0,mSourcesUri.1,mProjection.0,selection.1,selectionArgs.1,Sources.0,SourcesTable.0,NAME.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,openCursor,45888514,1209593083604,18107482743,1,1,"(0.06867310404777527, 0.15178027749061584)","(0.07794883847236633, 0.16081194579601288)",1,1,2.5328369140625,2.526031494140625,Fixation,POINT (0.0733109712600708 0.1562961116433144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593091938,18107491076,1,1,"(0.06580539047718048, 0.15661972761154175)","(0.07629120349884033, 0.15980392694473267)",1,1,2.516265869140625,2.532333374023437,Fixation,POINT (0.0710482969880104 0.1582118272781372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593100271,18107499409,1,1,"(0.07271058857440948, 0.16093294322490692)","(0.07780104875564575, 0.15961584448814392)",1,1,2.5197906494140625,2.5306854248046875,Fixation,POINT (0.0752558186650276 0.1602743938565254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593108605,18107507743,1,1,"(0.07137053459882736, 0.15562239289283752)","(0.08072910457849503, 0.16055819392204285)",1,1,2.51806640625,2.522079467773437,Fixation,POINT (0.0760498195886612 0.1580902934074402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593116938,18107516076,1,1,"(0.06836432963609695, 0.16117282211780548)","(0.08213699609041214, 0.16076333820819855)",1,1,2.5052032470703125,2.523223876953125,Fixation,POINT (0.0752506628632546 0.160968080163002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593125272,18107524410,1,1,"(0.06796520948410034, 0.16280443966388702)","(0.07807710766792297, 0.15758298337459564)",1,1,2.494415283203125,2.52410888671875,Fixation,POINT (0.0730211585760117 0.1601937115192413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593133604,18107532742,1,1,"(0.07117655128240585, 0.15959157049655914)","(0.07790928333997726, 0.15242941677570343)",1,1,2.5030975341796875,2.511566162109375,Fixation,POINT (0.0745429173111916 0.1560104936361313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593141938,18107541076,1,1,"(0.0714191123843193, 0.16538052260875702)","(0.07506385445594788, 0.1580766886472702)",1,1,2.506561279296875,2.5414581298828125,Fixation,POINT (0.0732414834201336 0.1617286056280136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593150277,18107549415,1,1,"(0.06974915415048599, 0.1580975353717804)","(0.07891109585762024, 0.1595185250043869)",1,1,2.52679443359375,2.5256805419921875,Fixation,POINT (0.0743301250040531 0.1588080301880836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593158610,18107557748,1,1,"(0.06915489584207535, 0.15852804481983185)","(0.07784628123044968, 0.15784341096878052)",1,1,2.507064819335937,2.530792236328125,Fixation,POINT (0.0735005885362625 0.1581857278943062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593166943,18107566081,1,1,"(0.06585490703582764, 0.1554981768131256)","(0.07877729088068008, 0.16118378937244415)",1,1,2.4930572509765625,2.5230865478515625,Fixation,POINT (0.0723160989582539 0.1583409830927849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593175276,18107574414,1,1,"(0.06676580011844635, 0.1614292711019516)","(0.07824889570474625, 0.15245670080184937)",1,1,2.51190185546875,2.52142333984375,Fixation,POINT (0.0725073479115963 0.1569429859519005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593183610,18107582748,1,1,"(0.06913553923368454, 0.1598459929227829)","(0.07584932446479797, 0.15578949451446533)",1,1,2.5043487548828125,2.52679443359375,Fixation,POINT (0.0724924318492413 0.1578177437186241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593191943,18107591081,1,1,"(0.06957400590181351, 0.15923377871513367)","(0.07921475917100906, 0.15572933852672577)",1,1,2.520751953125,2.512054443359375,Fixation,POINT (0.0743943825364113 0.1574815586209297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593200275,18107599414,1,1,"(0.06863780319690704, 0.15768200159072876)","(0.07976769655942917, 0.1579558104276657)",1,1,2.508163452148437,2.51788330078125,Fixation,POINT (0.0742027498781681 0.1578189060091972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593208609,18107607748,1,1,"(0.06880473345518112, 0.16034753620624542)","(0.07652287930250168, 0.15635183453559875)",1,1,2.51239013671875,2.5033416748046875,Fixation,POINT (0.0726638063788414 0.1583496853709221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593216942,18107616081,1,1,"(0.0682196095585823, 0.16651073098182678)","(0.07761294394731522, 0.15891551971435547)",1,1,2.521224975585937,2.5242156982421875,Fixation,POINT (0.0729162767529488 0.1627131253480911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593225275,18107624414,1,1,"(0.06730526685714722, 0.16193149983882904)","(0.07728110998868942, 0.16227170825004578)",1,1,2.520782470703125,2.511474609375,Fixation,POINT (0.0722931884229183 0.1621016040444374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593233609,18107632748,1,1,"(0.0674135759472847, 0.1553199291229248)","(0.07859092950820923, 0.1616557538509369)",1,1,2.499130249023437,2.5287017822265625,Fixation,POINT (0.073002252727747 0.1584878414869308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593241942,18107641081,1,1,"(0.0664006769657135, 0.1617947518825531)","(0.07906905561685562, 0.1610337495803833)",1,1,2.517547607421875,2.5034637451171875,Fixation,POINT (0.0727348662912846 0.1614142507314682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593250275,18107649414,1,1,"(0.07041756808757782, 0.16127675771713257)","(0.07567986845970154, 0.162137970328331)",1,1,2.5069122314453125,2.5178680419921875,Fixation,POINT (0.0730487182736397 0.1617073640227318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593258609,18107657748,1,1,"(0.06823243200778961, 0.1596652865409851)","(0.07422059774398804, 0.1673177033662796)",1,1,2.511962890625,2.5064849853515625,Fixation,POINT (0.0712265148758888 0.1634914949536324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593266942,18107666081,1,1,"(0.06723785400390625, 0.15582194924354553)","(0.07837226241827011, 0.16469445824623108)",1,1,2.509002685546875,2.517333984375,Fixation,POINT (0.0728050582110882 0.1602582037448883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593275281,18107674420,1,1,"(0.06533157080411911, 0.1609075516462326)","(0.07741586118936539, 0.15993081033229828)",1,1,2.5061187744140625,2.515975952148437,Fixation,POINT (0.0713737159967422 0.1604191809892654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593283613,18107682752,1,1,"(0.06769093871116638, 0.16092345118522644)","(0.07571327686309814, 0.1615827977657318)",1,1,2.508529663085937,2.5079498291015625,Fixation,POINT (0.0717021077871323 0.1612531244754791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593291947,18107691086,1,1,"(0.06846512854099274, 0.15972812473773956)","(0.0787612795829773, 0.16371624171733856)",1,1,2.507537841796875,2.5197906494140625,Fixation,POINT (0.073613204061985 0.1617221832275391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593300281,18107699420,1,1,"(0.06847003102302551, 0.16025611758232117)","(0.07571566849946976, 0.16541509330272675)",1,1,2.513778686523437,2.5111541748046875,Fixation,POINT (0.0720928497612476 0.162835605442524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593308613,18107707752,1,1,"(0.0685325339436531, 0.1587626039981842)","(0.07645202428102493, 0.15371030569076538)",1,1,2.4927215576171875,2.51519775390625,Fixation,POINT (0.072492279112339 0.1562364548444748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593316947,18107716086,1,1,"(0.0734725296497345, 0.16391843557357788)","(0.07739653438329697, 0.15860728919506073)",1,1,2.515594482421875,2.515777587890625,Fixation,POINT (0.0754345320165157 0.1612628623843193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593325280,18107724419,1,1,"(0.06765980273485184, 0.16416242718696594)","(0.07866346836090088, 0.15792445838451385)",1,1,2.4975128173828125,2.5067138671875,Fixation,POINT (0.0731616355478764 0.1610434427857399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593333613,18107732752,1,1,"(0.06917320936918259, 0.15862010419368744)","(0.07526886463165283, 0.16053320467472076)",1,1,2.4931182861328125,2.5102691650390625,Fixation,POINT (0.0722210370004177 0.1595766544342041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593341947,18107741086,1,1,"(0.07011602818965912, 0.1574685126543045)","(0.07788324356079102, 0.15675705671310425)",1,1,2.4870758056640625,2.5011749267578125,Fixation,POINT (0.0739996358752251 0.1571127846837044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593350280,18107749419,1,1,"(0.06801628321409225, 0.15772835910320282)","(0.07721003144979477, 0.15533269941806793)",1,1,2.5013427734375,2.48931884765625,Fixation,POINT (0.0726131573319435 0.1565305292606354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593358613,18107757752,1,1,"(0.0682627260684967, 0.16357110440731049)","(0.07670509815216064, 0.15590202808380127)",1,1,2.511962890625,2.503387451171875,Fixation,POINT (0.0724839121103287 0.1597365662455559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593366947,18107766086,1,1,"(0.06787943840026855, 0.16170355677604675)","(0.07713107764720917, 0.15507425367832184)",1,1,2.5106353759765625,2.50189208984375,Fixation,POINT (0.0725052580237389 0.1583889052271843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593375280,18107774419,1,1,"(0.06709423661231995, 0.1560591161251068)","(0.07749476283788681, 0.1524796038866043)",1,1,2.499847412109375,2.5050201416015625,Fixation,POINT (0.0722944997251034 0.1542693600058556),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593383613,18107782752,1,1,"(0.0698808878660202, 0.1639784276485443)","(0.07429730147123337, 0.15790294110774994)",1,1,2.4899444580078125,2.5057830810546875,Fixation,POINT (0.0720890946686268 0.1609406843781471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593391947,18107791086,1,1,"(0.06998278945684433, 0.1642608791589737)","(0.07958729565143585, 0.15155450999736786)",1,1,2.50531005859375,2.501495361328125,Fixation,POINT (0.0747850425541401 0.1579076945781708),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593400280,18107799419,1,1,"(0.0685633197426796, 0.16366057097911835)","(0.07603220641613007, 0.15690498054027557)",1,1,2.500091552734375,2.505477905273437,Fixation,POINT (0.0722977630794048 0.160282775759697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593408618,18107807757,1,1,"(0.06776560097932816, 0.15948964655399323)","(0.07570187002420425, 0.15513275563716888)",1,1,2.485214233398437,2.5092926025390625,Fixation,POINT (0.0717337355017662 0.157311201095581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593416952,18107816091,1,1,"(0.06875617057085037, 0.16318988800048828)","(0.07316160947084427, 0.15476270020008087)",1,1,2.5111846923828125,2.503814697265625,Fixation,POINT (0.0709588900208473 0.1589762941002846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593425285,18107824424,1,1,"(0.06940168142318726, 0.1644824892282486)","(0.07574232667684555, 0.15018974244594574)",1,1,2.4957733154296875,2.50726318359375,Fixation,POINT (0.0725720040500164 0.1573361158370972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593433618,18107832757,1,1,"(0.06964650005102158, 0.16146329045295715)","(0.07531911879777908, 0.15201091766357422)",1,1,2.487152099609375,2.496337890625,Fixation,POINT (0.0724828094244003 0.1567371040582657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593441952,18107841091,1,1,"(0.06638974696397781, 0.15831592679023743)","(0.07598492503166199, 0.15583068132400513)",1,1,2.4807891845703125,2.5048065185546875,Fixation,POINT (0.0711873359978199 0.1570733040571213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593450285,18107849424,1,1,"(0.06902232021093369, 0.16349206864833832)","(0.07905636727809906, 0.15523378551006317)",1,1,2.5022125244140625,2.497283935546875,Fixation,POINT (0.0740393437445164 0.1593629270792007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593458618,18107857757,1,1,"(0.07853918522596359, 0.15337766706943512)","(0.09394942224025726, 0.15381425619125366)",1,1,2.49053955078125,2.5145416259765625,Fixation,POINT (0.0862443037331104 0.1535959616303444),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593475284,18107874424,1,1,"(0.09812893718481064, 0.15790127217769623)","(0.1064583882689476, 0.15100198984146118)",1,1,2.5046539306640625,2.515411376953125,Fixation,POINT (0.1022936627268791 0.1544516310095787),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593483617,18107882757,1,1,"(0.1017276868224144, 0.15484824776649475)","(0.11345027387142181, 0.1541210561990738)",1,1,2.5189361572265625,2.50982666015625,Fixation,POINT (0.1075889803469181 0.1544846519827843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593491951,18107891091,1,1,"(0.10297930985689163, 0.15681146085262299)","(0.10836557298898697, 0.15429803729057312)",1,1,2.507598876953125,2.511703491210937,Fixation,POINT (0.1056724414229393 0.155554749071598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593500284,18107899424,1,1,"(0.10329090058803558, 0.15588511526584625)","(0.10944139957427979, 0.15438616275787354)",1,1,2.500701904296875,2.512420654296875,Fixation,POINT (0.1063661500811577 0.1551356390118599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593508617,18107907757,1,1,"(0.09992775321006775, 0.16122449934482574)","(0.11058371514081955, 0.15635333955287933)",1,1,2.5059814453125,2.508758544921875,Fixation,POINT (0.1052557341754436 0.1587889194488525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593516951,18107916091,1,1,"(0.09918699413537979, 0.16400201618671417)","(0.11088328063488007, 0.15811045467853546)",1,1,2.49725341796875,2.5063934326171875,Fixation,POINT (0.1050351373851299 0.1610562354326248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593525284,18107924424,1,1,"(0.1002078577876091, 0.15504281222820282)","(0.10800598561763763, 0.15419188141822815)",1,1,2.4935455322265625,2.4954986572265625,Fixation,POINT (0.1041069217026234 0.1546173468232155),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593533617,18107932757,1,1,"(0.09909030050039291, 0.15593518316745758)","(0.1084769144654274, 0.15326154232025146)",1,1,2.4765167236328125,2.5030670166015625,Fixation,POINT (0.1037836074829102 0.1545983627438545),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593541957,18107941096,1,1,"(0.10124252736568451, 0.162210613489151)","(0.10958463698625565, 0.1590804010629654)",1,1,2.488922119140625,2.507171630859375,Fixation,POINT (0.1054135821759701 0.1606455072760582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593550289,18107949429,1,1,"(0.10053147375583649, 0.15016993880271912)","(0.10679855197668076, 0.1569063812494278)",1,1,2.484405517578125,2.5013580322265625,Fixation,POINT (0.1036650128662586 0.1535381600260735),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593558622,18107957762,1,1,"(0.10092776268720627, 0.15951929986476898)","(0.10833903402090073, 0.15307171642780304)",1,1,2.498779296875,2.50787353515625,Fixation,POINT (0.1046333983540535 0.156295508146286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593566956,18107966096,1,1,"(0.10297518223524094, 0.1633278727531433)","(0.10874580591917038, 0.16043932735919952)",1,1,2.5000762939453125,2.51287841796875,Fixation,POINT (0.1058604940772057 0.1618836000561714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593575289,18107974429,1,1,"(0.10469939559698105, 0.1526687741279602)","(0.10631541162729263, 0.1562785804271698)",1,1,2.4862060546875,2.5028839111328125,Fixation,POINT (0.1055074036121368 0.154473677277565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593583622,18107982762,1,1,"(0.10331558436155319, 0.15594545006752014)","(0.1052996814250946, 0.15756171941757202)",1,1,2.483062744140625,2.5137481689453125,Fixation,POINT (0.1043076328933239 0.1567535847425461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593591956,18107991096,1,1,"(0.1024368405342102, 0.1565602719783783)","(0.10893239825963974, 0.1542065590620041)",1,1,2.4871978759765625,2.4906768798828125,Fixation,POINT (0.105684619396925 0.1553834155201912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593600289,18107999429,1,1,"(0.10176461189985275, 0.1567147672176361)","(0.10737917572259903, 0.1586698442697525)",1,1,2.48773193359375,2.477279663085937,Fixation,POINT (0.1045718938112259 0.1576923057436943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593608622,18108007762,1,1,"(0.10332339257001877, 0.15283814072608948)","(0.10962490737438202, 0.1527150422334671)",1,1,2.495208740234375,2.5079345703125,Fixation,POINT (0.1064741499722004 0.1527765914797783),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593616956,18108016096,1,1,"(0.10079548507928848, 0.15593425929546356)","(0.10839442908763885, 0.1579572856426239)",1,1,2.486968994140625,2.4923095703125,Fixation,POINT (0.1045949570834637 0.1569457724690437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593625289,18108024429,1,1,"(0.10208678990602493, 0.15245693922042847)","(0.10685191303491592, 0.15602929890155792)",1,1,2.4824981689453125,2.4942626953125,Fixation,POINT (0.1044693514704704 0.1542431190609932),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593633622,18108032762,1,1,"(0.1043352410197258, 0.16133062541484833)","(0.1077110543847084, 0.15554730594158173)",1,1,2.493011474609375,2.4938201904296875,Fixation,POINT (0.1060231477022171 0.158438965678215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593641956,18108041096,1,1,"(0.10107604414224625, 0.15368539094924927)","(0.11095811426639557, 0.1562689244747162)",1,1,2.494384765625,2.493392944335937,Fixation,POINT (0.1060170792043209 0.1549771577119827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593650289,18108049429,1,1,"(0.10234687477350235, 0.16267167031764984)","(0.1044456958770752, 0.16384479403495789)",1,1,2.500335693359375,2.482421875,Fixation,POINT (0.1033962853252888 0.1632582321763039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593658622,18108057762,1,1,"(0.10158009827136993, 0.14847131073474884)","(0.10881306976079941, 0.15355205535888672)",1,1,2.48834228515625,2.4835968017578125,Fixation,POINT (0.1051965840160847 0.1510116830468178),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593666956,18108066096,1,1,"(0.09930338710546494, 0.16191795468330383)","(0.10936910659074783, 0.15583449602127075)",1,1,2.48846435546875,2.4938201904296875,Fixation,POINT (0.1043362468481064 0.1588762253522873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593675294,18108074434,1,1,"(0.10148213058710098, 0.15634623169898987)","(0.10833652317523956, 0.16185343265533447)",1,1,2.4813995361328125,2.503570556640625,Fixation,POINT (0.1049093268811703 0.1590998321771622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593683627,18108082767,1,1,"(0.1017778292298317, 0.15963387489318848)","(0.10967889428138733, 0.15715013444423676)",1,1,2.497665405273437,2.4902801513671875,Fixation,POINT (0.1057283617556095 0.1583920046687126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593691961,18108091101,1,1,"(0.09965351969003677, 0.15379151701927185)","(0.1089586690068245, 0.15828418731689453)",1,1,2.4920806884765625,2.4978179931640625,Fixation,POINT (0.1043060943484306 0.1560378521680832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593700294,18108099434,1,1,"(0.09847966581583023, 0.16095173358917236)","(0.10696077346801758, 0.1587824523448944)",1,1,2.5020294189453125,2.4967803955078125,Fixation,POINT (0.1027202196419239 0.1598670929670334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593708627,18108107767,1,1,"(0.1011444628238678, 0.16094781458377838)","(0.11194911599159241, 0.1582993119955063)",1,1,2.4766082763671875,2.502777099609375,Fixation,POINT (0.1065467894077301 0.1596235632896423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593733627,18108132767,1,1,"(0.1665387749671936, 0.1642066091299057)","(0.17299802601337433, 0.17104284465312958)",1,1,2.5027008056640625,2.5042877197265625,Fixation,POINT (0.169768400490284 0.1676247268915176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
