,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,updateGain.0,int.0,pos.0,=.0,getValue.0,int.1,value.0,=.1,int.2,127.0,*.0,double.0,pos.1,/.0,100.0,MidiChannel.0,cs.0,=.2,synthesizer.0,getChannels.0,for.0,int.3,I.0,=.3,0.0,I.1,<.0,cs.1,length.0,i.0,cs.2,i.1,controlChange.0,7.0,value.1,code,participant_summary
0,136,updateGain,26215341,1212531539213,21045927049,1,1,"(0.6485568284988403, 0.18902616202831268)","(0.6500653028488159, 0.19828447699546814)",1,1,2.594757080078125,2.528350830078125,Fixation,POINT (0.6493110656738281 0.1936553195118904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531547547,21045935383,1,1,"(0.6479134559631348, 0.18700893223285675)","(0.6475880742073059, 0.1979001760482788)",1,1,2.616058349609375,2.5189666748046875,Fixation,POINT (0.6477507650852203 0.1924545541405678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531555880,21045943716,1,1,"(0.650826632976532, 0.17717035114765167)","(0.6515243053436279, 0.1869598925113678)",1,1,2.596908569335937,2.502182006835937,Fixation,POINT (0.65117546916008 0.1820651218295097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531564213,21045952049,1,1,"(0.6485305428504944, 0.1830628365278244)","(0.6481004953384399, 0.19014272093772888)",1,1,2.595199584960937,2.527816772460937,Fixation,POINT (0.6483155190944672 0.1866027787327766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531572548,21045960384,1,1,"(0.6540240049362183, 0.1851976364850998)","(0.6542718410491943, 0.18614503741264343)",1,1,2.61517333984375,2.50567626953125,Fixation,POINT (0.6541479229927063 0.1856713369488716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531580880,21045968716,1,1,"(0.6539555191993713, 0.19215841591358185)","(0.6523019671440125, 0.1915891319513321)",1,1,2.604339599609375,2.5070343017578125,Fixation,POINT (0.6531287431716919 0.191873773932457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531589213,21045977049,1,1,"(0.6525444984436035, 0.17201296985149384)","(0.650868833065033, 0.1860046237707138)",1,1,2.593734741210937,2.49761962890625,Fixation,POINT (0.6517066657543182 0.1790087968111038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531597546,21045985382,1,1,"(0.6537503600120544, 0.1700252890586853)","(0.6540886759757996, 0.1825494021177292)",1,1,2.595428466796875,2.503280639648437,Fixation,POINT (0.653919517993927 0.1762873455882072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531605880,21045993716,1,1,"(0.6518471240997314, 0.17832086980342865)","(0.6479471921920776, 0.18891139328479767)",1,1,2.574249267578125,2.482757568359375,Fixation,POINT (0.6498971581459045 0.1836161315441132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531614215,21046002051,1,1,"(0.6464128494262695, 0.18457457423210144)","(0.6505900621414185, 0.19455711543560028)",1,1,2.577865600585937,2.483505249023437,Fixation,POINT (0.648501455783844 0.1895658448338509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531622547,21046010383,1,1,"(0.6497878432273865, 0.17900997400283813)","(0.6494108438491821, 0.19040875136852264)",1,1,2.5684814453125,2.510955810546875,Fixation,POINT (0.6495993435382843 0.1847093626856804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531630882,21046018718,1,1,"(0.6588274240493774, 0.16943490505218506)","(0.6501489877700806, 0.19217956066131592)",1,1,2.558380126953125,2.4782867431640625,Fixation,POINT (0.654488205909729 0.1808072328567505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531639217,21046027053,1,1,"(0.6511598229408264, 0.18662647902965546)","(0.6510940790176392, 0.17975904047489166)",1,1,2.593002319335937,2.4640655517578125,Fixation,POINT (0.6511269509792328 0.1831927597522736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531647549,21046035385,1,1,"(0.6578150391578674, 0.176700159907341)","(0.6481540203094482, 0.19111159443855286)",1,1,2.554840087890625,2.4904327392578125,Fixation,POINT (0.6529845297336578 0.1839058771729469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531655882,21046043718,1,1,"(0.6524983048439026, 0.1733824461698532)","(0.6531050801277161, 0.18386995792388916)",1,1,2.550872802734375,2.4911651611328125,Fixation,POINT (0.6528016924858093 0.1786262020468712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531664215,21046052051,1,1,"(0.6511567831039429, 0.18672949075698853)","(0.6552398204803467, 0.1866716891527176)",1,1,2.545562744140625,2.46893310546875,Fixation,POINT (0.6531983017921448 0.1867005899548531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531672549,21046060385,1,1,"(0.6545116901397705, 0.1675301492214203)","(0.6484678387641907, 0.18234124779701233)",1,1,2.54833984375,2.4511871337890625,Fixation,POINT (0.6514897644519806 0.1749356985092163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531680882,21046068718,1,1,"(0.6564838886260986, 0.1801636815071106)","(0.6494656205177307, 0.1890493482351303)",1,1,2.5436248779296875,2.4773406982421875,Fixation,POINT (0.6529747545719147 0.1846065148711204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531689215,21046077051,1,1,"(0.6556365489959717, 0.18480749428272247)","(0.6498128175735474, 0.19026200473308563)",1,1,2.5075225830078125,2.47296142578125,Fixation,POINT (0.6527246832847595 0.187534749507904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531697549,21046085385,1,1,"(0.6575900912284851, 0.1866910308599472)","(0.6513219475746155, 0.17979858815670013)",1,1,2.5543975830078125,2.4650421142578125,Fixation,POINT (0.6544560194015503 0.1832448095083237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531705882,21046093718,1,1,"(0.6548747420310974, 0.17525187134742737)","(0.6497193574905396, 0.18102066218852997)",1,1,2.530914306640625,2.45916748046875,Fixation,POINT (0.6522970497608185 0.1781362667679787),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531714215,21046102051,1,1,"(0.6556388735771179, 0.17335869371891022)","(0.651679515838623, 0.18093086779117584)",1,1,2.57568359375,2.47955322265625,Fixation,POINT (0.6536591947078705 0.177144780755043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531722549,21046110385,1,1,"(0.650084912776947, 0.1816096305847168)","(0.6509257555007935, 0.19178611040115356)",1,1,2.527084350585937,2.4544219970703125,Fixation,POINT (0.6505053341388702 0.1866978704929352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531730884,21046118720,1,1,"(0.6517266631126404, 0.17705301940441132)","(0.6515329480171204, 0.18529342114925385)",1,1,2.520721435546875,2.46124267578125,Fixation,POINT (0.6516298055648804 0.1811732202768326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531739217,21046127053,1,1,"(0.6519904136657715, 0.19234633445739746)","(0.6463815569877625, 0.18952150642871857)",1,1,2.549224853515625,2.4658355712890625,Fixation,POINT (0.649185985326767 0.190933920443058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531747551,21046135387,1,1,"(0.6519810557365417, 0.1935625523328781)","(0.6496543884277344, 0.1996307373046875)",1,1,2.557403564453125,2.44097900390625,Fixation,POINT (0.6508177220821381 0.1965966448187828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531755884,21046143720,1,1,"(0.6552484035491943, 0.16425588726997375)","(0.6536779403686523, 0.1841701716184616)",1,1,2.5232391357421875,2.4641571044921875,Fixation,POINT (0.6544631719589233 0.1742130294442177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531764224,21046152060,1,1,"(0.6565918326377869, 0.17391084134578705)","(0.6477840542793274, 0.1838991343975067)",1,1,2.521713256835937,2.448348999023437,Fixation,POINT (0.6521879434585571 0.1789049878716469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531772557,21046160393,1,1,"(0.6481950879096985, 0.17465880513191223)","(0.6515903472900391, 0.1913851946592331)",1,1,2.5508270263671875,2.4460601806640625,Fixation,POINT (0.6498927175998688 0.1830219998955727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531780891,21046168727,1,1,"(0.6548442244529724, 0.18788249790668488)","(0.6497570276260376, 0.18966302275657654)",1,1,2.523223876953125,2.46087646484375,Fixation,POINT (0.652300626039505 0.1887727603316307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531789224,21046177060,1,1,"(0.65284663438797, 0.17626649141311646)","(0.6449708938598633, 0.18869087100028992)",1,1,2.5395050048828125,2.485382080078125,Fixation,POINT (0.6489087641239166 0.1824786812067032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531797557,21046185393,1,1,"(0.6482163667678833, 0.16641825437545776)","(0.6459140777587891, 0.1993613988161087)",1,1,2.5413055419921875,2.457427978515625,Fixation,POINT (0.6470652222633362 0.1828898265957832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531805891,21046193727,1,1,"(0.6502408981323242, 0.17511877417564392)","(0.6455047726631165, 0.1922607123851776)",1,1,2.547027587890625,2.4654083251953125,Fixation,POINT (0.6478728353977203 0.1836897432804108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531814224,21046202060,1,1,"(0.6496485471725464, 0.18811623752117157)","(0.6533306837081909, 0.18816830217838287)",1,1,2.5319061279296875,2.421859741210937,Fixation,POINT (0.6514896154403687 0.1881422698497772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531822557,21046210393,1,1,"(0.6473426818847656, 0.19135801494121552)","(0.6470668911933899, 0.1882224828004837)",1,1,2.5377349853515625,2.4726104736328125,Fixation,POINT (0.6472047865390778 0.1897902488708496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531830891,21046218727,1,1,"(0.6603057384490967, 0.1725894957780838)","(0.655825674533844, 0.19384215772151947)",1,1,2.5465240478515625,2.4809112548828125,Fixation,POINT (0.6580657064914703 0.1832158267498016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531847557,21046235393,1,1,"(0.6674855947494507, 0.17858856916427612)","(0.6657239198684692, 0.19646196067333221)",1,1,2.534774780273437,2.4700469970703125,Fixation,POINT (0.66660475730896 0.1875252649188042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531855891,21046243727,1,1,"(0.669812023639679, 0.18020322918891907)","(0.6668091416358948, 0.19404219090938568)",1,1,2.563583374023437,2.47430419921875,Fixation,POINT (0.6683105826377869 0.1871227100491524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531864224,21046252060,1,1,"(0.6695678234100342, 0.19383646547794342)","(0.6637786626815796, 0.19440844655036926)",1,1,2.528778076171875,2.452056884765625,Fixation,POINT (0.6666732430458069 0.1941224560141563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531872557,21046260393,1,1,"(0.6693778038024902, 0.1890474408864975)","(0.6699221730232239, 0.19011138379573822)",1,1,2.521575927734375,2.4463348388671875,Fixation,POINT (0.6696499884128571 0.1895794123411179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531880891,21046268727,1,1,"(0.6702006459236145, 0.18398544192314148)","(0.6689059138298035, 0.1884424090385437)",1,1,2.54168701171875,2.4630889892578125,Fixation,POINT (0.669553279876709 0.1862139254808426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531889224,21046277060,1,1,"(0.675650954246521, 0.18611517548561096)","(0.6698796153068542, 0.1894129365682602)",1,1,2.5659942626953125,2.4586181640625,Fixation,POINT (0.6727652847766876 0.1877640560269356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531897561,21046285397,1,1,"(0.6686298847198486, 0.18862463533878326)","(0.6678943634033203, 0.18787167966365814)",1,1,2.565658569335937,2.46240234375,Fixation,POINT (0.6682621240615845 0.1882481575012207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531905895,21046293731,1,1,"(0.6774483323097229, 0.17385980486869812)","(0.663629412651062, 0.19275856018066406)",1,1,2.556259155273437,2.4746246337890625,Fixation,POINT (0.6705388724803925 0.1833091825246811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531914228,21046302064,1,1,"(0.670711874961853, 0.17461836338043213)","(0.6679953932762146, 0.1972922533750534)",1,1,2.5830535888671875,2.4891510009765625,Fixation,POINT (0.6693536341190338 0.1859553083777428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531922561,21046310397,1,1,"(0.6713573932647705, 0.17688533663749695)","(0.6688265800476074, 0.19498048722743988)",1,1,2.55352783203125,2.4934844970703125,Fixation,POINT (0.670091986656189 0.1859329119324684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531930896,21046318731,1,1,"(0.6724662184715271, 0.18288779258728027)","(0.6709668636322021, 0.19060036540031433)",1,1,2.5795440673828125,2.463409423828125,Fixation,POINT (0.6717165410518646 0.1867440789937973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531939229,21046327064,1,1,"(0.676470935344696, 0.18547765910625458)","(0.6650744080543518, 0.19223226606845856)",1,1,2.5697784423828125,2.47491455078125,Fixation,POINT (0.6707726716995239 0.1888549625873566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531947562,21046335397,1,1,"(0.6722838878631592, 0.18807701766490936)","(0.6707642078399658, 0.20224526524543762)",1,1,2.593109130859375,2.4775543212890625,Fixation,POINT (0.6715240478515625 0.1951611414551735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531955896,21046343731,1,1,"(0.6708405017852783, 0.17790000140666962)","(0.6648029088973999, 0.1905219703912735)",1,1,2.5573272705078125,2.470916748046875,Fixation,POINT (0.6678217053413391 0.1842109858989716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531964229,21046352064,1,1,"(0.6726242303848267, 0.18736307322978973)","(0.6701955795288086, 0.2020600587129593)",1,1,2.58941650390625,2.482284545898437,Fixation,POINT (0.6714099049568176 0.1947115659713745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531972562,21046360397,1,1,"(0.6711037158966064, 0.1787479966878891)","(0.670630156993866, 0.1961069107055664)",1,1,2.564315795898437,2.472900390625,Fixation,POINT (0.6708669364452362 0.1874274536967278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531980896,21046368731,1,1,"(0.672187089920044, 0.18745382130146027)","(0.6675031185150146, 0.20239077508449554)",1,1,2.5864410400390625,2.488616943359375,Fixation,POINT (0.6698451042175293 0.1949222981929779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531989229,21046377064,1,1,"(0.6775693297386169, 0.18174079060554504)","(0.6739281415939331, 0.1884692758321762)",1,1,2.5908966064453125,2.48150634765625,Fixation,POINT (0.675748735666275 0.1851050332188606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212531997562,21046385397,1,1,"(0.6703001260757446, 0.18770763278007507)","(0.6717731356620789, 0.19365555047988892)",1,1,2.5870819091796875,2.486114501953125,Fixation,POINT (0.6710366308689117 0.190681591629982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532005896,21046393731,1,1,"(0.6686421036720276, 0.1714264154434204)","(0.6692356467247009, 0.19338785111904144)",1,1,2.57513427734375,2.495147705078125,Fixation,POINT (0.6689388751983643 0.1824071332812309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532014229,21046402064,1,1,"(0.6704727411270142, 0.17298844456672668)","(0.6703793406486511, 0.19990794360637665)",1,1,2.59332275390625,2.50091552734375,Fixation,POINT (0.6704260408878326 0.1864481940865517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532022562,21046410397,1,1,"(0.6678634285926819, 0.20967009663581848)","(0.669571042060852, 0.19190412759780884)",1,1,2.614730834960937,2.4891357421875,Fixation,POINT (0.668717235326767 0.2007871121168137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532030901,21046418736,1,1,"(0.6668757796287537, 0.17897146940231323)","(0.6706430315971375, 0.19062699377536774)",1,1,2.597396850585937,2.4972076416015625,Fixation,POINT (0.6687594056129456 0.1847992315888405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532039234,21046427069,1,1,"(0.6697753071784973, 0.19062136113643646)","(0.6716022491455078, 0.19461585581302643)",1,1,2.587753295898437,2.5024871826171875,Fixation,POINT (0.6706887781620026 0.1926186084747314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532047567,21046435402,1,1,"(0.6651456356048584, 0.1927182972431183)","(0.6703111529350281, 0.19681528210639954)",1,1,2.583160400390625,2.50994873046875,Fixation,POINT (0.6677283942699432 0.1947667896747589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532055901,21046443736,1,1,"(0.669631838798523, 0.1720995455980301)","(0.6732870936393738, 0.20034100115299225)",1,1,2.5986785888671875,2.491546630859375,Fixation,POINT (0.6714594662189484 0.1862202733755112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532064234,21046452069,1,1,"(0.6684300303459167, 0.19083745777606964)","(0.6748359799385071, 0.20159359276294708)",1,1,2.5736846923828125,2.502426147460937,Fixation,POINT (0.6716330051422119 0.1962155252695084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532072567,21046460402,1,1,"(0.6707038879394531, 0.16680289804935455)","(0.6747187376022339, 0.19582100212574005)",1,1,2.594451904296875,2.5019073486328125,Fixation,POINT (0.6727113127708435 0.1813119500875473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532080901,21046468736,1,1,"(0.6747478246688843, 0.18881197273731232)","(0.6754613518714905, 0.19732515513896942)",1,1,2.5859527587890625,2.534149169921875,Fixation,POINT (0.6751045882701874 0.1930685639381409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532089234,21046477069,1,1,"(0.6683271527290344, 0.18148642778396606)","(0.6719629764556885, 0.19305001199245453)",1,1,2.6024932861328125,2.520263671875,Fixation,POINT (0.6701450645923615 0.1872682198882103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532097567,21046485402,1,1,"(0.6743991374969482, 0.18535007536411285)","(0.6732190847396851, 0.19218778610229492)",1,1,2.5890350341796875,2.52734375,Fixation,POINT (0.6738091111183167 0.1887689307332039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532105900,21046493735,1,1,"(0.6721029877662659, 0.1718725860118866)","(0.6720829010009766, 0.19713321328163147)",1,1,2.6058349609375,2.5268707275390625,Fixation,POINT (0.6720929443836212 0.184502899646759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532114234,21046502069,1,1,"(0.6701748371124268, 0.17942054569721222)","(0.6772406697273254, 0.19457373023033142)",1,1,2.602569580078125,2.5295867919921875,Fixation,POINT (0.6737077534198761 0.1869971379637718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532122567,21046510402,1,1,"(0.6758973598480225, 0.17494992911815643)","(0.6744487285614014, 0.18997909128665924)",1,1,2.62103271484375,2.5216827392578125,Fixation,POINT (0.6751730442047119 0.1824645102024078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532130901,21046518736,1,1,"(0.6740211844444275, 0.17221122980117798)","(0.6718562841415405, 0.19010259211063385)",1,1,2.586090087890625,2.5324249267578125,Fixation,POINT (0.672938734292984 0.1811569109559059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532139234,21046527069,1,1,"(0.6711209416389465, 0.16922029852867126)","(0.6704406142234802, 0.20703405141830444)",1,1,2.6091766357421875,2.537445068359375,Fixation,POINT (0.6707807779312134 0.1881271749734878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212532147567,21046535402,1,1,"(0.6715624332427979, 0.16361120343208313)","(0.6724070906639099, 0.19412188231945038)",1,1,2.611236572265625,2.5143280029296875,Fixation,POINT (0.6719847619533539 0.1788665428757668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
