,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,getMessage.0,StringBuffer.0,sb.0,=.0,new.0,StringBuffer.1,if.0,messages.0,!=.0,nan.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,messages.1,size.0,i.2,Object.0,o.0,=.2,messages.2,elementAt.0,i.3,if.1,o.1,!=.1,nan.1,sb.1,append.0,o.2,toString.0,sb.2,append.1,"""|n"".0",return.0,sb.3,toString.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,getMessage,51122387,1209016761387,17531162585,1,1,"(0.7045783400535583, 0.20034942030906677)","(0.6987816691398621, 0.22336937487125397)",1,1,2.178375244140625,2.073226928710937,Fixation,POINT (0.7016800045967102 0.2118593975901604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016769720,17531170918,1,1,"(0.7080631852149963, 0.19724276661872864)","(0.7001856565475464, 0.21609248220920563)",1,1,2.16473388671875,2.0567626953125,Fixation,POINT (0.7041244208812714 0.2066676244139671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016778053,17531179251,1,1,"(0.7054080963134766, 0.2058056741952896)","(0.7010080814361572, 0.2155236005783081)",1,1,2.177093505859375,2.1171417236328125,Fixation,POINT (0.7032080888748169 0.2106646373867989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016786387,17531187585,1,1,"(0.7082477807998657, 0.20294396579265594)","(0.700760543346405, 0.2178855538368225)",1,1,2.149200439453125,2.0872039794921875,Fixation,POINT (0.7045041620731354 0.2104147598147392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016803058,17531204256,1,1,"(0.7103667855262756, 0.20123009383678436)","(0.7037571668624878, 0.21721260249614716)",1,1,2.191513061523437,2.0887908935546875,,POINT (0.7070619761943817 0.2092213481664658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016811392,17531212590,1,1,"(0.7004181742668152, 0.2038392573595047)","(0.705258846282959, 0.22898346185684204)",1,1,2.137542724609375,2.090438842773437,Fixation,POINT (0.7028385102748871 0.2164113596081734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016819725,17531220923,1,1,"(0.705333948135376, 0.21198782324790955)","(0.697811484336853, 0.23456647992134094)",1,1,2.155609130859375,2.0692291259765625,Fixation,POINT (0.7015727162361145 0.2232771515846252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016828058,17531229256,1,1,"(0.7051253914833069, 0.20916925370693207)","(0.7032268047332764, 0.21929262578487396)",1,1,2.177474975585937,2.08203125,Fixation,POINT (0.7041760981082916 0.214230939745903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016836392,17531237590,1,1,"(0.7041617035865784, 0.2176225483417511)","(0.6974930763244629, 0.22718645632266998)",1,1,2.1830291748046875,2.076400756835937,Fixation,POINT (0.7008273899555206 0.2224045023322105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016844725,17531245923,1,1,"(0.7076423764228821, 0.21634948253631592)","(0.6952493786811829, 0.22909468412399292)",1,1,2.15728759765625,2.11944580078125,Fixation,POINT (0.7014458775520325 0.2227220833301544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016861393,17531262590,1,1,"(0.6911145448684692, 0.2242060899734497)","(0.6909098625183105, 0.23223550617694855)",1,1,2.18487548828125,2.1077423095703125,,POINT (0.6910122036933899 0.2282207980751991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016869726,17531270923,1,1,"(0.6888108253479004, 0.21973657608032227)","(0.7006553411483765, 0.23630201816558838)",1,1,2.217269897460937,2.1056060791015625,Fixation,POINT (0.6947330832481384 0.2280192971229553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016878059,17531279256,1,1,"(0.6872636079788208, 0.22054524719715118)","(0.6981085538864136, 0.21351826190948486)",1,1,2.1702880859375,2.10888671875,Fixation,POINT (0.6926860809326172 0.217031754553318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016886393,17531287590,1,1,"(0.691024661064148, 0.22017237544059753)","(0.7003827095031738, 0.24171577394008636)",1,1,2.1985321044921875,2.13323974609375,Fixation,POINT (0.6957036852836609 0.230944074690342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016894726,17531295923,1,1,"(0.694739043712616, 0.2174404412508011)","(0.6887879371643066, 0.2214774191379547)",1,1,2.227142333984375,2.2274322509765625,Fixation,POINT (0.6917634904384613 0.2194589301943779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016903059,17531304256,1,1,"(0.6914015412330627, 0.2107863873243332)","(0.6908009052276611, 0.2182217538356781)",1,1,2.1737823486328125,2.139144897460937,Fixation,POINT (0.6911012232303619 0.2145040705800056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016919726,17531320923,1,1,"(0.6968775987625122, 0.18287530541419983)","(0.697599470615387, 0.2200867086648941)",1,1,2.2104034423828125,2.1246337890625,,POINT (0.6972385346889496 0.201481007039547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016928062,17531329259,1,1,"(0.6884259581565857, 0.19462713599205017)","(0.6924586892127991, 0.2258787900209427)",1,1,2.2449951171875,2.1613311767578125,Fixation,POINT (0.6904423236846924 0.2102529630064964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016936396,17531337593,1,1,"(0.6937141418457031, 0.18945813179016113)","(0.6940141916275024, 0.2265062779188156)",1,1,2.22802734375,2.156478881835937,Fixation,POINT (0.6938641667366028 0.2079822048544884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016944729,17531345926,1,1,"(0.691037654876709, 0.1797415316104889)","(0.6944270730018616, 0.2059938609600067)",1,1,2.2275390625,2.152069091796875,Fixation,POINT (0.6927323639392853 0.1928676962852478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016953062,17531354259,1,1,"(0.6985185146331787, 0.19317695498466492)","(0.6930822134017944, 0.20681887865066528)",1,1,2.1954345703125,2.152862548828125,Fixation,POINT (0.6958003640174866 0.1999979168176651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016961396,17531362593,1,1,"(0.6960954666137695, 0.19440729916095734)","(0.6997403502464294, 0.20811551809310913)",1,1,2.259185791015625,2.1476593017578125,Fixation,POINT (0.6979179084300995 0.2012614086270332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016969729,17531370926,1,1,"(0.6899927854537964, 0.202531635761261)","(0.7037805318832397, 0.1987954080104828)",1,1,2.253662109375,2.1696014404296875,Fixation,POINT (0.6968866586685181 0.2006635218858719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016978062,17531379259,1,1,"(0.6943516135215759, 0.2074294239282608)","(0.6965577006340027, 0.216715008020401)",1,1,2.2331085205078125,2.160125732421875,Fixation,POINT (0.6954546570777893 0.2120722159743309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016986396,17531387593,1,1,"(0.6892023682594299, 0.21044938266277313)","(0.6942979693412781, 0.22441604733467102)",1,1,2.247833251953125,2.1487274169921875,Fixation,POINT (0.691750168800354 0.2174327149987221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016994729,17531395926,1,1,"(0.6864867210388184, 0.22141782939434052)","(0.6863176226615906, 0.23042304813861847)",1,1,2.243682861328125,2.216827392578125,Fixation,POINT (0.6864021718502045 0.2259204387664795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017003062,17531404259,1,1,"(0.6898629069328308, 0.21448127925395966)","(0.6883620619773865, 0.2213135063648224)",1,1,2.249984741210937,2.180770874023437,Fixation,POINT (0.6891124844551086 0.217897392809391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017011396,17531412593,1,1,"(0.6990394592285156, 0.19276978075504303)","(0.6813934445381165, 0.2164618968963623)",1,1,2.2122039794921875,2.2263641357421875,Fixation,POINT (0.690216451883316 0.2046158388257027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017019729,17531420926,1,1,"(0.6875419616699219, 0.1931547075510025)","(0.6813824772834778, 0.22399616241455078)",1,1,2.2610626220703125,2.185287475585937,Fixation,POINT (0.6844622194766998 0.2085754349827766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017028062,17531429259,1,1,"(0.6948973536491394, 0.19987228512763977)","(0.6889350414276123, 0.22294633090496063)",1,1,2.241546630859375,2.17828369140625,Fixation,POINT (0.6919161975383759 0.2114093080163002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017036396,17531437593,1,1,"(0.6910341382026672, 0.21361765265464783)","(0.6939981579780579, 0.23306994140148163)",1,1,2.23492431640625,2.1838531494140625,Fixation,POINT (0.6925161480903625 0.2233437970280647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017044729,17531445926,1,1,"(0.693273663520813, 0.1827332228422165)","(0.6902359127998352, 0.23332814872264862)",1,1,2.238983154296875,2.248626708984375,Fixation,POINT (0.6917547881603241 0.2080306857824326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017061400,17531462597,1,1,"(0.7308418154716492, 0.1979578137397766)","(0.7309699058532715, 0.2255299687385559)",1,1,2.251708984375,2.2016754150390625,Fixation,POINT (0.7309058606624603 0.2117438912391663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017069734,17531470931,1,1,"(0.7229172587394714, 0.21228082478046417)","(0.7321579456329346, 0.23096945881843567)",1,1,2.31024169921875,2.193344116210937,Fixation,POINT (0.727537602186203 0.2216251417994499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017078067,17531479264,1,1,"(0.7171489596366882, 0.2265447974205017)","(0.7317895293235779, 0.22077667713165283)",1,1,2.2623291015625,2.205657958984375,Fixation,POINT (0.7244692444801331 0.2236607372760773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017086401,17531487598,1,1,"(0.7233284115791321, 0.22088392078876495)","(0.7380648851394653, 0.21880114078521729)",1,1,2.2662811279296875,2.1795654296875,Fixation,POINT (0.7306966483592987 0.2198425307869911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017094734,17531495931,1,1,"(0.7218875885009766, 0.22401787340641022)","(0.7336271405220032, 0.2257319539785385)",1,1,2.2836151123046875,2.178314208984375,Fixation,POINT (0.7277573645114899 0.2248749136924744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017111402,17531512598,1,1,"(0.7167277932167053, 0.21793518960475922)","(0.7299724221229553, 0.2302960455417633)",1,1,2.2717437744140625,2.20556640625,,POINT (0.7233501076698303 0.2241156175732613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017119735,17531520931,1,1,"(0.7192379236221313, 0.2277965545654297)","(0.7365652918815613, 0.222659632563591)",1,1,2.2777557373046875,2.2046661376953125,Fixation,POINT (0.7279016077518463 0.2252280935645104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017136402,17531537598,1,1,"(0.7213056087493896, 0.21867582201957703)","(0.7322800159454346, 0.22759009897708893)",1,1,2.284149169921875,2.235443115234375,,POINT (0.7267928123474121 0.223132960498333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017203073,17531604269,1,1,"(0.7330157160758972, 0.19262824952602386)","(0.7347472310066223, 0.22448964416980743)",1,1,2.292816162109375,2.213409423828125,,POINT (0.7338814735412598 0.2085589468479156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017211407,17531612603,1,1,"(0.7385984659194946, 0.20992380380630493)","(0.7313755750656128, 0.2262444645166397)",1,1,2.325302124023437,2.2241668701171875,Fixation,POINT (0.7349870204925537 0.2180841341614723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017219740,17531620936,1,1,"(0.7355127930641174, 0.2193920612335205)","(0.7348678112030029, 0.22545932233333588)",1,1,2.316925048828125,2.231536865234375,Fixation,POINT (0.7351903021335602 0.2224256917834282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017228073,17531629269,1,1,"(0.7395743131637573, 0.2205670177936554)","(0.7240623831748962, 0.23492103815078735)",1,1,2.300567626953125,2.2561187744140625,Fixation,POINT (0.7318183481693268 0.2277440279722214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017236406,17531637602,1,1,"(0.7397127747535706, 0.20972277224063873)","(0.7275274395942688, 0.23124371469020844)",1,1,2.3240966796875,2.2582244873046875,Fixation,POINT (0.7336201071739197 0.2204832434654236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017244740,17531645936,1,1,"(0.7473116517066956, 0.2123015820980072)","(0.7306922674179077, 0.22254373133182526)",1,1,2.3302764892578125,2.207855224609375,Fixation,POINT (0.7390019595623016 0.2174226567149162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017253073,17531654269,1,1,"(0.739273190498352, 0.20092667639255524)","(0.7297414541244507, 0.2257034331560135)",1,1,2.299407958984375,2.2646484375,Fixation,POINT (0.7345073223114014 0.2133150547742844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017261406,17531662602,1,1,"(0.7423942685127258, 0.199357807636261)","(0.7301526069641113, 0.22577935457229614)",1,1,2.318450927734375,2.24920654296875,Fixation,POINT (0.7362734377384186 0.2125685811042786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017269740,17531670936,1,1,"(0.7390945553779602, 0.19693973660469055)","(0.7280876636505127, 0.22420911490917206)",1,1,2.33868408203125,2.2307891845703125,Fixation,POINT (0.7335911095142365 0.2105744257569313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017278073,17531679269,1,1,"(0.7411647439002991, 0.20015959441661835)","(0.7288716435432434, 0.23180106282234192)",1,1,2.338775634765625,2.2318267822265625,Fixation,POINT (0.7350181937217712 0.2159803286194801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017286406,17531687602,1,1,"(0.7383630871772766, 0.20330077409744263)","(0.7279326319694519, 0.2277129888534546)",1,1,2.332916259765625,2.2315826416015625,Fixation,POINT (0.7331478595733643 0.2155068814754486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017294741,17531695936,1,1,"(0.7371395230293274, 0.20513038337230682)","(0.7311129570007324, 0.2312619984149933)",1,1,2.31402587890625,2.237777709960937,Fixation,POINT (0.7341262400150299 0.21819619089365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017303074,17531704269,1,1,"(0.7375854849815369, 0.21271470189094543)","(0.7318856716156006, 0.22725702822208405)",1,1,2.327301025390625,2.265487670898437,Fixation,POINT (0.7347355782985687 0.2199858650565147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017311407,17531712602,1,1,"(0.7379177808761597, 0.21703366935253143)","(0.7293701767921448, 0.2250348925590515)",1,1,2.3319549560546875,2.2707977294921875,Fixation,POINT (0.7336439788341522 0.2210342809557915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017319741,17531720936,1,1,"(0.7294163107872009, 0.22500532865524292)","(0.7313998341560364, 0.23197895288467407)",1,1,2.3100738525390625,2.25897216796875,Fixation,POINT (0.7304080724716187 0.2284921407699585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017336412,17531737607,1,1,"(0.7484480738639832, 0.20863077044487)","(0.7670732736587524, 0.23371440172195435)",1,1,2.33978271484375,2.268890380859375,Fixation,POINT (0.7577606737613678 0.2211725860834122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017344746,17531745941,1,1,"(0.7547582983970642, 0.21519561111927032)","(0.7628211975097656, 0.22971029579639435)",1,1,2.3072662353515625,2.2976837158203125,Fixation,POINT (0.7587897479534149 0.2224529534578323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017353079,17531754274,1,1,"(0.754228413105011, 0.21205314993858337)","(0.7645229697227478, 0.23179519176483154)",1,1,2.3106689453125,2.2887115478515625,Fixation,POINT (0.7593756914138794 0.2219241708517075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017369746,17531770941,1,1,"(0.7407650351524353, 0.21456724405288696)","(0.7650772333145142, 0.22869905829429626)",1,1,2.337249755859375,2.3117828369140625,,POINT (0.7529211342334747 0.2216331511735916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017378079,17531779274,1,1,"(0.7549411654472351, 0.21965374052524567)","(0.7671179175376892, 0.23222675919532776)",1,1,2.319076538085937,2.30548095703125,Fixation,POINT (0.7610295414924622 0.2259402498602867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017386412,17531787607,1,1,"(0.7534940838813782, 0.21833139657974243)","(0.766403317451477, 0.23136593401432037)",1,1,2.303680419921875,2.287948608398437,Fixation,POINT (0.7599487006664276 0.2248486652970314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017394746,17531795941,1,1,"(0.755410373210907, 0.22094139456748962)","(0.7645782232284546, 0.2229156792163849)",1,1,2.333251953125,2.311676025390625,Fixation,POINT (0.7599942982196808 0.2219285368919373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017403079,17531804274,1,1,"(0.7557562589645386, 0.21784745156764984)","(0.7635397911071777, 0.22394052147865295)",1,1,2.3526153564453125,2.29644775390625,Fixation,POINT (0.7596480250358582 0.2208939865231514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017411412,17531812607,1,1,"(0.7512545585632324, 0.22629396617412567)","(0.7656214237213135, 0.22764478623867035)",1,1,2.3130645751953125,2.3179473876953125,Fixation,POINT (0.758437991142273 0.226969376206398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017419746,17531820941,1,1,"(0.7548872232437134, 0.23125864565372467)","(0.7631561756134033, 0.2264942079782486)",1,1,2.333358764648437,2.2916259765625,Fixation,POINT (0.7590216994285583 0.2288764268159866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017428079,17531829274,1,1,"(0.7521557807922363, 0.23618607223033905)","(0.7645601034164429, 0.22935613989830017)",1,1,2.309783935546875,2.303741455078125,Fixation,POINT (0.7583579421043396 0.2327711060643196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017444746,17531845941,1,1,"(0.7524188756942749, 0.2442503273487091)","(0.7642418742179871, 0.22151246666908264)",1,1,2.3250732421875,2.312484741210937,,POINT (0.758330374956131 0.2328813970088959),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017453084,17531854279,1,1,"(0.753287672996521, 0.24399705231189728)","(0.7651892900466919, 0.22435501217842102)",1,1,2.308349609375,2.3032989501953125,Fixation,POINT (0.7592384815216064 0.2341760322451592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017461417,17531862612,1,1,"(0.7486384510993958, 0.23941375315189362)","(0.7660888433456421, 0.22404217720031738)",1,1,2.3024444580078125,2.321807861328125,Fixation,POINT (0.7573636472225189 0.2317279651761055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017469751,17531870946,1,1,"(0.76017826795578, 0.24230237305164337)","(0.7593668699264526, 0.22597238421440125)",1,1,2.305282592773437,2.3238983154296875,Fixation,POINT (0.7597725689411163 0.2341373786330223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017536418,17531937612,1,1,"(0.7618997693061829, 0.22512301802635193)","(0.761968731880188, 0.22456711530685425)",1,1,2.37255859375,2.299911499023437,,POINT (0.7619342505931854 0.2248450666666031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017553085,17531954279,1,1,"(0.7620388269424438, 0.24384348094463348)","(0.7608848810195923, 0.22512178122997284)",1,1,2.3453826904296875,2.3229522705078125,,POINT (0.7614618539810181 0.2344826310873032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209017644757,17532045951,1,1,"(0.7580438256263733, 0.2263282984495163)","(0.7607524394989014, 0.2239886224269867)",1,1,2.326171875,2.29986572265625,,POINT (0.7593981325626373 0.2251584604382515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017653090,17532054284,1,1,"(0.7564713358879089, 0.22824795544147491)","(0.760654866695404, 0.22395646572113037)",1,1,2.324676513671875,2.294342041015625,Fixation,POINT (0.7585631012916565 0.2261022105813026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017661423,17532062617,1,1,"(0.7582760453224182, 0.23537760972976685)","(0.7629434466362, 0.22531339526176453)",1,1,2.346176147460937,2.3072662353515625,Fixation,POINT (0.7606097459793091 0.2303455024957657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017669756,17532070950,1,1,"(0.7603505849838257, 0.22756245732307434)","(0.7599275708198547, 0.22422528266906738)",1,1,2.3112335205078125,2.2821807861328125,Fixation,POINT (0.7601390779018402 0.2258938699960709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209017678090,17532079284,1,1,"(0.7622389793395996, 0.23013681173324585)","(0.762426495552063, 0.22740085422992706)",1,1,2.35455322265625,2.270980834960937,Fixation,POINT (0.7623327374458313 0.2287688329815865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
