,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,boolean.0,openNewContainerWindow.0,String.0,containerName.0,String.1,containerDescription.0,//if name is blank disable use default option.200,NewContainerImportWindow.0,window.0,if.0,containerName.1,equals.0,""""".0",window.1,=.0,new.0,NewContainerImportWindow.1,else.0,window.2,=.1,new.1,NewContainerImportWindow.2,containerName.2,containerDescription.1,window.3,setParent.0,OrganiserView.0,this.0,try.0,window.4,doModal.0,catch.0,InterruptedException.0,ie.0,ie.1,printStackTrace.0,System.0,err.0,if.1,doImport.0,importer.0,setContainerName.0,window.5,getName.0,importer.1,setContainerDescription.0,window.6,getDescription.0,return.0,doImport.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,openNewContainerWindow,34413723,1209629943334,18144342362,1,1,"(0.7517901659011841, 0.20355217158794403)","(0.7590866684913635, 0.2199704796075821)",1,1,2.450103759765625,2.4250640869140625,Fixation,POINT (0.7554384171962738 0.2117613255977631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,openNewContainerWindow,34413723,1209629951668,18144350696,1,1,"(0.7515100836753845, 0.19914180040359497)","(0.7602012753486633, 0.22156557440757751)",1,1,2.4479522705078125,2.39837646484375,Fixation,POINT (0.7558556795120239 0.2103536874055862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,openNewContainerWindow,34413723,1209629960001,18144359029,1,1,"(0.7479727268218994, 0.21323245763778687)","(0.75998455286026, 0.2197289764881134)",1,1,2.4564666748046875,2.4198760986328125,Fixation,POINT (0.7539786398410797 0.2164807170629501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,openNewContainerWindow,34413723,1209629968334,18144367362,1,1,"(0.7495867609977722, 0.20481854677200317)","(0.7592076659202576, 0.22676292061805725)",1,1,2.4580078125,2.414535522460937,Fixation,POINT (0.7543972134590149 0.2157907336950302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,openNewContainerWindow,34413723,1209629993337,18144392365,1,1,"(0.6657073497772217, 0.2043527215719223)","(0.6806497573852539, 0.22673965990543365)",1,1,2.4598846435546875,2.4102783203125,Fixation,POINT (0.6731785535812378 0.215546190738678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630001670,18144400698,1,1,"(0.6607444882392883, 0.1965760439634323)","(0.6739581227302551, 0.22026494145393372)",1,1,2.431793212890625,2.4225616455078125,Fixation,POINT (0.6673513054847717 0.208420492708683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630010004,18144409032,1,1,"(0.6663464307785034, 0.2037813365459442)","(0.6723994612693787, 0.22190368175506592)",1,1,2.435394287109375,2.426010131835937,Fixation,POINT (0.669372946023941 0.2128425091505051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630018337,18144417365,1,1,"(0.6645187735557556, 0.20757566392421722)","(0.6733407378196716, 0.21721921861171722)",1,1,2.4462432861328125,2.4102020263671875,Fixation,POINT (0.6689297556877136 0.2123974412679672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630026671,18144425698,1,1,"(0.663279116153717, 0.19916120171546936)","(0.6674596071243286, 0.21465207636356354)",1,1,2.449310302734375,2.415740966796875,Fixation,POINT (0.6653693616390228 0.2069066390395164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630035005,18144434032,1,1,"(0.6628274321556091, 0.20808054506778717)","(0.6713866591453552, 0.22274239361286163)",1,1,2.446197509765625,2.4076385498046875,Fixation,POINT (0.6671070456504822 0.2154114693403244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630043338,18144442365,1,1,"(0.6622800827026367, 0.202736496925354)","(0.6694855690002441, 0.22342005372047424)",1,1,2.4377899169921875,2.4107666015625,Fixation,POINT (0.6658828258514404 0.2130782753229141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630051671,18144450698,1,1,"(0.661400556564331, 0.1991482824087143)","(0.6689959168434143, 0.21559782326221466)",1,1,2.4282989501953125,2.40557861328125,Fixation,POINT (0.6651982367038727 0.2073730528354645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630060005,18144459032,1,1,"(0.6645022630691528, 0.1942557990550995)","(0.6708055734634399, 0.21980595588684082)",1,1,2.4299468994140625,2.41229248046875,Fixation,POINT (0.6676539182662964 0.2070308774709702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630068338,18144467365,1,1,"(0.663232147693634, 0.19394178688526154)","(0.6686363816261292, 0.2191634476184845)",1,1,2.4166717529296875,2.4084930419921875,Fixation,POINT (0.6659342646598816 0.206552617251873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630076672,18144475699,1,1,"(0.6623361110687256, 0.2063172608613968)","(0.6666269898414612, 0.21739403903484344)",1,1,2.430267333984375,2.424072265625,Fixation,POINT (0.6644815504550934 0.2118556499481201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630085004,18144484031,1,1,"(0.6609588861465454, 0.19859519600868225)","(0.6685929298400879, 0.21527419984340668)",1,1,2.43212890625,2.4231109619140625,Fixation,POINT (0.6647759079933167 0.2069346979260445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630093338,18144492365,1,1,"(0.6617928147315979, 0.1920183300971985)","(0.6678978204727173, 0.22080636024475098)",1,1,2.420028686523437,2.41265869140625,Fixation,POINT (0.6648453176021576 0.2064123451709747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630101671,18144500698,1,1,"(0.6632937788963318, 0.19758863747119904)","(0.669018566608429, 0.21638400852680206)",1,1,2.422821044921875,2.4207000732421875,Fixation,POINT (0.6661561727523804 0.2069863229990006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630110010,18144509037,1,1,"(0.6638267040252686, 0.18621249496936798)","(0.6683412790298462, 0.214722141623497)",1,1,2.4078826904296875,2.4037628173828125,Fixation,POINT (0.6660839915275574 0.2004673182964325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,openNewContainerWindow,34413723,1209630118344,18144517371,1,1,"(0.6620219945907593, 0.18816059827804565)","(0.6677210927009583, 0.21137085556983948)",1,1,2.4055328369140625,2.418426513671875,Fixation,POINT (0.6648715436458588 0.1997657269239426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,openNewContainerWindow,34413723,1209630126677,18144525704,1,1,"(0.6635392308235168, 0.1892678290605545)","(0.6685858368873596, 0.21900588274002075)",1,1,2.42022705078125,2.409881591796875,Fixation,POINT (0.6660625338554382 0.2041368559002876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630135010,18144534037,1,1,"(0.6631368398666382, 0.20314083993434906)","(0.6652522087097168, 0.22549991309642792)",1,1,2.4322662353515625,2.380615234375,Fixation,POINT (0.6641945242881775 0.2143203765153885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630143344,18144542371,1,1,"(0.6663776636123657, 0.1980876326560974)","(0.6626133322715759, 0.24274367094039917)",1,1,2.4099884033203125,2.370697021484375,Fixation,POINT (0.6644954979419708 0.2204156517982483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630151677,18144550704,1,1,"(0.6642885208129883, 0.20786528289318085)","(0.6556425094604492, 0.17380335927009583)",1,1,2.4536895751953125,2.5039520263671875,Fixation,POINT (0.6599655151367188 0.1908343210816383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,openNewContainerWindow,34413723,1209630293340,18144692367,1,1,"(0.03812075033783913, 0.15308712422847748)","(0.07762089371681213, 0.45582062005996704)",1,1,2.448272705078125,2.178955078125,,POINT (0.0578708220273256 0.3044538721442223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630318350,18144717376,1,1,"(0.062100112438201904, 0.18121111392974854)","(0.07065044343471527, 0.16232448816299438)",1,1,2.372711181640625,2.47998046875,Fixation,POINT (0.0663752779364586 0.1717678010463715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630326681,18144725707,1,1,"(0.0636211708188057, 0.1712498515844345)","(0.06651344895362854, 0.15762290358543396)",1,1,2.409652709960937,2.475921630859375,Fixation,POINT (0.0650673098862171 0.1644363775849342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630335015,18144734041,1,1,"(0.06152889132499695, 0.1552727371454239)","(0.0675191879272461, 0.1800321340560913)",1,1,2.41497802734375,2.4453125,Fixation,POINT (0.0645240396261215 0.1676524356007576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630343348,18144742374,1,1,"(0.049819834530353546, 0.1586596667766571)","(0.07021486014127731, 0.18699778616428375)",1,1,2.3938140869140625,2.43231201171875,Fixation,POINT (0.0600173473358154 0.1728287264704704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630351681,18144750707,1,1,"(0.05100212246179581, 0.15998850762844086)","(0.07160542160272598, 0.2007523477077484)",1,1,2.413177490234375,2.424591064453125,Fixation,POINT (0.0613037720322609 0.1803704276680946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630360014,18144759040,1,1,"(0.050279535353183746, 0.1615000218153)","(0.07215198129415512, 0.19542957842350006)",1,1,2.41986083984375,2.442718505859375,Fixation,POINT (0.0612157583236694 0.1784648001194),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630368348,18144767374,1,1,"(0.051212627440690994, 0.16385233402252197)","(0.07621490955352783, 0.18661810457706451)",1,1,2.4132537841796875,2.446517944335937,Fixation,POINT (0.0637137684971094 0.1752352192997932),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209630376685,18144775711,1,1,"(0.05786749720573425, 0.16754528880119324)","(0.07651176303625107, 0.18794500827789307)",1,1,2.428131103515625,2.4542999267578125,Fixation,POINT (0.0671896301209927 0.1777451485395432),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630385018,18144784044,1,1,"(0.059788718819618225, 0.15945249795913696)","(0.07392086088657379, 0.17308993637561798)",1,1,2.415313720703125,2.4699859619140625,Fixation,POINT (0.066854789853096 0.1662712171673775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630393352,18144792378,1,1,"(0.06497146189212799, 0.16370734572410583)","(0.06872564554214478, 0.1719355583190918)",1,1,2.4267730712890625,2.48101806640625,Fixation,POINT (0.0668485537171364 0.1678214520215988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630401685,18144800711,1,1,"(0.06129245460033417, 0.1592360883951187)","(0.06396215409040451, 0.16417990624904633)",1,1,2.4351959228515625,2.4735107421875,Fixation,POINT (0.0626273043453693 0.1617079973220825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630410021,18144809047,1,1,"(0.05592775344848633, 0.15408092737197876)","(0.07133343815803528, 0.16190707683563232)",1,1,2.424957275390625,2.47442626953125,Fixation,POINT (0.0636305958032608 0.1579940021038055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630418354,18144817380,1,1,"(0.05595812946557999, 0.15416362881660461)","(0.07304064929485321, 0.15810593962669373)",1,1,2.439483642578125,2.4768218994140625,Fixation,POINT (0.0644993893802166 0.1561347842216492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630426687,18144825713,1,1,"(0.06095430627465248, 0.1592479944229126)","(0.07371070981025696, 0.16870108246803284)",1,1,2.426788330078125,2.476226806640625,Fixation,POINT (0.0673325080424547 0.1639745384454727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630435021,18144834047,1,1,"(0.05882006511092186, 0.15406672656536102)","(0.07370451837778091, 0.1632431596517563)",1,1,2.43218994140625,2.4746246337890625,Fixation,POINT (0.0662622917443514 0.1586549431085586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630443354,18144842380,1,1,"(0.06281356513500214, 0.15866459906101227)","(0.07019265741109848, 0.17344355583190918)",1,1,2.45257568359375,2.495391845703125,Fixation,POINT (0.0665031112730503 0.1660540774464607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630451687,18144850713,1,1,"(0.06177208200097084, 0.15899869799613953)","(0.06759258359670639, 0.1680895835161209)",1,1,2.441314697265625,2.4944000244140625,Fixation,POINT (0.0646823327988386 0.1635441407561302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630460019,18144859045,1,1,"(0.05573742464184761, 0.1608305275440216)","(0.07052765041589737, 0.17855492234230042)",1,1,2.432235717773437,2.47998046875,Fixation,POINT (0.0631325375288725 0.169692724943161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630468352,18144867378,1,1,"(0.05748985707759857, 0.15838199853897095)","(0.07205735146999359, 0.17897173762321472)",1,1,2.423812866210937,2.4822540283203125,Fixation,POINT (0.0647736042737961 0.1686768680810928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630476685,18144875711,1,1,"(0.060921113938093185, 0.1556834727525711)","(0.07611577957868576, 0.16648933291435242)",1,1,2.4539794921875,2.4978790283203125,Fixation,POINT (0.0685184467583895 0.1610864028334618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630485019,18144884045,1,1,"(0.06323608756065369, 0.15648938715457916)","(0.07525718957185745, 0.16384334862232208)",1,1,2.429351806640625,2.501327514648437,Fixation,POINT (0.0692466385662556 0.1601663678884506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630493352,18144892378,1,1,"(0.06149093806743622, 0.15527017414569855)","(0.06984289735555649, 0.16637080907821655)",1,1,2.4434814453125,2.504989624023437,Fixation,POINT (0.0656669177114964 0.1608204916119576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630501690,18144900716,1,1,"(0.06540586054325104, 0.16518640518188477)","(0.0690908208489418, 0.16019363701343536)",1,1,2.445159912109375,2.5061187744140625,Fixation,POINT (0.0672483406960964 0.1626900210976601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630510023,18144909049,1,1,"(0.06361804902553558, 0.16170844435691833)","(0.07173283398151398, 0.16513723134994507)",1,1,2.46478271484375,2.5028839111328125,Fixation,POINT (0.0676754415035248 0.1634228378534317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630518357,18144917383,1,1,"(0.057555705308914185, 0.1637098342180252)","(0.07596524059772491, 0.1627887487411499)",1,1,2.470123291015625,2.5127410888671875,Fixation,POINT (0.0667604729533196 0.1632492914795876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630526690,18144925716,1,1,"(0.06121162697672844, 0.15735691785812378)","(0.07214729487895966, 0.1701749861240387)",1,1,2.466644287109375,2.518646240234375,Fixation,POINT (0.066679460927844 0.1637659519910812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630535024,18144934050,1,1,"(0.06120428070425987, 0.16224266588687897)","(0.07416428625583649, 0.1622898280620575)",1,1,2.467132568359375,2.507781982421875,Fixation,POINT (0.0676842834800482 0.1622662469744682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630543356,18144942382,1,1,"(0.06766431778669357, 0.16857430338859558)","(0.07084646821022034, 0.1681918352842331)",1,1,2.471527099609375,2.5184783935546875,Fixation,POINT (0.069255392998457 0.1683830693364143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630551690,18144950716,1,1,"(0.06899897754192352, 0.16776351630687714)","(0.07275961339473724, 0.1659308522939682)",1,1,2.476165771484375,2.5144195556640625,Fixation,POINT (0.0708792954683304 0.1668471843004227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630560023,18144959049,1,1,"(0.0698549672961235, 0.16986620426177979)","(0.06963670998811722, 0.15895286202430725)",1,1,2.484725952148437,2.5147247314453125,Fixation,POINT (0.0697458386421204 0.1644095331430435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630568357,18144967383,1,1,"(0.0654170885682106, 0.16511528193950653)","(0.071448415517807, 0.15902049839496613)",1,1,2.468475341796875,2.529327392578125,Fixation,POINT (0.0684327520430088 0.1620678901672363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630576690,18144975716,1,1,"(0.06384061276912689, 0.1657932549715042)","(0.0732310563325882, 0.16060125827789307)",1,1,2.481689453125,2.51580810546875,Fixation,POINT (0.0685358345508575 0.1631972566246986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630585023,18144984049,1,1,"(0.06093888357281685, 0.16595390439033508)","(0.07001529633998871, 0.16628344357013702)",1,1,2.46844482421875,2.5419921875,Fixation,POINT (0.0654770899564028 0.166118673980236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630593356,18144992382,1,1,"(0.058930106461048126, 0.17353297770023346)","(0.073274627327919, 0.17381109297275543)",1,1,2.4842529296875,2.5260162353515625,Fixation,POINT (0.0661023668944836 0.1736720353364944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630601690,18145000716,1,1,"(0.06474032253026962, 0.1676156222820282)","(0.07103695720434189, 0.16959086060523987)",1,1,2.4943389892578125,2.5273590087890625,Fixation,POINT (0.0678886398673058 0.168603241443634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630626691,18145025716,1,1,"(0.15393562614917755, 0.21478219330310822)","(0.16826537251472473, 0.21498756110668182)",1,1,2.5253143310546875,2.52288818359375,Fixation,POINT (0.1611004993319511 0.214884877204895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630635030,18145034055,1,1,"(0.1691727638244629, 0.22214816510677338)","(0.1758008897304535, 0.21791397035121918)",1,1,2.522613525390625,2.5024871826171875,Fixation,POINT (0.1724868267774582 0.2200310677289963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630643363,18145042388,1,1,"(0.171968474984169, 0.2261606901884079)","(0.17703132331371307, 0.2259203940629959)",1,1,2.4969940185546875,2.544647216796875,Fixation,POINT (0.174499899148941 0.2260405421257019),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630651696,18145050721,1,1,"(0.17472493648529053, 0.22499513626098633)","(0.17902439832687378, 0.23265871405601501)",1,1,2.4932861328125,2.5362548828125,Fixation,POINT (0.1768746674060822 0.2288269251585007),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630660029,18145059054,1,1,"(0.17339134216308594, 0.2198871672153473)","(0.18000562489032745, 0.2315320521593094)",1,1,2.492828369140625,2.5337371826171875,Fixation,POINT (0.1766984835267067 0.2257096096873283),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630668363,18145067388,1,1,"(0.17419105768203735, 0.22532373666763306)","(0.17554564774036407, 0.23505355417728424)",1,1,2.4866485595703125,2.5454254150390625,Fixation,POINT (0.1748683527112007 0.2301886454224586),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630676696,18145075721,1,1,"(0.17118103802204132, 0.21943672001361847)","(0.17634674906730652, 0.22899769246578217)",1,1,2.485076904296875,2.5385894775390625,Fixation,POINT (0.1737638935446739 0.2242172062397003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630685029,18145084054,1,1,"(0.17344041168689728, 0.21459487080574036)","(0.1803525984287262, 0.22814279794692993)",1,1,2.493927001953125,2.533416748046875,Fixation,POINT (0.1768965050578117 0.2213688343763351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630693362,18145092387,1,1,"(0.16822102665901184, 0.22463442385196686)","(0.1774897277355194, 0.22847789525985718)",1,1,2.484970092773437,2.530502319335937,Fixation,POINT (0.1728553771972656 0.226556159555912),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
