,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,goToRegistration.0,m_logo.0,setVisible.0,FALSE.0,m_login.0,setText.0,"""Cancel"".0",m_userLabel.0,setLocation.0,16.0,4.0,m_username.0,setLocation.1,16.1,24.0,m_passLabel.0,setLocation.2,16.2,52.0,m_password.0,setLocation.3,16.3,70.0,m_confirmPass.0,setVisible.1,TRUE.0,m_confPassLabel.0,setVisible.2,TRUE.1,m_male.0,setVisible.3,TRUE.2,m_female.0,setVisible.4,TRUE.3,this.0,setTitle.0,"""Registration"".0",code,participant_summary
0,136,goToRegistration,47570692,1211214804394,19729197519,1,1,"(0.08433802425861359, 0.19486531615257263)","(0.09847448021173477, 0.19491606950759888)",1,1,2.575958251953125,2.5792236328125,Fixation,POINT (0.0914062522351742 0.1948906928300858),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214812727,19729205852,1,1,"(0.08347880840301514, 0.21737158298492432)","(0.0971892848610878, 0.19140507280826569)",1,1,2.5897674560546875,2.594329833984375,Fixation,POINT (0.0903340466320515 0.204388327896595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214821061,19729214186,1,1,"(0.09524189680814743, 0.20297382771968842)","(0.09230508655309677, 0.19130350649356842)",1,1,2.5733642578125,2.583343505859375,Fixation,POINT (0.0937734916806221 0.1971386671066284),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214829398,19729222523,1,1,"(0.08845193684101105, 0.21555425226688385)","(0.09548699855804443, 0.1871844381093979)",1,1,2.5974884033203125,2.573028564453125,Fixation,POINT (0.0919694676995277 0.2013693451881409),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214837731,19729230856,1,1,"(0.08071783185005188, 0.20500752329826355)","(0.10195942223072052, 0.1874573677778244)",1,1,2.5919189453125,2.579696655273437,Fixation,POINT (0.0913386270403862 0.196232445538044),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214846065,19729239190,1,1,"(0.09241854399442673, 0.20592768490314484)","(0.10016155242919922, 0.20757752656936646)",1,1,2.605072021484375,2.574554443359375,Fixation,POINT (0.096290048211813 0.2067526057362556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214871064,19729264189,1,1,"(0.14641833305358887, 0.20452643930912018)","(0.16141986846923828, 0.19828777015209198)",1,1,2.607574462890625,2.583892822265625,Fixation,POINT (0.1539191007614136 0.2014071047306061),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214879398,19729272523,1,1,"(0.1377362608909607, 0.20430761575698853)","(0.16232025623321533, 0.1959800273180008)",1,1,2.5926055908203125,2.6046295166015625,Fixation,POINT (0.150028258562088 0.2001438215374947),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214887731,19729280856,1,1,"(0.13737061619758606, 0.20860742032527924)","(0.16002771258354187, 0.19474291801452637)",1,1,2.58551025390625,2.600006103515625,Fixation,POINT (0.148699164390564 0.2016751691699028),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214896064,19729289189,1,1,"(0.13756850361824036, 0.20637057721614838)","(0.16587276756763458, 0.20547804236412048)",1,1,2.592529296875,2.5874176025390625,Fixation,POINT (0.1517206355929375 0.2059243097901344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214904398,19729297523,1,1,"(0.13515786826610565, 0.20541490614414215)","(0.16916869580745697, 0.20854134857654572)",1,1,2.5934600830078125,2.5682373046875,Fixation,POINT (0.1521632820367813 0.2069781273603439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214912731,19729305856,1,1,"(0.1371629238128662, 0.20032165944576263)","(0.16579124331474304, 0.21072989702224731)",1,1,2.597274780273437,2.574798583984375,Fixation,POINT (0.1514770835638046 0.205525778234005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214921064,19729314189,1,1,"(0.13591653108596802, 0.2021508812904358)","(0.16018570959568024, 0.21144266426563263)",1,1,2.5770416259765625,2.5807037353515625,Fixation,POINT (0.1480511203408241 0.2067967727780342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214929398,19729322523,1,1,"(0.13872426748275757, 0.20049767196178436)","(0.16522365808486938, 0.21217511594295502)",1,1,2.586090087890625,2.56390380859375,Fixation,POINT (0.1519739627838135 0.2063363939523697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214937731,19729330856,1,1,"(0.13967186212539673, 0.20277708768844604)","(0.15841887891292572, 0.21296022832393646)",1,1,2.5674285888671875,2.574432373046875,Fixation,POINT (0.1490453705191612 0.2078686580061912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214946064,19729339189,1,1,"(0.14710168540477753, 0.19945137202739716)","(0.15847980976104736, 0.20857255160808563)",1,1,2.56463623046875,2.558456420898437,Fixation,POINT (0.1527907475829124 0.2040119618177414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214954398,19729347523,1,1,"(0.14311011135578156, 0.20211161673069)","(0.15885813534259796, 0.19606630504131317)",1,1,2.537460327148437,2.57208251953125,Fixation,POINT (0.1509841233491898 0.1990889608860016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214962738,19729355863,1,1,"(0.1416664570569992, 0.19731979072093964)","(0.16154751181602478, 0.2044248878955841)",1,1,2.5678863525390625,2.559326171875,Fixation,POINT (0.151606984436512 0.2008723393082619),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214971071,19729364196,1,1,"(0.14296606183052063, 0.19905443489551544)","(0.16051822900772095, 0.20048965513706207)",1,1,2.5543365478515625,2.5552520751953125,Fixation,POINT (0.1517421454191208 0.1997720450162888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214979405,19729372530,1,1,"(0.1414412260055542, 0.19645273685455322)","(0.16096487641334534, 0.21079415082931519)",1,1,2.5496826171875,2.546127319335937,Fixation,POINT (0.1512030512094498 0.2036234438419342),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214987738,19729380863,1,1,"(0.13725805282592773, 0.20024581253528595)","(0.15333278477191925, 0.197401762008667)",1,1,2.547698974609375,2.575164794921875,Fixation,POINT (0.1452954187989235 0.1988237872719765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211214996071,19729389196,1,1,"(0.1415126472711563, 0.20588533580303192)","(0.1534224897623062, 0.20968881249427795)",1,1,2.5255584716796875,2.550048828125,Fixation,POINT (0.1474675685167313 0.2077870741486549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215004405,19729397530,1,1,"(0.14010533690452576, 0.20344328880310059)","(0.15090660750865936, 0.20112623274326324)",1,1,2.5378570556640625,2.554916381835937,Fixation,POINT (0.1455059722065926 0.2022847607731819),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215012738,19729405863,1,1,"(0.14291559159755707, 0.20268410444259644)","(0.1533663123846054, 0.19718272984027863)",1,1,2.5456085205078125,2.5495758056640625,Fixation,POINT (0.1481409519910812 0.1999334171414375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215021071,19729414196,1,1,"(0.14063075184822083, 0.20245780050754547)","(0.1565116047859192, 0.20177333056926727)",1,1,2.5400390625,2.565170288085937,Fixation,POINT (0.14857117831707 0.2021155655384064),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215029405,19729422530,1,1,"(0.1354256421327591, 0.20054739713668823)","(0.1585821956396103, 0.21045851707458496)",1,1,2.5454254150390625,2.5243377685546875,Fixation,POINT (0.1470039188861847 0.2055029571056366),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215037738,19729430863,1,1,"(0.13597677648067474, 0.20015347003936768)","(0.15640152990818024, 0.20270322263240814)",1,1,2.5312652587890625,2.525497436523437,Fixation,POINT (0.1461891531944275 0.2014283463358879),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215046071,19729439196,1,1,"(0.13000193238258362, 0.19956688582897186)","(0.1561426818370819, 0.20405986905097961)",1,1,2.53375244140625,2.55474853515625,Fixation,POINT (0.1430723071098328 0.2018133774399757),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215054405,19729447530,1,1,"(0.13193528354167938, 0.20020084083080292)","(0.15536126494407654, 0.2008543163537979)",1,1,2.547698974609375,2.541961669921875,Fixation,POINT (0.143648274242878 0.2005275785923004),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215062739,19729455863,1,1,"(0.1355373114347458, 0.2004396617412567)","(0.1567646563053131, 0.19715189933776855)",1,1,2.5231170654296875,2.533432006835937,Fixation,POINT (0.1461509838700294 0.1987957805395126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215071072,19729464196,1,1,"(0.14891457557678223, 0.2058144509792328)","(0.15529876947402954, 0.19457696378231049)",1,1,2.51171875,2.5440826416015625,Fixation,POINT (0.1521066725254059 0.2001957073807716),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215079406,19729472530,1,1,"(0.14837920665740967, 0.20102669298648834)","(0.15369081497192383, 0.20801804959774017)",1,1,2.5322265625,2.5128631591796875,Fixation,POINT (0.1510350108146668 0.2045223712921143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215087739,19729480863,1,1,"(0.14000067114830017, 0.20536337792873383)","(0.1433623880147934, 0.19860510528087616)",1,1,2.5139617919921875,2.5279998779296875,Fixation,POINT (0.1416815295815468 0.201984241604805),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215112743,19729505867,1,1,"(0.1793241649866104, 0.262280136346817)","(0.1815948188304901, 0.26449692249298096)",1,1,2.529937744140625,2.5241851806640625,Fixation,POINT (0.1804594919085503 0.263388529419899),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215121076,19729514200,1,1,"(0.17857295274734497, 0.2504082918167114)","(0.18514050543308258, 0.2574581503868103)",1,1,2.5035400390625,2.5016326904296875,Fixation,POINT (0.1818567290902138 0.2539332211017609),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215129410,19729522534,1,1,"(0.183284193277359, 0.26338106393814087)","(0.19026005268096924, 0.2650940716266632)",1,1,2.514633178710937,2.528717041015625,Fixation,POINT (0.1867721229791641 0.264237567782402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215137743,19729530867,1,1,"(0.178235724568367, 0.2592211365699768)","(0.18531887233257294, 0.2631843090057373)",1,1,2.503173828125,2.5258331298828125,Fixation,POINT (0.18177729845047 0.2612027227878571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215146076,19729539200,1,1,"(0.18237543106079102, 0.2602134943008423)","(0.1885463148355484, 0.2633822560310364)",1,1,2.4998779296875,2.520294189453125,Fixation,POINT (0.1854608729481697 0.2617978751659393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215154410,19729547534,1,1,"(0.18139535188674927, 0.25738760828971863)","(0.19210878014564514, 0.2748602330684662)",1,1,2.5137481689453125,2.5253143310546875,Fixation,POINT (0.1867520660161972 0.2661239206790924),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215162743,19729555867,1,1,"(0.17718879878520966, 0.259833425283432)","(0.1923948973417282, 0.2579443156719208)",1,1,2.507553100585937,2.514801025390625,Fixation,POINT (0.1847918480634689 0.2588888704776764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215171076,19729564200,1,1,"(0.17835688591003418, 0.25398194789886475)","(0.19027677178382874, 0.2552196681499481)",1,1,2.4925537109375,2.511825561523437,Fixation,POINT (0.1843168288469315 0.2546008080244064),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215179410,19729572534,1,1,"(0.17796269059181213, 0.2569388151168823)","(0.19105663895606995, 0.2572682499885559)",1,1,2.5127410888671875,2.5121002197265625,Fixation,POINT (0.184509664773941 0.2571035325527191),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215187743,19729580867,1,1,"(0.17327439785003662, 0.2462971806526184)","(0.18714000284671783, 0.2538091838359833)",1,1,2.5066375732421875,2.5145416259765625,Fixation,POINT (0.1802072003483772 0.2500531822443008),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215196076,19729589200,1,1,"(0.17803432047367096, 0.24390317499637604)","(0.19047488272190094, 0.259977251291275)",1,1,2.4997711181640625,2.503280639648437,Fixation,POINT (0.184254601597786 0.2519402131438255),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215204410,19729597534,1,1,"(0.17144352197647095, 0.24351657927036285)","(0.1873634308576584, 0.26991787552833557)",1,1,2.5149688720703125,2.517440795898437,Fixation,POINT (0.1794034764170647 0.2567172273993492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215212745,19729605869,1,1,"(0.17397631704807281, 0.25235337018966675)","(0.1824977993965149, 0.25967341661453247)",1,1,2.4989013671875,2.491058349609375,Fixation,POINT (0.1782370582222938 0.2560133934020996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215221078,19729614202,1,1,"(0.1707594394683838, 0.26030874252319336)","(0.18369103968143463, 0.2608832120895386)",1,1,2.519287109375,2.502548217773437,Fixation,POINT (0.1772252395749092 0.260595977306366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215229416,19729622540,1,1,"(0.17396830022335052, 0.2632674276828766)","(0.18209998309612274, 0.24472546577453613)",1,1,2.530364990234375,2.506011962890625,Fixation,POINT (0.1780341416597366 0.2539964467287064),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215237749,19729630873,1,1,"(0.1667490452528, 0.2517375349998474)","(0.1840803474187851, 0.24752064049243927)",1,1,2.5247039794921875,2.5147247314453125,Fixation,POINT (0.1754146963357925 0.2496290877461433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215246082,19729639206,1,1,"(0.16478191316127777, 0.27148687839508057)","(0.1736314743757248, 0.24461042881011963)",1,1,2.5263214111328125,2.498519897460937,Fixation,POINT (0.1692066937685013 0.2580486536026001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215254415,19729647539,1,1,"(0.17975486814975739, 0.28204941749572754)","(0.18184182047843933, 0.2449377179145813)",1,1,2.509918212890625,2.478546142578125,Fixation,POINT (0.1807983443140984 0.2634935677051544),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215262747,19729655871,1,1,"(0.17708760499954224, 0.28407347202301025)","(0.1904759258031845, 0.24939654767513275)",1,1,2.53692626953125,2.47552490234375,Fixation,POINT (0.1837817654013634 0.2667350098490715),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215271080,19729664204,1,1,"(0.16952338814735413, 0.2677692472934723)","(0.16781815886497498, 0.24443849921226501)",1,1,2.516204833984375,2.499481201171875,Fixation,POINT (0.1686707735061646 0.2561038732528686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215279414,19729672538,1,1,"(0.17207394540309906, 0.2603035271167755)","(0.16543422639369965, 0.2354200929403305)",1,1,2.50048828125,2.5063629150390625,Fixation,POINT (0.1687540858983994 0.247861810028553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215287747,19729680871,1,1,"(0.17544105648994446, 0.2524885833263397)","(0.168868288397789, 0.24320568144321442)",1,1,2.5245819091796875,2.4844207763671875,Fixation,POINT (0.1721546724438667 0.2478471323847771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215296080,19729689204,1,1,"(0.17039379477500916, 0.25729796290397644)","(0.17245063185691833, 0.24069520831108093)",1,1,2.521484375,2.5036163330078125,Fixation,POINT (0.1714222133159638 0.2489965856075287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215304413,19729697537,1,1,"(0.17044135928153992, 0.26198023557662964)","(0.169977068901062, 0.24036680161952972)",1,1,2.510604858398437,2.506805419921875,Fixation,POINT (0.170209214091301 0.2511735185980797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215312747,19729705871,1,1,"(0.17009906470775604, 0.2491796612739563)","(0.1669834852218628, 0.24355868995189667)",1,1,2.516632080078125,2.497589111328125,Fixation,POINT (0.1685412749648094 0.2463691756129265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215321080,19729714204,1,1,"(0.1723955124616623, 0.27240997552871704)","(0.17084242403507233, 0.24155288934707642)",1,1,2.519393920898437,2.532958984375,Fixation,POINT (0.1716189682483673 0.2569814324378967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215329417,19729722540,1,1,"(0.17963898181915283, 0.26960933208465576)","(0.1701863706111908, 0.24520747363567352)",1,1,2.5337677001953125,2.5093536376953125,Fixation,POINT (0.1749126762151718 0.2574084028601646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215337750,19729730873,1,1,"(0.1769995391368866, 0.26869213581085205)","(0.169976145029068, 0.2502555251121521)",1,1,2.540252685546875,2.512680053710937,Fixation,POINT (0.1734878420829773 0.2594738304615021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215346083,19729739206,1,1,"(0.17206014692783356, 0.2627430856227875)","(0.16599887609481812, 0.24151532351970673)",1,1,2.5265045166015625,2.5214996337890625,Fixation,POINT (0.1690295115113258 0.2521292045712471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215354421,19729747544,1,1,"(0.1732226461172104, 0.26069560647010803)","(0.17319364845752716, 0.24582718312740326)",1,1,2.5126495361328125,2.5123748779296875,Fixation,POINT (0.1732081472873688 0.2532613947987556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215362754,19729755877,1,1,"(0.14809703826904297, 0.25478824973106384)","(0.1660599261522293, 0.2376008778810501)",1,1,2.531951904296875,2.5260772705078125,Fixation,POINT (0.1570784822106361 0.246194563806057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215387754,19729780877,1,1,"(0.07367340475320816, 0.2229749858379364)","(0.10326419025659561, 0.23997029662132263)",1,1,2.466171264648437,2.480072021484375,Fixation,POINT (0.0884687975049019 0.2314726412296295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211215396087,19729789210,1,1,"(0.08011438697576523, 0.2161160111427307)","(0.1077132448554039, 0.23395752906799316)",1,1,2.4622344970703125,2.488006591796875,Fixation,POINT (0.0939138159155846 0.2250367701053619),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211215404421,19729797544,1,1,"(0.07983965426683426, 0.2195531725883484)","(0.1042730063199997, 0.23556570708751678)",1,1,2.479476928710937,2.491424560546875,Fixation,POINT (0.092056330293417 0.2275594398379326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211215412752,19729805875,1,1,"(0.07716918736696243, 0.22261571884155273)","(0.10754075646400452, 0.2139093577861786)",1,1,2.47540283203125,2.50616455078125,Fixation,POINT (0.0923549719154835 0.2182625383138657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211215421085,19729814208,1,1,"(0.0793207436800003, 0.2267960011959076)","(0.11083303391933441, 0.21774621307849884)",1,1,2.4960174560546875,2.48583984375,Fixation,POINT (0.0950768887996674 0.2222711071372032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211215429419,19729822542,1,1,"(0.09006889909505844, 0.2166290432214737)","(0.11449268460273743, 0.22209016978740692)",1,1,2.4524688720703125,2.4928741455078125,Fixation,POINT (0.1022807918488979 0.2193596065044403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211215437754,19729830877,1,1,"(0.09105958789587021, 0.2318549007177353)","(0.10837279260158539, 0.22408542037010193)",1,1,2.464706420898437,2.472518920898437,Fixation,POINT (0.0997161902487278 0.2279701605439186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211215446087,19729839210,1,1,"(0.08192211389541626, 0.2309572845697403)","(0.10652003437280655, 0.23385243117809296)",1,1,2.4690704345703125,2.45892333984375,Fixation,POINT (0.0942210741341114 0.2324048578739166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211215454420,19729847543,1,1,"(0.07838629186153412, 0.2238510251045227)","(0.0925859585404396, 0.23459571599960327)",1,1,2.46319580078125,2.4673309326171875,Fixation,POINT (0.0854861252009869 0.229223370552063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211215462752,19729855875,1,1,"(0.08611895143985748, 0.25048771500587463)","(0.09960741549730301, 0.23599158227443695)",1,1,2.4763336181640625,2.488677978515625,Fixation,POINT (0.0928631834685802 0.2432396486401558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
