,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,WebImage.0,getImageWithSource.0,String.0,source.0,WebImage.1,images.0,=.0,getImages.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,images.1,length.0,i.2,if.0,HttpUnitUtils.0,matches.0,source.1,images.2,i.3,].0,getSource.0,return.0,images.3,i.4,return.1,nan.0,code,participant_summary
0,136,getImageWithSource,1782360,1212425901721,20940290002,1,1,"(0.6893184185028076, 0.18619145452976227)","(0.68593829870224, 0.16859683394432068)",1,1,2.3484039306640625,2.2818603515625,Fixation,POINT (0.6876283586025238 0.1773941442370415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425910055,20940298336,1,1,"(0.6908654570579529, 0.1899661272764206)","(0.6827526092529297, 0.18143430352210999)",1,1,2.371856689453125,2.2738037109375,Fixation,POINT (0.6868090331554413 0.1857002153992653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425918388,20940306669,1,1,"(0.6863564252853394, 0.1885446310043335)","(0.6813110113143921, 0.1795279085636139)",1,1,2.345932006835937,2.2569122314453125,Fixation,POINT (0.6838337182998657 0.1840362697839737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425926721,20940315002,1,1,"(0.6827765703201294, 0.17824402451515198)","(0.6834996342658997, 0.17716224491596222)",1,1,2.3545074462890625,2.2517242431640625,Fixation,POINT (0.6831381022930145 0.1777031347155571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425935055,20940323336,1,1,"(0.6925227046012878, 0.16789141297340393)","(0.6838276386260986, 0.1783631443977356)",1,1,2.370697021484375,2.273162841796875,Fixation,POINT (0.6881751716136932 0.1731272786855698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425943388,20940331669,1,1,"(0.6856619119644165, 0.16384246945381165)","(0.6862946152687073, 0.16655267775058746)",1,1,2.3826904296875,2.266571044921875,Fixation,POINT (0.6859782636165619 0.1651975736021996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425951721,20940340002,1,1,"(0.6875799894332886, 0.15905392169952393)","(0.6846138834953308, 0.17145520448684692)",1,1,2.3902587890625,2.2770538330078125,Fixation,POINT (0.6860969364643097 0.1652545630931854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425960055,20940348336,1,1,"(0.6915366649627686, 0.1542159914970398)","(0.6852775812149048, 0.16558727622032166)",1,1,2.4154205322265625,2.280990600585937,Fixation,POINT (0.6884071230888367 0.1599016338586807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425968388,20940356669,1,1,"(0.6908053159713745, 0.16863597929477692)","(0.6826176047325134, 0.1653447449207306)",1,1,2.376068115234375,2.280609130859375,Fixation,POINT (0.686711460351944 0.1669903621077538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425976721,20940365002,1,1,"(0.6864830255508423, 0.177396759390831)","(0.6786702275276184, 0.167140394449234)",1,1,2.3839569091796875,2.2711334228515625,Fixation,POINT (0.6825766265392303 0.1722685769200325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425985061,20940373341,1,1,"(0.6856986284255981, 0.19808264076709747)","(0.6881166100502014, 0.1744621843099594)",1,1,2.4211883544921875,2.286849975585937,Fixation,POINT (0.6869076192378998 0.1862724125385284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212425993394,20940381674,1,1,"(0.6898496150970459, 0.17563414573669434)","(0.6923025846481323, 0.1790887415409088)",1,1,2.41156005859375,2.2846832275390625,Fixation,POINT (0.6910760998725891 0.1773614436388016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426001727,20940390007,1,1,"(0.6895948052406311, 0.16411453485488892)","(0.6840218305587769, 0.1789834201335907)",1,1,2.4156646728515625,2.2806549072265625,Fixation,POINT (0.686808317899704 0.1715489774942398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426010061,20940398341,1,1,"(0.6921002864837646, 0.17093609273433685)","(0.6860764026641846, 0.17904816567897797)",1,1,2.4075927734375,2.2854766845703125,Fixation,POINT (0.6890883445739746 0.1749921292066574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426018394,20940406674,1,1,"(0.6841061115264893, 0.1684708148241043)","(0.6858538389205933, 0.18922913074493408)",1,1,2.399261474609375,2.2762603759765625,Fixation,POINT (0.6849799752235413 0.1788499727845192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426026727,20940415007,1,1,"(0.6859834790229797, 0.1685059368610382)","(0.6819986701011658, 0.177958682179451)",1,1,2.436431884765625,2.2923126220703125,Fixation,POINT (0.6839910745620728 0.1732323095202446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426035061,20940423341,1,1,"(0.6768265962600708, 0.17268164455890656)","(0.6832982301712036, 0.17040520906448364)",1,1,2.4176483154296875,2.3053741455078125,Fixation,POINT (0.6800624132156372 0.1715434268116951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426043394,20940431674,1,1,"(0.6823777556419373, 0.1697985827922821)","(0.685102641582489, 0.1818166822195053)",1,1,2.4340972900390625,2.3125,Fixation,POINT (0.6837401986122131 0.1758076325058937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426051727,20940440007,1,1,"(0.6830976605415344, 0.17599357664585114)","(0.685200035572052, 0.16134314239025116)",1,1,2.411590576171875,2.279266357421875,Fixation,POINT (0.6841488480567932 0.1686683595180512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426060061,20940448341,1,1,"(0.6837522983551025, 0.17588268220424652)","(0.6835315823554993, 0.16198736429214478)",1,1,2.43035888671875,2.305084228515625,Fixation,POINT (0.6836419403553009 0.1689350232481956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426068394,20940456674,1,1,"(0.6851708292961121, 0.17769332230091095)","(0.681546151638031, 0.17581826448440552)",1,1,2.429962158203125,2.3197479248046875,Fixation,POINT (0.6833584904670715 0.1767557933926582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426126731,20940515011,1,1,"(0.29061654210090637, 0.16578128933906555)","(0.2900736629962921, 0.17991161346435547)",1,1,2.4049530029296875,2.3863525390625,Fixation,POINT (0.2903451025485992 0.1728464514017105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426135065,20940523345,1,1,"(0.2926058769226074, 0.16688984632492065)","(0.28544095158576965, 0.17143265902996063)",1,1,2.426788330078125,2.377655029296875,Fixation,POINT (0.2890234142541885 0.1691612526774406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426143398,20940531678,1,1,"(0.2915114164352417, 0.1735253930091858)","(0.2818935811519623, 0.1822758913040161)",1,1,2.423934936523437,2.3629913330078125,Fixation,POINT (0.286702498793602 0.177900642156601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426151731,20940540011,1,1,"(0.28810569643974304, 0.17857740819454193)","(0.28584375977516174, 0.18369051814079285)",1,1,2.3885498046875,2.366455078125,Fixation,POINT (0.2869747281074524 0.1811339631676674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426160065,20940548345,1,1,"(0.29050400853157043, 0.18097221851348877)","(0.2880733609199524, 0.17205670475959778)",1,1,2.399627685546875,2.3761749267578125,Fixation,POINT (0.2892886847257614 0.1765144616365433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426168398,20940556678,1,1,"(0.29079145193099976, 0.17891360819339752)","(0.28472834825515747, 0.1676332801580429)",1,1,2.403778076171875,2.38214111328125,Fixation,POINT (0.2877599000930786 0.1732734441757202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426176731,20940565011,1,1,"(0.2912196218967438, 0.17697422206401825)","(0.2808455526828766, 0.1716790497303009)",1,1,2.3818511962890625,2.345932006835937,Fixation,POINT (0.2860325872898102 0.1743266358971596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426185065,20940573345,1,1,"(0.29542237520217896, 0.16733641922473907)","(0.2833704650402069, 0.1754491627216339)",1,1,2.3978271484375,2.3628387451171875,Fixation,POINT (0.2893964201211929 0.1713927909731865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426193398,20940581678,1,1,"(0.29274964332580566, 0.18274614214897156)","(0.2794590890407562, 0.16387347877025604)",1,1,2.381744384765625,2.34283447265625,Fixation,POINT (0.2861043661832809 0.1733098104596138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426201731,20940590011,1,1,"(0.2938527464866638, 0.18808035552501678)","(0.28222811222076416, 0.1635637730360031)",1,1,2.373382568359375,2.3416900634765625,Fixation,POINT (0.288040429353714 0.17582206428051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426210065,20940598345,1,1,"(0.28946739435195923, 0.1859189122915268)","(0.28935354948043823, 0.17712625861167908)",1,1,2.4199981689453125,2.339874267578125,Fixation,POINT (0.2894104719161987 0.1815225854516029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426218398,20940606678,1,1,"(0.2937752604484558, 0.16820092499256134)","(0.29140305519104004, 0.17596691846847534)",1,1,2.38201904296875,2.3442535400390625,Fixation,POINT (0.2925891578197479 0.1720839217305183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426226731,20940615011,1,1,"(0.2903737425804138, 0.16099216043949127)","(0.2825208306312561, 0.15754343569278717)",1,1,2.385345458984375,2.34100341796875,Fixation,POINT (0.286447286605835 0.1592677980661392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426235065,20940623345,1,1,"(0.2875267267227173, 0.1695789098739624)","(0.27958470582962036, 0.17216409742832184)",1,1,2.3671875,2.35992431640625,Fixation,POINT (0.2835557162761688 0.1708715036511421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426243399,20940631678,1,1,"(0.29020071029663086, 0.17843928933143616)","(0.28504064679145813, 0.16738572716712952)",1,1,2.3686676025390625,2.344711303710937,Fixation,POINT (0.2876206785440445 0.1729125082492828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426251737,20940640016,1,1,"(0.29441913962364197, 0.17560990154743195)","(0.2805079519748688, 0.1562073826789856)",1,1,2.366943359375,2.348114013671875,Fixation,POINT (0.2874635457992554 0.1659086421132088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426260070,20940648349,1,1,"(0.27891379594802856, 0.17527592182159424)","(0.27917420864105225, 0.1569613814353943)",1,1,2.3726806640625,2.359100341796875,Fixation,POINT (0.2790440022945404 0.1661186516284943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426293404,20940681683,1,1,"(0.13467642664909363, 0.11813252419233322)","(0.14017891883850098, 0.10952432453632355)",1,1,2.3155975341796875,2.32781982421875,Fixation,POINT (0.1374276727437973 0.1138284243643284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426301737,20940690016,1,1,"(0.13330703973770142, 0.12606093287467957)","(0.13419628143310547, 0.11412126570940018)",1,1,2.331817626953125,2.32586669921875,Fixation,POINT (0.1337516605854034 0.1200910992920399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426310071,20940698350,1,1,"(0.1303934007883072, 0.13186514377593994)","(0.1378016620874405, 0.10561356693506241)",1,1,2.3460693359375,2.316986083984375,Fixation,POINT (0.1340975314378738 0.1187393553555012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426318404,20940706683,1,1,"(0.12717296183109283, 0.1286756992340088)","(0.1428985893726349, 0.12098359316587448)",1,1,2.3105621337890625,2.3248748779296875,Fixation,POINT (0.1350357756018639 0.1248296461999416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426326736,20940715015,1,1,"(0.1294277310371399, 0.12372258305549622)","(0.13920260965824127, 0.1274087280035019)",1,1,2.3455963134765625,2.3249664306640625,Fixation,POINT (0.1343151703476906 0.125565655529499),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426335070,20940723349,1,1,"(0.12706540524959564, 0.14173339307308197)","(0.1334124207496643, 0.11747099459171295)",1,1,2.316864013671875,2.32257080078125,Fixation,POINT (0.13023891299963 0.1296021938323975),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426343403,20940731682,1,1,"(0.13330720365047455, 0.12394436448812485)","(0.13205669820308685, 0.12982110679149628)",1,1,2.3382110595703125,2.318603515625,Fixation,POINT (0.1326819509267807 0.1268827356398106),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426351737,20940740016,1,1,"(0.1325920820236206, 0.12621262669563293)","(0.1424867957830429, 0.13242818415164948)",1,1,2.31671142578125,2.316390991210937,Fixation,POINT (0.1375394389033318 0.1293204054236412),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426360071,20940748350,1,1,"(0.12959763407707214, 0.12868154048919678)","(0.13124708831310272, 0.12477879971265793)",1,1,2.316390991210937,2.318832397460937,Fixation,POINT (0.1304223611950874 0.1267301701009274),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426368404,20940756683,1,1,"(0.1315816044807434, 0.12580472230911255)","(0.1389210820198059, 0.13453492522239685)",1,1,2.3408966064453125,2.294921875,Fixation,POINT (0.1352513432502747 0.1301698237657547),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426376740,20940765019,1,1,"(0.1305684894323349, 0.12945637106895447)","(0.1400018185377121, 0.12540775537490845)",1,1,2.312103271484375,2.28271484375,Fixation,POINT (0.1352851539850235 0.1274320632219315),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426385074,20940773353,1,1,"(0.12642045319080353, 0.12767916917800903)","(0.13833290338516235, 0.12564308941364288)",1,1,2.2908477783203125,2.30743408203125,Fixation,POINT (0.1323766782879829 0.126661129295826),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426393407,20940781686,1,1,"(0.12422557175159454, 0.1204848513007164)","(0.14065971970558167, 0.126629039645195)",1,1,2.3338165283203125,2.291473388671875,Fixation,POINT (0.1324426457285881 0.1235569454729557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426401740,20940790019,1,1,"(0.12718725204467773, 0.12147565931081772)","(0.1383448988199234, 0.10942386835813522)",1,1,2.3231658935546875,2.323577880859375,Fixation,POINT (0.1327660754323006 0.1154497638344765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426410074,20940798353,1,1,"(0.12976489961147308, 0.1259535849094391)","(0.13806605339050293, 0.11348377168178558)",1,1,2.33367919921875,2.2979278564453125,Fixation,POINT (0.133915476500988 0.1197186782956123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426418407,20940806686,1,1,"(0.13412384688854218, 0.12662073969841003)","(0.1435546725988388, 0.11376336216926575)",1,1,2.3453369140625,2.31866455078125,Fixation,POINT (0.1388392597436905 0.1201920509338379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426426740,20940815019,1,1,"(0.1350223869085312, 0.12988290190696716)","(0.13969898223876953, 0.11072792857885361)",1,1,2.3610382080078125,2.31732177734375,Fixation,POINT (0.1373606845736504 0.1203054152429104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426435073,20940823352,1,1,"(0.13098345696926117, 0.1405678689479828)","(0.13987398147583008, 0.11812487244606018)",1,1,2.3253173828125,2.313507080078125,Fixation,POINT (0.1354287192225456 0.1293463706970215),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426443407,20940831686,1,1,"(0.12844249606132507, 0.13359233736991882)","(0.1452353149652481, 0.12395243346691132)",1,1,2.3248291015625,2.313262939453125,Fixation,POINT (0.1368389055132866 0.1287723854184151),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426451740,20940840019,1,1,"(0.1288549304008484, 0.13366803526878357)","(0.13638637959957123, 0.1182592585682869)",1,1,2.3125152587890625,2.31658935546875,Fixation,POINT (0.1326206550002098 0.1259636469185352),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426460073,20940848352,1,1,"(0.124760702252388, 0.13719160854816437)","(0.13763439655303955, 0.12646928429603577)",1,1,2.34320068359375,2.320770263671875,Fixation,POINT (0.1311975494027138 0.1318304464221001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426468407,20940856686,1,1,"(0.1342364400625229, 0.12924650311470032)","(0.1427280306816101, 0.12910129129886627)",1,1,2.33087158203125,2.31231689453125,Fixation,POINT (0.1384822353720665 0.1291738972067833),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426476740,20940865019,1,1,"(0.13420185446739197, 0.1298818737268448)","(0.1419309675693512, 0.12797735631465912)",1,1,2.33343505859375,2.30755615234375,Fixation,POINT (0.1380664110183716 0.128929615020752),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426485073,20940873352,1,1,"(0.12554249167442322, 0.13786663115024567)","(0.13850738108158112, 0.1228560209274292)",1,1,2.31805419921875,2.320404052734375,Fixation,POINT (0.1320249363780022 0.1303613260388374),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426493407,20940881686,1,1,"(0.12510879337787628, 0.1273883730173111)","(0.14361463487148285, 0.11438626796007156)",1,1,2.315032958984375,2.33209228515625,Fixation,POINT (0.1343617141246796 0.1208873204886913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426501740,20940890019,1,1,"(0.12767978012561798, 0.12312618643045425)","(0.13556930422782898, 0.11041256785392761)",1,1,2.329803466796875,2.327362060546875,Fixation,POINT (0.1316245421767235 0.1167693771421909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426510082,20940898360,1,1,"(0.12572652101516724, 0.1264374703168869)","(0.14258627593517303, 0.10496516525745392)",1,1,2.3291168212890625,2.3335418701171875,Fixation,POINT (0.1341563984751701 0.1157013177871704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426518416,20940906694,1,1,"(0.1295119971036911, 0.1289035826921463)","(0.1443583220243454, 0.11369544267654419)",1,1,2.334808349609375,2.338714599609375,Fixation,POINT (0.1369351595640182 0.1212995126843452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426526749,20940915027,1,1,"(0.14058886468410492, 0.12777012586593628)","(0.14726142585277557, 0.1060178354382515)",1,1,2.3186798095703125,2.3057861328125,Fixation,POINT (0.1439251452684402 0.1168939806520939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212426643419,20941031697,1,1,"(0.953701913356781, 0.08761895447969437)","(0.9707596302032471, 0.10097787529230118)",1,1,2.46038818359375,2.2792510986328125,Fixation,POINT (0.962230771780014 0.0942984148859978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426651751,20941040029,1,1,"(0.9462346434593201, 0.07140908390283585)","(0.9647732377052307, 0.08921445906162262)",1,1,2.43218994140625,2.3011932373046875,Fixation,POINT (0.9555039405822754 0.0803117714822292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426660093,20941048371,1,1,"(0.9328716993331909, 0.07257427275180817)","(0.9595591425895691, 0.0923684611916542)",1,1,2.466033935546875,2.29205322265625,Fixation,POINT (0.94621542096138 0.0824713669717312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426668426,20941056704,1,1,"(0.9527381062507629, 0.08867377042770386)","(0.9538664817810059, 0.08567977696657181)",1,1,2.445648193359375,2.2831268310546875,Fixation,POINT (0.9533022940158844 0.0871767736971378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426676759,20941065037,1,1,"(0.9450536370277405, 0.0772019773721695)","(0.961521327495575, 0.07473907619714737)",1,1,2.4462127685546875,2.28985595703125,Fixation,POINT (0.9532874822616577 0.0759705267846584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426685093,20941073371,1,1,"(0.947189211845398, 0.08128473162651062)","(0.9575403928756714, 0.07757371664047241)",1,1,2.462982177734375,2.30816650390625,Fixation,POINT (0.9523648023605347 0.0794292241334915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426693426,20941081704,1,1,"(0.9374610781669617, 0.10172134637832642)","(0.9611080884933472, 0.08130557090044022)",1,1,2.437164306640625,2.291473388671875,Fixation,POINT (0.9492845833301544 0.0915134586393833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426701759,20941090037,1,1,"(0.9430322647094727, 0.07602083683013916)","(0.9547688961029053, 0.08594648540019989)",1,1,2.430267333984375,2.287094116210937,Fixation,POINT (0.948900580406189 0.0809836611151695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426710093,20941098371,1,1,"(0.942892849445343, 0.08148539811372757)","(0.952463686466217, 0.08827283978462219)",1,1,2.461669921875,2.304962158203125,Fixation,POINT (0.94767826795578 0.0848791189491749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426718426,20941106704,1,1,"(0.945556640625, 0.09764497727155685)","(0.9549671411514282, 0.08419190347194672)",1,1,2.4506378173828125,2.275787353515625,Fixation,POINT (0.9502618908882141 0.0909184403717518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426726757,20941115035,1,1,"(0.9483284950256348, 0.0763864517211914)","(0.9600646495819092, 0.07687795907258987)",1,1,2.4427032470703125,2.2937164306640625,Fixation,POINT (0.954196572303772 0.0766322053968906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426735091,20941123369,1,1,"(0.9426635503768921, 0.0932774692773819)","(0.9577333927154541, 0.07574118673801422)",1,1,2.4370880126953125,2.288558959960937,Fixation,POINT (0.9501984715461731 0.0845093280076981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426743424,20941131702,1,1,"(0.9404227137565613, 0.09192925691604614)","(0.955643892288208, 0.0742226243019104)",1,1,2.445709228515625,2.2675933837890625,Fixation,POINT (0.9480333030223846 0.0830759406089783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426751757,20941140035,1,1,"(0.9334014654159546, 0.07576047629117966)","(0.9427415132522583, 0.07931572198867798)",1,1,2.434799194335937,2.320281982421875,Fixation,POINT (0.9380714893341064 0.0775380991399288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426760091,20941148369,1,1,"(0.9337875247001648, 0.08582346141338348)","(0.9458128809928894, 0.07540290057659149)",1,1,2.44366455078125,2.288330078125,Fixation,POINT (0.9398002028465271 0.0806131809949875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426768425,20941156702,1,1,"(0.9451291561126709, 0.07057356834411621)","(0.9507586359977722, 0.07915391027927399)",1,1,2.4596710205078125,2.311126708984375,Fixation,POINT (0.9479438960552216 0.0748637393116951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426776763,20941165040,1,1,"(0.94096440076828, 0.08347394317388535)","(0.9568728804588318, 0.07639262080192566)",1,1,2.469146728515625,2.30462646484375,Fixation,POINT (0.9489186406135559 0.0799332819879055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426785097,20941173374,1,1,"(0.9510651230812073, 0.08785564452409744)","(0.9428128600120544, 0.06878753751516342)",1,1,2.4503173828125,2.292831420898437,Fixation,POINT (0.9469389915466309 0.0783215910196304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426793430,20941181707,1,1,"(0.943206787109375, 0.07161524146795273)","(0.9504448175430298, 0.07424332201480865)",1,1,2.47186279296875,2.282928466796875,Fixation,POINT (0.9468258023262024 0.0729292817413807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212426801763,20941190040,1,1,"(0.9319552183151245, 0.09614858031272888)","(0.9459635019302368, 0.07409850507974625)",1,1,2.485504150390625,2.312957763671875,Fixation,POINT (0.9389593601226807 0.0851235426962376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212426810095,20941198372,1,1,"(0.943072497844696, 0.08338882029056549)","(0.9531974792480469, 0.07150938361883163)",1,1,2.4976348876953125,2.2953338623046875,Fixation,POINT (0.9481349885463715 0.0774491019546986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
